# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 4.70000E+01
2.47969E-05 4.70000E+01
4.95937E-05 4.69944E+01
9.91875E-05 4.69888E+01
1.23984E-04 4.69870E+01
2.47969E-04 4.69590E+01
3.40957E-04 4.69298E+01
3.71953E-04 4.69170E+01
4.95937E-04 4.68520E+01
6.19922E-04 4.67700E+01
6.27361E-04 4.67635E+01
7.43906E-04 4.66710E+01
8.67890E-04 4.65554E+01
9.91875E-04 4.64250E+01
1.11586E-03 4.62814E+01
1.23984E-03 4.61230E+01
1.41032E-03 4.58791E+01
1.59630E-03 4.55900E+01
1.61180E-03 4.55629E+01
1.73578E-03 4.53560E+01
1.95275E-03 4.49697E+01
2.10773E-03 4.46762E+01
2.13873E-03 4.46145E+01
2.23172E-03 4.44350E+01
2.47969E-03 4.39290E+01
2.78965E-03 4.32664E+01
2.94463E-03 4.29227E+01
3.09961E-03 4.25760E+01
3.56455E-03 4.14965E+01
3.71953E-03 4.11310E+01
4.18447E-03 4.00163E+01
4.33945E-03 3.96430E+01
4.95937E-03 3.81370E+01
5.57929E-03 3.66321E+01
6.19922E-03 3.51530E+01
6.81914E-03 3.37176E+01
7.12910E-03 3.30190E+01
7.43906E-03 3.23410E+01
7.96304E-03 3.12000E+01
8.52392E-03 3.00992E+01
8.67890E-03 2.97995E+01
9.27814E-03 2.86657E+01
9.91875E-03 2.75750E+01
1.08087E-02 2.61520E+01
1.17785E-02 2.48025E+01
1.23984E-02 2.40190E+01
1.32958E-02 2.29942E+01
1.42582E-02 2.20131E+01
1.48781E-02 2.14400E+01
1.57806E-02 2.06807E+01
1.67379E-02 1.99483E+01
1.73578E-02 1.95090E+01
1.82640E-02 1.88953E+01
1.92176E-02 1.83010E+01
1.98375E-02 1.79270E+01
2.07465E-02 1.73801E+01
2.16973E-02 1.68499E+01
2.23172E-02 1.65040E+01
2.32285E-02 1.59873E+01
2.41769E-02 1.54867E+01
2.47969E-02 1.51560E+01
2.63467E-02 1.43406E+01
2.73444E-02 1.38147E+01
2.83800E-02 1.33080E+01
2.94463E-02 1.27829E+01
3.01232E-02 1.24575E+01
3.09961E-02 1.20450E+01
3.25459E-02 1.13361E+01
3.36888E-02 1.08326E+01
3.48718E-02 1.03515E+01
3.60148E-02 9.90565E+00
3.71953E-02 9.47900E+00
3.86567E-02 8.99164E+00
3.97903E-02 8.64263E+00
4.15534E-02 8.14436E+00
4.33945E-02 7.67481E+00
4.49176E-02 7.33786E+00
4.64941E-02 7.01570E+00
4.80189E-02 6.74524E+00
4.95937E-02 6.48520E+00
5.11201E-02 6.26940E+00
5.26933E-02 6.06078E+00
5.50193E-02 5.79678E+00
5.85057E-02 5.46802E+00
5.88926E-02 5.43572E+00
6.19922E-02 5.20130E+00
6.57526E-02 4.95899E+00
6.97412E-02 4.72797E+00
7.28408E-02 4.54086E+00
7.43906E-02 4.44330E+00
7.74902E-02 4.23546E+00
7.97171E-02 4.09063E+00
8.31779E-02 3.88263E+00
8.67890E-02 3.68520E+00
9.05807E-02 3.51201E+00
9.45381E-02 3.34696E+00
9.76377E-02 3.21336E+00
9.91875E-02 3.14300E+00
1.02287E-01 2.99404E+00
1.05000E-01 2.85962E+00
1.07347E-01 2.74138E+00
1.09746E-01 2.62802E+00
1.13695E-01 2.44660E+00
1.17785E-01 2.27770E+00
1.19974E-01 2.19567E+00
1.22204E-01 2.11660E+00
1.23984E-01 2.05850E+00
1.26857E-01 1.97489E+00
1.29797E-01 1.89468E+00
1.33143E-01 1.81616E+00
1.36576E-01 1.74089E+00
1.40585E-01 1.66482E+00
1.44712E-01 1.59207E+00
1.48781E-01 1.52780E+00
1.52984E-01 1.46806E+00
1.57306E-01 1.41065E+00
1.63116E-01 1.34469E+00
1.70092E-01 1.28042E+00
1.73578E-01 1.25430E+00
1.79777E-01 1.21744E+00
1.88847E-01 1.17306E+00
1.98375E-01 1.13030E+00
2.04574E-01 1.09998E+00
2.15423E-01 1.04381E+00
2.22428E-01 1.00603E+00
2.29661E-01 9.69617E-01
2.38639E-01 9.24876E-01
2.47969E-01 8.82200E-01
2.55379E-01 8.50232E-01
2.66911E-01 8.04439E-01
2.78965E-01 7.61113E-01
2.90362E-01 7.21926E-01
3.02224E-01 6.84756E-01
3.10818E-01 6.58146E-01
3.19656E-01 6.32571E-01
3.28522E-01 6.06831E-01
3.37634E-01 5.82138E-01
3.40957E-01 5.73156E-01
3.49008E-01 5.51363E-01
3.57248E-01 5.30399E-01
3.64527E-01 5.11669E-01
3.71953E-01 4.93600E-01
3.79623E-01 4.74757E-01
3.87451E-01 4.56633E-01
3.97077E-01 4.34390E-01
4.06941E-01 4.13230E-01
4.15019E-01 3.96126E-01
4.23258E-01 3.79729E-01
4.36046E-01 3.54968E-01
4.49220E-01 3.31822E-01
4.60751E-01 3.12421E-01
4.72579E-01 2.94155E-01
4.84117E-01 2.77204E-01
4.95937E-01 2.61230E-01
5.04350E-01 2.50285E-01
5.17238E-01 2.34720E-01
