data_size, chunk_size, N, K, chosen_nodes
532.099976, 532.099976, 4, 1, 7 9 6 8 
56.700001, 56.700001, 4, 1, 7 9 6 8 
57.000000, 57.000000, 4, 1, 7 9 6 8 
57.599998, 57.599998, 4, 1, 7 9 6 8 
117.699997, 117.699997, 4, 1, 7 9 6 8 
136.800003, 136.800003, 4, 1, 7 9 6 8 
149.000000, 149.000000, 4, 1, 7 9 6 8 
112.199997, 112.199997, 4, 1, 7 9 6 8 
1.700000, 1.700000, 4, 1, 7 9 6 8 
86.500000, 86.500000, 4, 1, 7 9 6 8 
89.000000, 89.000000, 4, 1, 7 9 6 8 
26.500000, 26.500000, 4, 1, 7 9 6 8 
8.600000, 8.600000, 4, 1, 7 9 6 8 
4.000000, 4.000000, 4, 1, 7 9 6 8 
160.000000, 160.000000, 4, 1, 7 9 6 8 
7.500000, 7.500000, 4, 1, 7 9 6 8 
6.500000, 6.500000, 4, 1, 7 9 6 8 
6.300000, 6.300000, 4, 1, 7 9 6 8 
154.600006, 154.600006, 4, 1, 7 9 6 8 
74.099998, 74.099998, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
152.899994, 152.899994, 4, 1, 7 9 6 8 
72.300003, 72.300003, 4, 1, 7 9 6 8 
190.000000, 190.000000, 4, 1, 7 9 6 8 
123.199997, 123.199997, 4, 1, 7 9 6 8 
214.699997, 214.699997, 4, 1, 7 9 6 8 
13.100000, 13.100000, 4, 1, 7 9 6 8 
2.000000, 2.000000, 4, 1, 7 9 6 8 
186.000000, 186.000000, 4, 1, 7 9 6 8 
119.900002, 119.900002, 4, 1, 7 9 6 8 
123.300003, 123.300003, 4, 1, 7 9 6 8 
51.200001, 51.200001, 4, 1, 7 9 6 8 
73.099998, 73.099998, 4, 1, 7 9 6 8 
7.600000, 7.600000, 4, 1, 7 9 6 8 
63.900002, 63.900002, 4, 1, 7 9 6 8 
1.800000, 1.800000, 4, 1, 7 9 6 8 
85.300003, 85.300003, 4, 1, 7 9 6 8 
118.500000, 118.500000, 4, 1, 7 9 6 8 
164.399994, 164.399994, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
160.300003, 160.300003, 4, 1, 7 9 6 8 
71.000000, 71.000000, 4, 1, 7 9 6 8 
191.399994, 191.399994, 4, 1, 7 9 6 8 
124.199997, 124.199997, 4, 1, 7 9 6 8 
214.600006, 214.600006, 4, 1, 7 9 6 8 
122.099998, 122.099998, 4, 1, 7 9 6 8 
2.100000, 2.100000, 4, 1, 7 9 6 8 
193.399994, 193.399994, 4, 1, 7 9 6 8 
121.599998, 121.599998, 4, 1, 7 9 6 8 
199.199997, 199.199997, 4, 1, 7 9 6 8 
70.199997, 70.199997, 4, 1, 7 9 6 8 
51.400002, 51.400002, 4, 1, 7 9 6 8 
62.700001, 62.700001, 4, 1, 7 9 6 8 
135.899994, 135.899994, 4, 1, 7 9 6 8 
73.099998, 73.099998, 4, 1, 7 9 6 8 
161.300003, 161.300003, 4, 1, 7 9 6 8 
73.699997, 73.699997, 4, 1, 7 9 6 8 
188.300003, 188.300003, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
155.699997, 155.699997, 4, 1, 7 9 6 8 
121.099998, 121.099998, 4, 1, 7 9 6 8 
187.199997, 187.199997, 4, 1, 7 9 6 8 
213.899994, 213.899994, 4, 1, 7 9 6 8 
52.099998, 52.099998, 4, 1, 7 9 6 8 
131.199997, 131.199997, 4, 1, 7 9 6 8 
2.100000, 2.100000, 4, 1, 7 9 6 8 
191.500000, 191.500000, 4, 1, 7 9 6 8 
121.000000, 121.000000, 4, 1, 7 9 6 8 
49.400002, 49.400002, 4, 1, 7 9 6 8 
137.300003, 137.300003, 4, 1, 7 9 6 8 
72.300003, 72.300003, 4, 1, 7 9 6 8 
73.800003, 73.800003, 4, 1, 7 9 6 8 
32.299999, 32.299999, 4, 1, 7 9 6 8 
17.200001, 17.200001, 4, 1, 7 9 6 8 
266.700012, 266.700012, 4, 1, 7 9 6 8 
243.300003, 243.300003, 4, 1, 7 9 6 8 
11.900000, 11.900000, 4, 1, 7 9 6 8 
120.500000, 120.500000, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
152.199997, 152.199997, 4, 1, 7 9 6 8 
157.100006, 157.100006, 4, 1, 7 9 6 8 
189.500000, 189.500000, 4, 1, 7 9 6 8 
121.400002, 121.400002, 4, 1, 7 9 6 8 
196.399994, 196.399994, 4, 1, 7 9 6 8 
2.100000, 2.100000, 4, 1, 7 9 6 8 
68.800003, 68.800003, 4, 1, 7 9 6 8 
247.000000, 247.000000, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
133.300003, 133.300003, 4, 1, 7 9 6 8 
191.699997, 191.699997, 4, 1, 7 9 6 8 
2.100000, 2.100000, 4, 1, 7 9 6 8 
213.199997, 213.199997, 4, 1, 7 9 6 8 
124.099998, 124.099998, 4, 1, 7 9 6 8 
138.199997, 138.199997, 4, 1, 7 9 6 8 
52.299999, 52.299999, 4, 1, 7 9 6 8 
48.599998, 48.599998, 4, 1, 7 9 6 8 
146.500000, 146.500000, 4, 1, 7 9 6 8 
70.500000, 70.500000, 4, 1, 7 9 6 8 
74.300003, 74.300003, 4, 1, 7 9 6 8 
51.700001, 51.700001, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
154.600006, 154.600006, 4, 1, 7 9 6 8 
67.800003, 67.800003, 4, 1, 7 9 6 8 
158.300003, 158.300003, 4, 1, 7 9 6 8 
192.300003, 192.300003, 4, 1, 7 9 6 8 
132.699997, 132.699997, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
124.599998, 124.599998, 4, 1, 7 9 6 8 
227.000000, 227.000000, 4, 1, 7 9 6 8 
134.500000, 134.500000, 4, 1, 7 9 6 8 
212.800003, 212.800003, 4, 1, 7 9 6 8 
124.400002, 124.400002, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
188.600006, 188.600006, 4, 1, 7 9 6 8 
184.800003, 184.800003, 4, 1, 7 9 6 8 
133.800003, 133.800003, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
67.099998, 67.099998, 4, 1, 7 9 6 8 
74.199997, 74.199997, 4, 1, 7 9 6 8 
50.299999, 50.299999, 4, 1, 7 9 6 8 
146.800003, 146.800003, 4, 1, 7 9 6 8 
67.400002, 67.400002, 4, 1, 7 9 6 8 
80.699997, 80.699997, 4, 1, 7 9 6 8 
73.800003, 73.800003, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
149.300003, 149.300003, 4, 1, 7 9 6 8 
154.199997, 154.199997, 4, 1, 7 9 6 8 
184.000000, 184.000000, 4, 1, 7 9 6 8 
134.600006, 134.600006, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
139.399994, 139.399994, 4, 1, 7 9 6 8 
140.699997, 140.699997, 4, 1, 7 9 6 8 
116.099998, 116.099998, 4, 1, 7 9 6 8 
213.199997, 213.199997, 4, 1, 7 9 6 8 
132.199997, 132.199997, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
185.600006, 185.600006, 4, 1, 7 9 6 8 
185.800003, 185.800003, 4, 1, 7 9 6 8 
236.699997, 236.699997, 4, 1, 7 9 6 8 
73.599998, 73.599998, 4, 1, 7 9 6 8 
58.299999, 58.299999, 4, 1, 7 9 6 8 
78.099998, 78.099998, 4, 1, 7 9 6 8 
149.600006, 149.600006, 4, 1, 7 9 6 8 
128.800003, 128.800003, 4, 1, 7 9 6 8 
86.599998, 86.599998, 4, 1, 7 9 6 8 
50.200001, 50.200001, 4, 1, 7 9 6 8 
144.699997, 144.699997, 4, 1, 7 9 6 8 
70.000000, 70.000000, 4, 1, 7 9 6 8 
159.699997, 159.699997, 4, 1, 7 9 6 8 
189.800003, 189.800003, 4, 1, 7 9 6 8 
132.399994, 132.399994, 4, 1, 7 9 6 8 
2.100000, 2.100000, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
246.100006, 246.100006, 4, 1, 7 9 6 8 
123.300003, 123.300003, 4, 1, 7 9 6 8 
139.100006, 139.100006, 4, 1, 7 9 6 8 
190.699997, 190.699997, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
138.000000, 138.000000, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
116.300003, 116.300003, 4, 1, 7 9 6 8 
214.300003, 214.300003, 4, 1, 7 9 6 8 
183.899994, 183.899994, 4, 1, 7 9 6 8 
56.299999, 56.299999, 4, 1, 7 9 6 8 
161.500000, 161.500000, 4, 1, 7 9 6 8 
73.699997, 73.699997, 4, 1, 7 9 6 8 
49.500000, 49.500000, 4, 1, 7 9 6 8 
133.800003, 133.800003, 4, 1, 7 9 6 8 
86.800003, 86.800003, 4, 1, 7 9 6 8 
146.000000, 146.000000, 4, 1, 7 9 6 8 
133.500000, 133.500000, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
143.899994, 143.899994, 4, 1, 7 9 6 8 
69.000000, 69.000000, 4, 1, 7 9 6 8 
153.100006, 153.100006, 4, 1, 7 9 6 8 
181.300003, 181.300003, 4, 1, 7 9 6 8 
178.000000, 178.000000, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
133.899994, 133.899994, 4, 1, 7 9 6 8 
250.000000, 250.000000, 4, 1, 7 9 6 8 
146.100006, 146.100006, 4, 1, 7 9 6 8 
212.600006, 212.600006, 4, 1, 7 9 6 8 
118.300003, 118.300003, 4, 1, 7 9 6 8 
183.300003, 183.300003, 4, 1, 7 9 6 8 
140.699997, 140.699997, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
163.199997, 163.199997, 4, 1, 7 9 6 8 
73.099998, 73.099998, 4, 1, 7 9 6 8 
65.099998, 65.099998, 4, 1, 7 9 6 8 
149.399994, 149.399994, 4, 1, 7 9 6 8 
127.099998, 127.099998, 4, 1, 7 9 6 8 
87.800003, 87.800003, 4, 1, 7 9 6 8 
50.299999, 50.299999, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
159.600006, 159.600006, 4, 1, 7 9 6 8 
164.399994, 164.399994, 4, 1, 7 9 6 8 
182.600006, 182.600006, 4, 1, 7 9 6 8 
191.800003, 191.800003, 4, 1, 7 9 6 8 
135.100006, 135.100006, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
66.099998, 66.099998, 4, 1, 7 9 6 8 
134.699997, 134.699997, 4, 1, 7 9 6 8 
128.600006, 128.600006, 4, 1, 7 9 6 8 
212.800003, 212.800003, 4, 1, 7 9 6 8 
130.100006, 130.100006, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
183.699997, 183.699997, 4, 1, 7 9 6 8 
138.399994, 138.399994, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
245.800003, 245.800003, 4, 1, 7 9 6 8 
74.500000, 74.500000, 4, 1, 7 9 6 8 
63.200001, 63.200001, 4, 1, 7 9 6 8 
178.199997, 178.199997, 4, 1, 7 9 6 8 
147.899994, 147.899994, 4, 1, 7 9 6 8 
134.000000, 134.000000, 4, 1, 7 9 6 8 
87.599998, 87.599998, 4, 1, 7 9 6 8 
49.299999, 49.299999, 4, 1, 7 9 6 8 
131.399994, 131.399994, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
135.800003, 135.800003, 4, 1, 7 9 6 8 
65.400002, 65.400002, 4, 1, 7 9 6 8 
161.300003, 161.300003, 4, 1, 7 9 6 8 
179.899994, 179.899994, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
188.899994, 188.899994, 4, 1, 7 9 6 8 
253.399994, 253.399994, 4, 1, 7 9 6 8 
149.199997, 149.199997, 4, 1, 7 9 6 8 
135.399994, 135.399994, 4, 1, 7 9 6 8 
136.000000, 136.000000, 4, 1, 7 9 6 8 
206.500000, 206.500000, 4, 1, 7 9 6 8 
119.000000, 119.000000, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
183.600006, 183.600006, 4, 1, 7 9 6 8 
2.700000, 2.700000, 4, 1, 7 9 6 8 
73.900002, 73.900002, 4, 1, 7 9 6 8 
65.400002, 65.400002, 4, 1, 7 9 6 8 
182.600006, 182.600006, 4, 1, 7 9 6 8 
50.700001, 50.700001, 4, 1, 7 9 6 8 
135.300003, 135.300003, 4, 1, 7 9 6 8 
89.300003, 89.300003, 4, 1, 7 9 6 8 
152.899994, 152.899994, 4, 1, 7 9 6 8 
153.899994, 153.899994, 4, 1, 7 9 6 8 
125.000000, 125.000000, 4, 1, 7 9 6 8 
136.100006, 136.100006, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
148.100006, 148.100006, 4, 1, 7 9 6 8 
69.400002, 69.400002, 4, 1, 7 9 6 8 
158.800003, 158.800003, 4, 1, 7 9 6 8 
183.399994, 183.399994, 4, 1, 7 9 6 8 
199.699997, 199.699997, 4, 1, 7 9 6 8 
191.399994, 191.399994, 4, 1, 7 9 6 8 
2.100000, 2.100000, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
245.600006, 245.600006, 4, 1, 7 9 6 8 
137.899994, 137.899994, 4, 1, 7 9 6 8 
127.500000, 127.500000, 4, 1, 7 9 6 8 
124.900002, 124.900002, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
184.899994, 184.899994, 4, 1, 7 9 6 8 
132.500000, 132.500000, 4, 1, 7 9 6 8 
73.400002, 73.400002, 4, 1, 7 9 6 8 
64.300003, 64.300003, 4, 1, 7 9 6 8 
168.800003, 168.800003, 4, 1, 7 9 6 8 
154.800003, 154.800003, 4, 1, 7 9 6 8 
85.599998, 85.599998, 4, 1, 7 9 6 8 
127.800003, 127.800003, 4, 1, 7 9 6 8 
50.200001, 50.200001, 4, 1, 7 9 6 8 
150.300003, 150.300003, 4, 1, 7 9 6 8 
80.599998, 80.599998, 4, 1, 7 9 6 8 
169.100006, 169.100006, 4, 1, 7 9 6 8 
190.199997, 190.199997, 4, 1, 7 9 6 8 
149.899994, 149.899994, 4, 1, 7 9 6 8 
188.500000, 188.500000, 4, 1, 7 9 6 8 
2.600000, 2.600000, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
2.800000, 2.800000, 4, 1, 7 9 6 8 
256.600006, 256.600006, 4, 1, 7 9 6 8 
147.199997, 147.199997, 4, 1, 7 9 6 8 
134.500000, 134.500000, 4, 1, 7 9 6 8 
214.500000, 214.500000, 4, 1, 7 9 6 8 
189.600006, 189.600006, 4, 1, 7 9 6 8 
2.800000, 2.800000, 4, 1, 7 9 6 8 
122.599998, 122.599998, 4, 1, 7 9 6 8 
138.199997, 138.199997, 4, 1, 7 9 6 8 
74.300003, 74.300003, 4, 1, 7 9 6 8 
66.099998, 66.099998, 4, 1, 7 9 6 8 
164.000000, 164.000000, 4, 1, 7 9 6 8 
50.799999, 50.799999, 4, 1, 7 9 6 8 
133.000000, 133.000000, 4, 1, 7 9 6 8 
89.000000, 89.000000, 4, 1, 7 9 6 8 
172.300003, 172.300003, 4, 1, 7 9 6 8 
151.300003, 151.300003, 4, 1, 7 9 6 8 
2.800000, 2.800000, 4, 1, 7 9 6 8 
156.699997, 156.699997, 4, 1, 7 9 6 8 
83.900002, 83.900002, 4, 1, 7 9 6 8 
174.000000, 174.000000, 4, 1, 7 9 6 8 
185.199997, 185.199997, 4, 1, 7 9 6 8 
195.000000, 195.000000, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
139.899994, 139.899994, 4, 1, 7 9 6 8 
3.100000, 3.100000, 4, 1, 7 9 6 8 
258.500000, 258.500000, 4, 1, 7 9 6 8 
153.100006, 153.100006, 4, 1, 7 9 6 8 
135.800003, 135.800003, 4, 1, 7 9 6 8 
215.699997, 215.699997, 4, 1, 7 9 6 8 
189.800003, 189.800003, 4, 1, 7 9 6 8 
2.900000, 2.900000, 4, 1, 7 9 6 8 
117.199997, 117.199997, 4, 1, 7 9 6 8 
74.800003, 74.800003, 4, 1, 7 9 6 8 
63.700001, 63.700001, 4, 1, 7 9 6 8 
170.800003, 170.800003, 4, 1, 7 9 6 8 
50.200001, 50.200001, 4, 1, 7 9 6 8 
133.100006, 133.100006, 4, 1, 7 9 6 8 
89.599998, 89.599998, 4, 1, 7 9 6 8 
164.100006, 164.100006, 4, 1, 7 9 6 8 
145.000000, 145.000000, 4, 1, 7 9 6 8 
2.600000, 2.600000, 4, 1, 7 9 6 8 
155.100006, 155.100006, 4, 1, 7 9 6 8 
75.900002, 75.900002, 4, 1, 7 9 6 8 
167.100006, 167.100006, 4, 1, 7 9 6 8 
193.000000, 193.000000, 4, 1, 7 9 6 8 
183.199997, 183.199997, 4, 1, 7 9 6 8 
144.100006, 144.100006, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
3.200000, 3.200000, 4, 1, 7 9 6 8 
252.699997, 252.699997, 4, 1, 7 9 6 8 
160.000000, 160.000000, 4, 1, 7 9 6 8 
113.500000, 113.500000, 4, 1, 7 9 6 8 
181.800003, 181.800003, 4, 1, 7 9 6 8 
217.600006, 217.600006, 4, 1, 7 9 6 8 
2.800000, 2.800000, 4, 1, 7 9 6 8 
133.500000, 133.500000, 4, 1, 7 9 6 8 
74.800003, 74.800003, 4, 1, 7 9 6 8 
146.199997, 146.199997, 4, 1, 7 9 6 8 
50.400002, 50.400002, 4, 1, 7 9 6 8 
155.600006, 155.600006, 4, 1, 7 9 6 8 
93.199997, 93.199997, 4, 1, 7 9 6 8 
114.199997, 114.199997, 4, 1, 7 9 6 8 
60.799999, 60.799999, 4, 1, 7 9 6 8 
213.000000, 213.000000, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
147.199997, 147.199997, 4, 1, 7 9 6 8 
165.100006, 165.100006, 4, 1, 7 9 6 8 
188.600006, 188.600006, 4, 1, 7 9 6 8 
129.100006, 129.100006, 4, 1, 7 9 6 8 
78.599998, 78.599998, 4, 1, 7 9 6 8 
127.199997, 127.199997, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
3.100000, 3.100000, 4, 1, 7 9 6 8 
258.100006, 258.100006, 4, 1, 7 9 6 8 
153.199997, 153.199997, 4, 1, 7 9 6 8 
145.199997, 145.199997, 4, 1, 7 9 6 8 
118.599998, 118.599998, 4, 1, 7 9 6 8 
178.800003, 178.800003, 4, 1, 7 9 6 8 
2.600000, 2.600000, 4, 1, 7 9 6 8 
182.500000, 182.500000, 4, 1, 7 9 6 8 
73.300003, 73.300003, 4, 1, 7 9 6 8 
61.599998, 61.599998, 4, 1, 7 9 6 8 
57.200001, 57.200001, 4, 1, 7 9 6 8 
157.899994, 157.899994, 4, 1, 7 9 6 8 
124.099998, 124.099998, 4, 1, 7 9 6 8 
94.000000, 94.000000, 4, 1, 7 9 6 8 
177.399994, 177.399994, 4, 1, 7 9 6 8 
170.100006, 170.100006, 4, 1, 7 9 6 8 
82.599998, 82.599998, 4, 1, 7 9 6 8 
206.600006, 206.600006, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
172.800003, 172.800003, 4, 1, 7 9 6 8 
207.600006, 207.600006, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
2.600000, 2.600000, 4, 1, 7 9 6 8 
243.300003, 243.300003, 4, 1, 7 9 6 8 
136.000000, 136.000000, 4, 1, 7 9 6 8 
114.800003, 114.800003, 4, 1, 7 9 6 8 
119.199997, 119.199997, 4, 1, 7 9 6 8 
132.699997, 132.699997, 4, 1, 7 9 6 8 
180.899994, 180.899994, 4, 1, 7 9 6 8 
133.800003, 133.800003, 4, 1, 7 9 6 8 
73.599998, 73.599998, 4, 1, 7 9 6 8 
66.900002, 66.900002, 4, 1, 7 9 6 8 
217.500000, 217.500000, 4, 1, 7 9 6 8 
139.000000, 139.000000, 4, 1, 7 9 6 8 
48.400002, 48.400002, 4, 1, 7 9 6 8 
124.300003, 124.300003, 4, 1, 7 9 6 8 
91.099998, 91.099998, 4, 1, 7 9 6 8 
88.699997, 88.699997, 4, 1, 7 9 6 8 
166.800003, 166.800003, 4, 1, 7 9 6 8 
64.099998, 64.099998, 4, 1, 7 9 6 8 
158.899994, 158.899994, 4, 1, 7 9 6 8 
200.500000, 200.500000, 4, 1, 7 9 6 8 
132.399994, 132.399994, 4, 1, 7 9 6 8 
193.899994, 193.899994, 4, 1, 7 9 6 8 
136.199997, 136.199997, 4, 1, 7 9 6 8 
111.599998, 111.599998, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
241.199997, 241.199997, 4, 1, 7 9 6 8 
135.199997, 135.199997, 4, 1, 7 9 6 8 
113.400002, 113.400002, 4, 1, 7 9 6 8 
45.000000, 45.000000, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
180.699997, 180.699997, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
73.400002, 73.400002, 4, 1, 7 9 6 8 
64.800003, 64.800003, 4, 1, 7 9 6 8 
219.300003, 219.300003, 4, 1, 7 9 6 8 
141.100006, 141.100006, 4, 1, 7 9 6 8 
89.000000, 89.000000, 4, 1, 7 9 6 8 
130.100006, 130.100006, 4, 1, 7 9 6 8 
46.799999, 46.799999, 4, 1, 7 9 6 8 
44.599998, 44.599998, 4, 1, 7 9 6 8 
160.899994, 160.899994, 4, 1, 7 9 6 8 
70.099998, 70.099998, 4, 1, 7 9 6 8 
149.800003, 149.800003, 4, 1, 7 9 6 8 
197.199997, 197.199997, 4, 1, 7 9 6 8 
141.199997, 141.199997, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
136.100006, 136.100006, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
243.899994, 243.899994, 4, 1, 7 9 6 8 
135.699997, 135.699997, 4, 1, 7 9 6 8 
180.899994, 180.899994, 4, 1, 7 9 6 8 
109.199997, 109.199997, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
121.500000, 121.500000, 4, 1, 7 9 6 8 
197.000000, 197.000000, 4, 1, 7 9 6 8 
74.400002, 74.400002, 4, 1, 7 9 6 8 
64.699997, 64.699997, 4, 1, 7 9 6 8 
218.600006, 218.600006, 4, 1, 7 9 6 8 
48.299999, 48.299999, 4, 1, 7 9 6 8 
127.699997, 127.699997, 4, 1, 7 9 6 8 
88.900002, 88.900002, 4, 1, 7 9 6 8 
138.800003, 138.800003, 4, 1, 7 9 6 8 
203.600006, 203.600006, 4, 1, 7 9 6 8 
66.099998, 66.099998, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
169.399994, 169.399994, 4, 1, 7 9 6 8 
166.699997, 166.699997, 4, 1, 7 9 6 8 
134.300003, 134.300003, 4, 1, 7 9 6 8 
132.000000, 132.000000, 4, 1, 7 9 6 8 
133.600006, 133.600006, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
2.500000, 2.500000, 4, 1, 7 9 6 8 
241.399994, 241.399994, 4, 1, 7 9 6 8 
137.800003, 137.800003, 4, 1, 7 9 6 8 
114.400002, 114.400002, 4, 1, 7 9 6 8 
210.100006, 210.100006, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
182.100006, 182.100006, 4, 1, 7 9 6 8 
73.599998, 73.599998, 4, 1, 7 9 6 8 
63.299999, 63.299999, 4, 1, 7 9 6 8 
44.099998, 44.099998, 4, 1, 7 9 6 8 
139.000000, 139.000000, 4, 1, 7 9 6 8 
47.599998, 47.599998, 4, 1, 7 9 6 8 
127.400002, 127.400002, 4, 1, 7 9 6 8 
89.500000, 89.500000, 4, 1, 7 9 6 8 
218.800003, 218.800003, 4, 1, 7 9 6 8 
134.600006, 134.600006, 4, 1, 7 9 6 8 
155.800003, 155.800003, 4, 1, 7 9 6 8 
162.899994, 162.899994, 4, 1, 7 9 6 8 
192.300003, 192.300003, 4, 1, 7 9 6 8 
208.100006, 208.100006, 4, 1, 7 9 6 8 
2.300000, 2.300000, 4, 1, 7 9 6 8 
2.200000, 2.200000, 4, 1, 7 9 6 8 
2.400000, 2.400000, 4, 1, 7 9 6 8 
245.899994, 245.899994, 4, 1, 7 9 6 8 
136.899994, 136.899994, 4, 1, 7 9 6 8 
111.699997, 111.699997, 4, 1, 7 9 6 8 
