data_size, chunk_size, N, K, chosen_nodes
2.100000, 0.700000, 6, 3, 1 6 9 2 0 3 
193.399994, 64.466665, 6, 3, 1 6 9 2 0 3 
121.599998, 40.533333, 6, 3, 1 6 7 2 0 3 
199.199997, 66.399999, 6, 3, 1 6 7 2 0 3 
70.199997, 23.399999, 6, 3, 1 6 9 2 0 3 
51.400002, 17.133334, 6, 3, 1 6 9 2 0 3 
62.700001, 20.900000, 6, 3, 1 6 9 2 0 3 
135.899994, 45.299998, 6, 3, 1 6 7 2 0 3 
73.099998, 24.366666, 6, 3, 1 6 9 2 0 3 
161.300003, 53.766668, 6, 3, 1 6 9 2 0 3 
73.699997, 24.566666, 6, 3, 1 6 7 2 0 3 
188.300003, 62.766668, 6, 3, 1 6 7 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 9 2 0 3 
155.699997, 51.899999, 6, 3, 1 6 9 2 0 3 
121.099998, 40.366666, 6, 3, 1 6 7 2 0 3 
187.199997, 62.399999, 6, 3, 1 6 9 2 0 3 
213.899994, 71.299998, 6, 3, 1 6 7 2 0 3 
52.099998, 17.366666, 6, 3, 1 6 9 2 0 3 
131.199997, 43.733332, 6, 3, 1 6 9 2 0 3 
2.100000, 0.700000, 6, 3, 1 6 7 2 0 3 
191.500000, 63.833333, 6, 3, 1 6 7 2 0 3 
121.000000, 40.333333, 6, 3, 1 6 9 2 0 3 
49.400002, 16.466667, 6, 3, 1 6 9 2 0 3 
137.300003, 45.766668, 6, 3, 1 6 7 2 0 3 
72.300003, 24.100001, 6, 3, 1 6 9 2 0 3 
73.800003, 24.600001, 6, 3, 1 6 9 2 0 3 
32.299999, 10.766666, 6, 3, 1 6 7 2 0 3 
17.200001, 5.733334, 6, 3, 1 6 9 2 0 3 
266.700012, 88.900004, 6, 3, 1 6 7 2 0 3 
243.300003, 81.100001, 6, 3, 1 6 9 2 0 3 
11.900000, 3.966667, 6, 3, 1 6 9 2 0 3 
120.500000, 40.166667, 6, 3, 1 6 7 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 9 2 0 3 
152.199997, 50.733332, 6, 3, 1 6 9 2 0 3 
157.100006, 52.366669, 6, 3, 1 6 7 2 0 3 
189.500000, 63.166667, 6, 3, 1 6 9 2 0 3 
121.400002, 40.466667, 6, 3, 1 6 7 2 0 3 
196.399994, 65.466665, 6, 3, 1 6 9 2 0 3 
2.100000, 0.700000, 6, 3, 1 6 7 2 0 3 
68.800003, 22.933334, 6, 3, 1 6 7 2 0 3 
247.000000, 82.333333, 6, 3, 1 6 7 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 9 2 0 3 
133.300003, 44.433334, 6, 3, 1 6 9 2 0 3 
191.699997, 63.899999, 6, 3, 1 6 9 2 0 3 
2.100000, 0.700000, 6, 3, 1 6 7 2 0 3 
213.199997, 71.066666, 6, 3, 1 6 7 2 0 3 
124.099998, 41.366666, 6, 3, 1 6 9 2 0 3 
138.199997, 46.066666, 6, 3, 1 6 7 2 0 3 
52.299999, 17.433333, 6, 3, 1 6 9 2 0 3 
48.599998, 16.199999, 6, 3, 1 6 9 2 0 3 
146.500000, 48.833333, 6, 3, 1 6 7 2 0 3 
70.500000, 23.500000, 6, 3, 1 6 9 2 0 3 
74.300003, 24.766668, 6, 3, 1 6 9 2 0 3 
51.700001, 17.233334, 6, 3, 1 6 7 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 9 2 0 3 
154.600006, 51.533335, 6, 3, 1 6 9 2 0 3 
67.800003, 22.600001, 6, 3, 1 6 7 2 0 3 
158.300003, 52.766668, 6, 3, 1 6 7 2 0 3 
192.300003, 64.100001, 6, 3, 1 6 9 2 0 3 
132.699997, 44.233332, 6, 3, 1 6 7 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 9 2 0 3 
124.599998, 41.533333, 6, 3, 1 6 9 2 0 3 
227.000000, 75.666667, 6, 3, 1 6 7 2 0 3 
134.500000, 44.833333, 6, 3, 1 6 9 2 0 3 
212.800003, 70.933334, 6, 3, 1 6 9 2 0 3 
124.400002, 41.466667, 6, 3, 1 6 7 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 7 2 0 3 
188.600006, 62.866669, 6, 3, 1 6 7 2 0 3 
184.800003, 61.600001, 6, 3, 1 6 9 2 0 3 
133.800003, 44.600001, 6, 3, 1 6 7 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 9 2 0 3 
67.099998, 22.366666, 6, 3, 1 6 9 2 0 3 
74.199997, 24.733332, 6, 3, 1 6 7 2 0 3 
50.299999, 16.766666, 6, 3, 1 6 9 2 0 3 
146.800003, 48.933334, 6, 3, 1 6 9 2 0 3 
67.400002, 22.466667, 6, 3, 1 6 7 2 0 3 
80.699997, 26.899999, 6, 3, 1 6 7 2 0 3 
73.800003, 24.600001, 6, 3, 1 6 9 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 7 2 0 3 
149.300003, 49.766668, 6, 3, 1 6 7 2 0 3 
154.199997, 51.399999, 6, 3, 1 6 9 2 0 3 
184.000000, 61.333333, 6, 3, 1 6 7 2 0 3 
134.600006, 44.866669, 6, 3, 1 6 9 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 7 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 7 2 0 3 
139.399994, 46.466665, 6, 3, 1 6 7 2 0 3 
140.699997, 46.899999, 6, 3, 1 6 9 2 0 3 
116.099998, 38.699999, 6, 3, 1 6 7 2 0 3 
213.199997, 71.066666, 6, 3, 1 6 9 2 0 3 
132.199997, 44.066666, 6, 3, 1 6 7 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 9 2 0 3 
185.600006, 61.866669, 6, 3, 1 6 9 2 0 3 
185.800003, 61.933334, 6, 3, 1 6 7 2 0 3 
236.699997, 78.899999, 6, 3, 1 6 9 2 0 3 
73.599998, 24.533333, 6, 3, 1 6 7 2 0 3 
58.299999, 19.433333, 6, 3, 1 6 7 2 0 3 
78.099998, 26.033333, 6, 3, 1 6 7 2 0 3 
149.600006, 49.866669, 6, 3, 1 6 7 2 0 3 
128.800003, 42.933334, 6, 3, 1 6 9 2 0 3 
86.599998, 28.866666, 6, 3, 1 6 9 2 0 3 
50.200001, 16.733334, 6, 3, 1 6 7 2 0 3 
144.699997, 48.233332, 6, 3, 1 6 7 2 0 3 
70.000000, 23.333333, 6, 3, 1 6 9 2 0 3 
159.699997, 53.233332, 6, 3, 1 6 9 2 0 3 
189.800003, 63.266668, 6, 3, 1 6 7 2 0 3 
132.399994, 44.133331, 6, 3, 1 6 9 2 0 3 
2.100000, 0.700000, 6, 3, 1 6 7 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 7 2 0 3 
246.100006, 82.033335, 6, 3, 1 6 7 2 0 3 
123.300003, 41.100001, 6, 3, 1 6 9 2 0 3 
139.100006, 46.366669, 6, 3, 1 6 9 2 0 3 
190.699997, 63.566666, 6, 3, 1 6 7 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 9 2 0 3 
138.000000, 46.000000, 6, 3, 1 6 9 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 7 2 0 3 
116.300003, 38.766668, 6, 3, 1 6 7 2 0 3 
214.300003, 71.433334, 6, 3, 1 6 9 2 0 3 
183.899994, 61.299998, 6, 3, 1 6 7 2 0 3 
56.299999, 18.766666, 6, 3, 1 6 9 2 0 3 
161.500000, 53.833333, 6, 3, 1 6 9 2 0 3 
73.699997, 24.566666, 6, 3, 1 6 7 2 0 3 
49.500000, 16.500000, 6, 3, 1 6 7 2 0 3 
133.800003, 44.600001, 6, 3, 1 6 7 2 0 3 
86.800003, 28.933334, 6, 3, 1 6 9 2 0 3 
146.000000, 48.666667, 6, 3, 1 6 9 2 0 3 
133.500000, 44.500000, 6, 3, 1 6 7 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 9 2 0 3 
143.899994, 47.966665, 6, 3, 1 6 9 2 0 3 
69.000000, 23.000000, 6, 3, 1 6 7 2 0 3 
153.100006, 51.033335, 6, 3, 1 6 7 2 0 3 
181.300003, 60.433334, 6, 3, 1 6 9 2 0 3 
178.000000, 59.333333, 6, 3, 1 6 7 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 9 2 0 3 
133.899994, 44.633331, 6, 3, 1 6 9 2 0 3 
250.000000, 83.333333, 6, 3, 1 6 7 2 0 3 
146.100006, 48.700002, 6, 3, 1 6 9 2 0 3 
212.600006, 70.866669, 6, 3, 1 6 9 2 0 3 
118.300003, 39.433334, 6, 3, 1 6 7 2 0 3 
183.300003, 61.100001, 6, 3, 1 6 7 2 0 3 
140.699997, 46.899999, 6, 3, 1 6 9 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 9 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 9 2 0 3 
163.199997, 54.399999, 6, 3, 1 6 9 2 0 3 
73.099998, 24.366666, 6, 3, 1 6 7 2 0 3 
65.099998, 21.699999, 6, 3, 1 6 7 2 0 3 
149.399994, 49.799998, 6, 3, 1 6 7 2 0 3 
127.099998, 42.366666, 6, 3, 1 6 9 2 0 3 
87.800003, 29.266668, 6, 3, 1 6 7 2 0 3 
50.299999, 16.766666, 6, 3, 1 6 9 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 9 2 0 3 
159.600006, 53.200002, 6, 3, 1 6 9 2 0 3 
164.399994, 54.799998, 6, 3, 1 6 7 2 0 3 
182.600006, 60.866669, 6, 3, 1 6 9 2 0 3 
191.800003, 63.933334, 6, 3, 1 6 7 2 0 3 
135.100006, 45.033335, 6, 3, 1 6 9 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 7 2 0 3 
66.099998, 22.033333, 6, 3, 1 6 7 2 0 3 
134.699997, 44.899999, 6, 3, 1 6 7 2 0 3 
128.600006, 42.866669, 6, 3, 1 6 9 2 0 3 
212.800003, 70.933334, 6, 3, 1 6 7 2 0 3 
130.100006, 43.366669, 6, 3, 1 6 9 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 9 2 0 3 
183.699997, 61.233332, 6, 3, 1 6 9 2 0 3 
138.399994, 46.133331, 6, 3, 1 6 7 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 9 2 0 3 
245.800003, 81.933334, 6, 3, 1 6 9 2 0 3 
74.500000, 24.833333, 6, 3, 1 6 7 2 0 3 
63.200001, 21.066667, 6, 3, 1 6 7 2 0 3 
178.199997, 59.399999, 6, 3, 1 6 7 2 0 3 
147.899994, 49.299998, 6, 3, 1 6 9 2 0 3 
134.000000, 44.666667, 6, 3, 1 6 7 2 0 3 
87.599998, 29.199999, 6, 3, 1 6 9 2 0 3 
49.299999, 16.433333, 6, 3, 1 6 7 2 0 3 
131.399994, 43.799998, 6, 3, 1 6 9 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 7 2 0 3 
135.800003, 45.266668, 6, 3, 1 6 7 2 0 3 
65.400002, 21.800001, 6, 3, 1 6 9 2 0 3 
161.300003, 53.766668, 6, 3, 1 6 7 2 0 3 
179.899994, 59.966665, 6, 3, 1 6 9 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 7 2 0 3 
188.899994, 62.966665, 6, 3, 1 6 7 2 0 3 
253.399994, 84.466665, 6, 3, 1 6 9 2 0 3 
149.199997, 49.733332, 6, 3, 1 6 7 2 0 3 
135.399994, 45.133331, 6, 3, 1 6 9 2 0 3 
136.000000, 45.333333, 6, 3, 1 6 7 2 0 3 
206.500000, 68.833333, 6, 3, 1 6 9 2 0 3 
119.000000, 39.666667, 6, 3, 1 6 7 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 7 2 0 3 
183.600006, 61.200002, 6, 3, 1 6 7 2 0 3 
2.700000, 0.900000, 6, 3, 1 6 9 2 0 3 
73.900002, 24.633334, 6, 3, 1 6 9 2 0 3 
65.400002, 21.800001, 6, 3, 1 6 9 2 0 3 
182.600006, 60.866669, 6, 3, 1 6 9 2 0 3 
50.700001, 16.900000, 6, 3, 1 6 7 2 0 3 
135.300003, 45.100001, 6, 3, 1 6 7 2 0 3 
89.300003, 29.766668, 6, 3, 1 6 9 2 0 3 
152.899994, 50.966665, 6, 3, 1 6 7 2 0 3 
153.899994, 51.299998, 6, 3, 1 6 9 2 0 3 
125.000000, 41.666667, 6, 3, 1 6 7 2 0 3 
136.100006, 45.366669, 6, 3, 1 6 9 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 7 2 0 3 
148.100006, 49.366669, 6, 3, 1 6 7 2 0 3 
69.400002, 23.133334, 6, 3, 1 6 9 2 0 3 
158.800003, 52.933334, 6, 3, 1 6 7 2 0 3 
183.399994, 61.133331, 6, 3, 1 6 9 2 0 3 
199.699997, 66.566666, 6, 3, 1 6 7 2 0 3 
191.399994, 63.799998, 6, 3, 1 6 9 2 0 3 
2.100000, 0.700000, 6, 3, 1 6 7 2 0 3 
2.400000, 0.800000, 6, 3, 1 6 7 2 0 3 
245.600006, 81.866669, 6, 3, 1 6 7 2 0 3 
137.899994, 45.966665, 6, 3, 1 6 9 2 0 3 
127.500000, 42.500000, 6, 3, 1 6 9 2 0 3 
124.900002, 41.633334, 6, 3, 1 6 7 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 9 2 0 3 
184.899994, 61.633331, 6, 3, 1 6 9 2 0 3 
132.500000, 44.166667, 6, 3, 1 6 7 2 0 3 
73.400002, 24.466667, 6, 3, 1 6 9 2 0 3 
64.300003, 21.433334, 6, 3, 1 6 7 2 0 3 
168.800003, 56.266668, 6, 3, 1 6 9 2 0 3 
154.800003, 51.600001, 6, 3, 1 6 7 2 0 3 
85.599998, 28.533333, 6, 3, 1 6 9 2 0 3 
127.800003, 42.600001, 6, 3, 1 6 7 2 0 3 
50.200001, 16.733334, 6, 3, 1 6 9 2 0 3 
150.300003, 50.100001, 6, 3, 1 6 7 2 0 3 
80.599998, 26.866666, 6, 3, 1 6 9 2 0 3 
169.100006, 56.366669, 6, 3, 1 6 9 2 0 3 
190.199997, 63.399999, 6, 3, 1 6 7 2 0 3 
149.899994, 49.966665, 6, 3, 1 6 9 2 0 3 
188.500000, 62.833333, 6, 3, 1 6 7 2 0 3 
2.600000, 0.866667, 6, 3, 1 6 9 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 9 2 0 3 
2.800000, 0.933333, 6, 3, 1 6 9 2 0 3 
256.600006, 85.533335, 6, 3, 1 6 9 2 0 3 
147.199997, 49.066666, 6, 3, 1 6 7 2 0 3 
134.500000, 44.833333, 6, 3, 1 6 9 2 0 3 
214.500000, 71.500000, 6, 3, 1 6 7 2 0 3 
189.600006, 63.200002, 6, 3, 1 6 9 2 0 3 
2.800000, 0.933333, 6, 3, 1 6 7 2 0 3 
122.599998, 40.866666, 6, 3, 1 6 7 2 0 3 
138.199997, 46.066666, 6, 3, 1 6 9 2 0 3 
74.300003, 24.766668, 6, 3, 1 6 7 2 0 3 
66.099998, 22.033333, 6, 3, 1 6 7 2 0 3 
164.000000, 54.666667, 6, 3, 1 6 9 2 0 3 
50.799999, 16.933333, 6, 3, 1 6 7 2 0 3 
133.000000, 44.333333, 6, 3, 1 6 7 2 0 3 
89.000000, 29.666667, 6, 3, 1 6 9 2 0 3 
172.300003, 57.433334, 6, 3, 1 6 7 2 0 3 
151.300003, 50.433334, 6, 3, 1 6 9 2 0 3 
2.800000, 0.933333, 6, 3, 1 6 7 2 0 3 
156.699997, 52.233332, 6, 3, 1 6 7 2 0 3 
83.900002, 27.966667, 6, 3, 1 6 9 2 0 3 
174.000000, 58.000000, 6, 3, 1 6 9 2 0 3 
185.199997, 61.733332, 6, 3, 1 6 7 2 0 3 
195.000000, 65.000000, 6, 3, 1 6 9 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 7 2 0 3 
139.899994, 46.633331, 6, 3, 1 6 7 2 0 3 
3.100000, 1.033333, 6, 3, 1 6 9 2 0 3 
258.500000, 86.166667, 6, 3, 1 6 9 2 0 3 
153.100006, 51.033335, 6, 3, 1 6 7 2 0 3 
135.800003, 45.266668, 6, 3, 1 6 7 2 0 3 
215.699997, 71.899999, 6, 3, 1 6 9 2 0 3 
189.800003, 63.266668, 6, 3, 1 6 7 2 0 3 
2.900000, 0.966667, 6, 3, 1 6 9 2 0 3 
117.199997, 39.066666, 6, 3, 1 6 9 2 0 3 
74.800003, 24.933334, 6, 3, 1 6 7 2 0 3 
63.700001, 21.233334, 6, 3, 1 6 7 2 0 3 
170.800003, 56.933334, 6, 3, 1 6 9 2 0 3 
50.200001, 16.733334, 6, 3, 1 6 7 2 0 3 
133.100006, 44.366669, 6, 3, 1 6 7 2 0 3 
89.599998, 29.866666, 6, 3, 1 6 9 2 0 3 
164.100006, 54.700002, 6, 3, 1 6 7 2 0 3 
145.000000, 48.333333, 6, 3, 1 6 9 2 0 3 
2.600000, 0.866667, 6, 3, 1 6 7 2 0 3 
155.100006, 51.700002, 6, 3, 1 6 7 2 0 3 
75.900002, 25.300001, 6, 3, 1 6 9 2 0 3 
167.100006, 55.700002, 6, 3, 1 6 9 2 0 3 
193.000000, 64.333333, 6, 3, 1 6 7 2 0 3 
183.199997, 61.066666, 6, 3, 1 6 9 2 0 3 
144.100006, 48.033335, 6, 3, 1 6 7 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 9 2 0 3 
3.200000, 1.066667, 6, 3, 1 6 9 2 0 3 
252.699997, 84.233332, 6, 3, 1 6 9 2 0 3 
160.000000, 53.333333, 6, 3, 1 6 7 2 0 3 
113.500000, 37.833333, 6, 3, 1 6 7 2 0 3 
181.800003, 60.600001, 6, 3, 1 6 9 2 0 3 
217.600006, 72.533335, 6, 3, 1 6 7 2 0 3 
2.800000, 0.933333, 6, 3, 1 6 9 2 0 3 
133.500000, 44.500000, 6, 3, 1 6 9 2 0 3 
74.800003, 24.933334, 6, 3, 1 6 7 2 0 3 
146.199997, 48.733332, 6, 3, 1 6 9 2 0 3 
50.400002, 16.800001, 6, 3, 1 6 7 2 0 3 
155.600006, 51.866669, 6, 3, 1 6 7 2 0 3 
93.199997, 31.066666, 6, 3, 1 6 9 2 0 3 
114.199997, 38.066666, 6, 3, 1 6 7 2 0 3 
60.799999, 20.266666, 6, 3, 1 6 9 2 0 3 
213.000000, 71.000000, 6, 3, 1 6 9 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 7 2 0 3 
147.199997, 49.066666, 6, 3, 1 6 7 2 0 3 
165.100006, 55.033335, 6, 3, 1 6 7 2 0 3 
188.600006, 62.866669, 6, 3, 1 6 9 2 0 3 
129.100006, 43.033335, 6, 3, 1 6 7 2 0 3 
78.599998, 26.199999, 6, 3, 1 6 9 2 0 3 
127.199997, 42.399999, 6, 3, 1 6 9 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 7 2 0 3 
3.100000, 1.033333, 6, 3, 1 6 7 2 0 3 
258.100006, 86.033335, 6, 3, 1 6 7 2 0 3 
153.199997, 51.066666, 6, 3, 1 6 9 2 0 3 
145.199997, 48.399999, 6, 3, 1 6 7 2 0 3 
118.599998, 39.533333, 6, 3, 1 6 9 2 0 3 
178.800003, 59.600001, 6, 3, 1 6 9 2 0 3 
2.600000, 0.866667, 6, 3, 1 6 7 2 0 3 
182.500000, 60.833333, 6, 3, 1 6 7 2 0 3 
73.300003, 24.433334, 6, 3, 1 6 9 2 0 3 
61.599998, 20.533333, 6, 3, 1 6 7 2 0 3 
57.200001, 19.066667, 6, 3, 1 6 9 2 0 3 
157.899994, 52.633331, 6, 3, 1 6 7 2 0 3 
124.099998, 41.366666, 6, 3, 1 6 9 2 0 3 
94.000000, 31.333333, 6, 3, 1 6 7 2 0 3 
177.399994, 59.133331, 6, 3, 1 6 9 2 0 3 
170.100006, 56.700002, 6, 3, 1 6 7 2 0 3 
82.599998, 27.533333, 6, 3, 1 6 9 2 0 3 
206.600006, 68.866669, 6, 3, 1 6 9 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 7 2 0 3 
172.800003, 57.600001, 6, 3, 1 6 7 2 0 3 
207.600006, 69.200002, 6, 3, 1 6 7 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 9 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 9 2 0 3 
2.600000, 0.866667, 6, 3, 1 6 9 2 0 3 
243.300003, 81.100001, 6, 3, 1 6 9 2 0 3 
136.000000, 45.333333, 6, 3, 1 6 7 2 0 3 
114.800003, 38.266668, 6, 3, 1 6 9 2 0 3 
119.199997, 39.733332, 6, 3, 1 6 7 2 0 3 
132.699997, 44.233332, 6, 3, 1 6 9 2 0 3 
180.899994, 60.299998, 6, 3, 1 6 7 2 0 3 
133.800003, 44.600001, 6, 3, 1 6 9 2 0 3 
73.599998, 24.533333, 6, 3, 1 6 7 2 0 3 
66.900002, 22.300001, 6, 3, 1 6 9 2 0 3 
217.500000, 72.500000, 6, 3, 1 6 7 2 0 3 
139.000000, 46.333333, 6, 3, 1 6 9 2 0 3 
48.400002, 16.133334, 6, 3, 1 6 9 2 0 3 
124.300003, 41.433334, 6, 3, 1 6 9 2 0 3 
91.099998, 30.366666, 6, 3, 1 6 7 2 0 3 
88.699997, 29.566666, 6, 3, 1 6 7 2 0 3 
166.800003, 55.600001, 6, 3, 1 6 9 2 0 3 
64.099998, 21.366666, 6, 3, 1 6 7 2 0 3 
158.899994, 52.966665, 6, 3, 1 6 7 2 0 3 
200.500000, 66.833333, 6, 3, 1 6 9 2 0 3 
132.399994, 44.133331, 6, 3, 1 6 7 2 0 3 
193.899994, 64.633331, 6, 3, 1 6 9 2 0 3 
136.199997, 45.399999, 6, 3, 1 6 7 2 0 3 
111.599998, 37.199999, 6, 3, 1 6 9 2 0 3 
2.500000, 0.833333, 6, 3, 1 6 7 2 0 3 
241.199997, 80.399999, 6, 3, 1 6 7 2 0 3 
135.199997, 45.066666, 6, 3, 1 6 9 2 0 3 
113.400002, 37.800001, 6, 3, 1 6 9 2 0 3 
45.000000, 15.000000, 6, 3, 1 6 7 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 7 2 0 3 
180.699997, 60.233332, 6, 3, 1 6 7 2 0 3 
2.200000, 0.733333, 6, 3, 1 6 9 2 0 3 
2.300000, 0.766667, 6, 3, 1 6 9 2 0 3 
