data_size, chunk_size, N, K, chosen_nodes
2.100000, 1.050000, 6, 2, 1 6 7 9 2 0 
68.800003, 34.400002, 6, 2, 1 6 7 9 2 0 
247.000000, 123.500000, 6, 2, 1 6 7 9 2 0 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 3 
133.300003, 66.650002, 6, 2, 1 6 7 9 2 3 
191.699997, 95.849998, 6, 2, 1 6 7 9 2 3 
2.100000, 1.050000, 6, 2, 1 6 7 9 2 0 
213.199997, 106.599998, 6, 2, 1 6 7 9 2 0 
124.099998, 62.049999, 6, 2, 1 6 7 9 2 3 
138.199997, 69.099998, 6, 2, 1 6 7 9 2 0 
52.299999, 26.150000, 6, 2, 1 6 7 9 2 3 
48.599998, 24.299999, 6, 2, 1 6 7 9 2 3 
146.500000, 73.250000, 6, 2, 1 6 7 9 2 0 
70.500000, 35.250000, 6, 2, 1 6 7 9 2 3 
74.300003, 37.150002, 6, 2, 1 6 7 9 2 3 
51.700001, 25.850000, 6, 2, 1 6 7 9 2 0 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 3 
154.600006, 77.300003, 6, 2, 1 6 7 9 2 3 
67.800003, 33.900002, 6, 2, 1 6 7 9 2 0 
158.300003, 79.150002, 6, 2, 1 6 7 9 2 0 
192.300003, 96.150002, 6, 2, 1 6 7 9 2 3 
132.699997, 66.349998, 6, 2, 1 6 7 9 2 0 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 3 
124.599998, 62.299999, 6, 2, 1 6 7 9 2 3 
227.000000, 113.500000, 6, 2, 1 6 7 9 2 0 
134.500000, 67.250000, 6, 2, 1 6 7 9 2 3 
212.800003, 106.400002, 6, 2, 1 6 7 9 2 3 
124.400002, 62.200001, 6, 2, 1 6 7 9 2 0 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 0 
188.600006, 94.300003, 6, 2, 1 6 7 9 2 0 
184.800003, 92.400002, 6, 2, 1 6 7 9 2 3 
133.800003, 66.900002, 6, 2, 1 6 7 9 2 0 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 3 
67.099998, 33.549999, 6, 2, 1 6 7 9 2 3 
74.199997, 37.099998, 6, 2, 1 6 7 9 2 0 
50.299999, 25.150000, 6, 2, 1 6 7 9 2 3 
146.800003, 73.400002, 6, 2, 1 6 7 9 2 3 
67.400002, 33.700001, 6, 2, 1 6 7 9 2 0 
80.699997, 40.349998, 6, 2, 1 6 7 9 2 0 
73.800003, 36.900002, 6, 2, 1 6 7 9 2 3 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 0 
149.300003, 74.650002, 6, 2, 1 6 7 9 2 0 
154.199997, 77.099998, 6, 2, 1 6 7 9 2 3 
184.000000, 92.000000, 6, 2, 1 6 7 9 2 0 
134.600006, 67.300003, 6, 2, 1 6 7 9 2 3 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 0 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 0 
139.399994, 69.699997, 6, 2, 1 6 7 9 2 0 
140.699997, 70.349998, 6, 2, 1 6 7 9 2 3 
116.099998, 58.049999, 6, 2, 1 6 7 9 2 0 
213.199997, 106.599998, 6, 2, 1 6 7 9 2 3 
132.199997, 66.099998, 6, 2, 1 6 7 9 2 0 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 3 
185.600006, 92.800003, 6, 2, 1 6 7 9 2 3 
185.800003, 92.900002, 6, 2, 1 6 7 9 2 0 
236.699997, 118.349998, 6, 2, 1 6 7 9 2 3 
73.599998, 36.799999, 6, 2, 1 6 7 9 2 0 
58.299999, 29.150000, 6, 2, 1 6 7 9 2 0 
78.099998, 39.049999, 6, 2, 1 6 7 9 2 0 
149.600006, 74.800003, 6, 2, 1 6 7 9 2 0 
128.800003, 64.400002, 6, 2, 1 6 7 9 2 3 
86.599998, 43.299999, 6, 2, 1 6 7 9 2 3 
50.200001, 25.100000, 6, 2, 1 6 7 9 2 0 
144.699997, 72.349998, 6, 2, 1 6 7 9 2 0 
70.000000, 35.000000, 6, 2, 1 6 7 9 2 3 
159.699997, 79.849998, 6, 2, 1 6 7 9 2 3 
189.800003, 94.900002, 6, 2, 1 6 7 9 2 0 
132.399994, 66.199997, 6, 2, 1 6 7 9 2 3 
2.100000, 1.050000, 6, 2, 1 6 7 9 2 0 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 0 
246.100006, 123.050003, 6, 2, 1 6 7 9 2 0 
123.300003, 61.650002, 6, 2, 1 6 7 9 2 3 
139.100006, 69.550003, 6, 2, 1 6 7 9 2 3 
190.699997, 95.349998, 6, 2, 1 6 7 9 2 0 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 3 
138.000000, 69.000000, 6, 2, 1 6 7 9 2 3 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 0 
116.300003, 58.150002, 6, 2, 1 6 7 9 2 0 
214.300003, 107.150002, 6, 2, 1 6 7 9 2 3 
183.899994, 91.949997, 6, 2, 1 6 7 9 2 0 
56.299999, 28.150000, 6, 2, 1 6 7 9 2 3 
161.500000, 80.750000, 6, 2, 1 6 7 9 2 3 
73.699997, 36.849998, 6, 2, 1 6 7 9 2 0 
49.500000, 24.750000, 6, 2, 1 6 7 9 2 0 
133.800003, 66.900002, 6, 2, 1 6 7 9 2 0 
86.800003, 43.400002, 6, 2, 1 6 7 9 2 3 
146.000000, 73.000000, 6, 2, 1 6 7 9 2 3 
133.500000, 66.750000, 6, 2, 1 6 7 9 2 0 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 3 
143.899994, 71.949997, 6, 2, 1 6 7 9 2 3 
69.000000, 34.500000, 6, 2, 1 6 7 9 2 0 
153.100006, 76.550003, 6, 2, 1 6 7 9 2 0 
181.300003, 90.650002, 6, 2, 1 6 7 9 2 3 
178.000000, 89.000000, 6, 2, 1 6 7 9 2 0 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 3 
133.899994, 66.949997, 6, 2, 1 6 7 9 2 3 
250.000000, 125.000000, 6, 2, 1 6 7 9 2 0 
146.100006, 73.050003, 6, 2, 1 6 7 9 2 3 
212.600006, 106.300003, 6, 2, 1 6 7 9 2 3 
118.300003, 59.150002, 6, 2, 1 6 7 9 2 0 
183.300003, 91.650002, 6, 2, 1 6 7 9 2 0 
140.699997, 70.349998, 6, 2, 1 6 7 9 2 3 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 3 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 3 
163.199997, 81.599998, 6, 2, 1 6 7 9 2 3 
73.099998, 36.549999, 6, 2, 1 6 7 9 2 0 
65.099998, 32.549999, 6, 2, 1 6 7 9 2 0 
149.399994, 74.699997, 6, 2, 1 6 7 9 2 0 
127.099998, 63.549999, 6, 2, 1 6 7 9 2 3 
87.800003, 43.900002, 6, 2, 1 6 7 9 2 0 
50.299999, 25.150000, 6, 2, 1 6 7 9 2 3 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 3 
159.600006, 79.800003, 6, 2, 1 6 7 9 2 3 
164.399994, 82.199997, 6, 2, 1 6 7 9 2 0 
182.600006, 91.300003, 6, 2, 1 6 7 9 2 3 
191.800003, 95.900002, 6, 2, 1 6 7 9 2 0 
135.100006, 67.550003, 6, 2, 1 6 7 9 2 3 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 0 
66.099998, 33.049999, 6, 2, 1 6 7 9 2 0 
134.699997, 67.349998, 6, 2, 1 6 7 9 2 0 
128.600006, 64.300003, 6, 2, 1 6 7 9 2 3 
212.800003, 106.400002, 6, 2, 1 6 7 9 2 0 
130.100006, 65.050003, 6, 2, 1 6 7 9 2 3 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 3 
183.699997, 91.849998, 6, 2, 1 6 7 9 2 3 
138.399994, 69.199997, 6, 2, 1 6 7 9 2 0 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 3 
245.800003, 122.900002, 6, 2, 1 6 7 9 2 3 
74.500000, 37.250000, 6, 2, 1 6 7 9 2 0 
63.200001, 31.600000, 6, 2, 1 6 7 9 2 0 
178.199997, 89.099998, 6, 2, 1 6 7 9 2 0 
147.899994, 73.949997, 6, 2, 1 6 7 9 2 3 
134.000000, 67.000000, 6, 2, 1 6 7 9 2 0 
87.599998, 43.799999, 6, 2, 1 6 7 9 2 3 
49.299999, 24.650000, 6, 2, 1 6 7 9 2 0 
131.399994, 65.699997, 6, 2, 1 6 7 9 2 3 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 0 
135.800003, 67.900002, 6, 2, 1 6 7 9 2 0 
65.400002, 32.700001, 6, 2, 1 6 7 9 2 3 
161.300003, 80.650002, 6, 2, 1 6 7 9 2 0 
179.899994, 89.949997, 6, 2, 1 6 7 9 2 3 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 0 
188.899994, 94.449997, 6, 2, 1 6 7 9 2 0 
253.399994, 126.699997, 6, 2, 1 6 7 9 2 3 
149.199997, 74.599998, 6, 2, 1 6 7 9 2 0 
135.399994, 67.699997, 6, 2, 1 6 7 9 2 3 
136.000000, 68.000000, 6, 2, 1 6 7 9 2 0 
206.500000, 103.250000, 6, 2, 1 6 7 9 2 3 
119.000000, 59.500000, 6, 2, 1 6 7 9 2 0 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 0 
183.600006, 91.800003, 6, 2, 1 6 7 9 2 0 
2.700000, 1.350000, 6, 2, 1 6 7 9 2 3 
73.900002, 36.950001, 6, 2, 1 6 7 9 2 3 
65.400002, 32.700001, 6, 2, 1 6 7 9 2 3 
182.600006, 91.300003, 6, 2, 1 6 7 9 2 3 
50.700001, 25.350000, 6, 2, 1 6 7 9 2 0 
135.300003, 67.650002, 6, 2, 1 6 7 9 2 0 
89.300003, 44.650002, 6, 2, 1 6 7 9 2 3 
152.899994, 76.449997, 6, 2, 1 6 7 9 2 0 
153.899994, 76.949997, 6, 2, 1 6 7 9 2 3 
125.000000, 62.500000, 6, 2, 1 6 7 9 2 0 
136.100006, 68.050003, 6, 2, 1 6 7 9 2 3 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 0 
148.100006, 74.050003, 6, 2, 1 6 7 9 2 0 
69.400002, 34.700001, 6, 2, 1 6 7 9 2 3 
158.800003, 79.400002, 6, 2, 1 6 7 9 2 0 
183.399994, 91.699997, 6, 2, 1 6 7 9 2 3 
199.699997, 99.849998, 6, 2, 1 6 7 9 2 0 
191.399994, 95.699997, 6, 2, 1 6 7 9 2 3 
2.100000, 1.050000, 6, 2, 1 6 7 9 2 0 
2.400000, 1.200000, 6, 2, 1 6 7 9 2 0 
245.600006, 122.800003, 6, 2, 1 6 7 9 2 0 
137.899994, 68.949997, 6, 2, 1 6 7 9 2 3 
127.500000, 63.750000, 6, 2, 1 6 7 9 2 3 
124.900002, 62.450001, 6, 2, 1 6 7 9 2 0 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 3 
184.899994, 92.449997, 6, 2, 1 6 7 9 2 3 
132.500000, 66.250000, 6, 2, 1 6 7 9 2 0 
73.400002, 36.700001, 6, 2, 1 6 7 9 2 3 
64.300003, 32.150002, 6, 2, 1 6 7 9 2 0 
168.800003, 84.400002, 6, 2, 1 6 7 9 2 3 
154.800003, 77.400002, 6, 2, 1 6 7 9 2 0 
85.599998, 42.799999, 6, 2, 1 6 7 9 2 3 
127.800003, 63.900002, 6, 2, 1 6 7 9 2 0 
50.200001, 25.100000, 6, 2, 1 6 7 9 2 3 
150.300003, 75.150002, 6, 2, 1 6 7 9 2 0 
80.599998, 40.299999, 6, 2, 1 6 7 9 2 3 
169.100006, 84.550003, 6, 2, 1 6 7 9 2 3 
190.199997, 95.099998, 6, 2, 1 6 7 9 2 0 
149.899994, 74.949997, 6, 2, 1 6 7 9 2 3 
188.500000, 94.250000, 6, 2, 1 6 7 9 2 0 
2.600000, 1.300000, 6, 2, 1 6 7 9 2 3 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 3 
2.800000, 1.400000, 6, 2, 1 6 7 9 2 3 
256.600006, 128.300003, 6, 2, 1 6 7 9 2 3 
147.199997, 73.599998, 6, 2, 1 6 7 9 2 0 
134.500000, 67.250000, 6, 2, 1 6 7 9 2 3 
214.500000, 107.250000, 6, 2, 1 6 7 9 2 0 
189.600006, 94.800003, 6, 2, 1 6 7 9 2 3 
2.800000, 1.400000, 6, 2, 1 6 7 9 2 0 
122.599998, 61.299999, 6, 2, 1 6 7 9 2 0 
138.199997, 69.099998, 6, 2, 1 6 7 9 2 3 
74.300003, 37.150002, 6, 2, 1 6 7 9 2 0 
66.099998, 33.049999, 6, 2, 1 6 7 9 2 0 
164.000000, 82.000000, 6, 2, 1 6 7 9 2 3 
50.799999, 25.400000, 6, 2, 1 6 7 9 2 0 
133.000000, 66.500000, 6, 2, 1 6 7 9 2 0 
89.000000, 44.500000, 6, 2, 1 6 7 9 2 3 
172.300003, 86.150002, 6, 2, 1 6 7 9 2 0 
151.300003, 75.650002, 6, 2, 1 6 7 9 2 3 
2.800000, 1.400000, 6, 2, 1 6 7 9 2 0 
156.699997, 78.349998, 6, 2, 1 6 7 9 2 0 
83.900002, 41.950001, 6, 2, 1 6 7 9 2 3 
174.000000, 87.000000, 6, 2, 1 6 7 9 2 3 
185.199997, 92.599998, 6, 2, 1 6 7 9 2 0 
195.000000, 97.500000, 6, 2, 1 6 7 9 2 3 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 0 
139.899994, 69.949997, 6, 2, 1 6 7 9 2 0 
3.100000, 1.550000, 6, 2, 1 6 7 9 2 3 
258.500000, 129.250000, 6, 2, 1 6 7 9 2 3 
153.100006, 76.550003, 6, 2, 1 6 7 9 2 0 
135.800003, 67.900002, 6, 2, 1 6 7 9 2 0 
215.699997, 107.849998, 6, 2, 1 6 7 9 2 3 
189.800003, 94.900002, 6, 2, 1 6 7 9 2 0 
2.900000, 1.450000, 6, 2, 1 6 7 9 2 3 
117.199997, 58.599998, 6, 2, 1 6 7 9 2 3 
74.800003, 37.400002, 6, 2, 1 6 7 9 2 0 
63.700001, 31.850000, 6, 2, 1 6 7 9 2 0 
170.800003, 85.400002, 6, 2, 1 6 7 9 2 3 
50.200001, 25.100000, 6, 2, 1 6 7 9 2 0 
133.100006, 66.550003, 6, 2, 1 6 7 9 2 0 
89.599998, 44.799999, 6, 2, 1 6 7 9 2 3 
164.100006, 82.050003, 6, 2, 1 6 7 9 2 0 
145.000000, 72.500000, 6, 2, 1 6 7 9 2 3 
2.600000, 1.300000, 6, 2, 1 6 7 9 2 0 
155.100006, 77.550003, 6, 2, 1 6 7 9 2 0 
75.900002, 37.950001, 6, 2, 1 6 7 9 2 3 
167.100006, 83.550003, 6, 2, 1 6 7 9 2 3 
193.000000, 96.500000, 6, 2, 1 6 7 9 2 0 
183.199997, 91.599998, 6, 2, 1 6 7 9 2 3 
144.100006, 72.050003, 6, 2, 1 6 7 9 2 0 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 3 
3.200000, 1.600000, 6, 2, 1 6 7 9 2 3 
252.699997, 126.349998, 6, 2, 1 6 7 9 2 3 
160.000000, 80.000000, 6, 2, 1 6 7 9 2 0 
113.500000, 56.750000, 6, 2, 1 6 7 9 2 0 
181.800003, 90.900002, 6, 2, 1 6 7 9 2 3 
217.600006, 108.800003, 6, 2, 1 6 7 9 2 0 
2.800000, 1.400000, 6, 2, 1 6 7 9 2 3 
133.500000, 66.750000, 6, 2, 1 6 7 9 2 3 
74.800003, 37.400002, 6, 2, 1 6 7 9 2 0 
146.199997, 73.099998, 6, 2, 1 6 7 9 2 3 
50.400002, 25.200001, 6, 2, 1 6 7 9 2 0 
155.600006, 77.800003, 6, 2, 1 6 7 9 2 0 
93.199997, 46.599998, 6, 2, 1 6 7 9 2 3 
114.199997, 57.099998, 6, 2, 1 6 7 9 2 0 
60.799999, 30.400000, 6, 2, 1 6 7 9 2 3 
213.000000, 106.500000, 6, 2, 1 6 7 9 2 3 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 0 
147.199997, 73.599998, 6, 2, 1 6 7 9 2 0 
165.100006, 82.550003, 6, 2, 1 6 7 9 2 0 
188.600006, 94.300003, 6, 2, 1 6 7 9 2 3 
129.100006, 64.550003, 6, 2, 1 6 7 9 2 0 
78.599998, 39.299999, 6, 2, 1 6 7 9 2 3 
127.199997, 63.599998, 6, 2, 1 6 7 9 2 3 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 0 
3.100000, 1.550000, 6, 2, 1 6 7 9 2 0 
258.100006, 129.050003, 6, 2, 1 6 7 9 2 0 
153.199997, 76.599998, 6, 2, 1 6 7 9 2 3 
145.199997, 72.599998, 6, 2, 1 6 7 9 2 0 
118.599998, 59.299999, 6, 2, 1 6 7 9 2 3 
178.800003, 89.400002, 6, 2, 1 6 7 9 2 3 
2.600000, 1.300000, 6, 2, 1 6 7 9 2 0 
182.500000, 91.250000, 6, 2, 1 6 7 9 2 0 
73.300003, 36.650002, 6, 2, 1 6 7 9 2 3 
61.599998, 30.799999, 6, 2, 1 6 7 9 2 0 
57.200001, 28.600000, 6, 2, 1 6 7 9 2 3 
157.899994, 78.949997, 6, 2, 1 6 7 9 2 0 
124.099998, 62.049999, 6, 2, 1 6 7 9 2 3 
94.000000, 47.000000, 6, 2, 1 6 7 9 2 0 
177.399994, 88.699997, 6, 2, 1 6 7 9 2 3 
170.100006, 85.050003, 6, 2, 1 6 7 9 2 0 
82.599998, 41.299999, 6, 2, 1 6 7 9 2 3 
206.600006, 103.300003, 6, 2, 1 6 7 9 2 3 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 0 
172.800003, 86.400002, 6, 2, 1 6 7 9 2 0 
207.600006, 103.800003, 6, 2, 1 6 7 9 2 0 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 3 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 3 
2.600000, 1.300000, 6, 2, 1 6 7 9 2 3 
243.300003, 121.650002, 6, 2, 1 6 7 9 2 3 
136.000000, 68.000000, 6, 2, 1 6 7 9 2 0 
114.800003, 57.400002, 6, 2, 1 6 7 9 2 3 
119.199997, 59.599998, 6, 2, 1 6 7 9 2 0 
132.699997, 66.349998, 6, 2, 1 6 7 9 2 3 
180.899994, 90.449997, 6, 2, 1 6 7 9 2 0 
133.800003, 66.900002, 6, 2, 1 6 7 9 2 3 
73.599998, 36.799999, 6, 2, 1 6 7 9 2 0 
66.900002, 33.450001, 6, 2, 1 6 7 9 2 3 
217.500000, 108.750000, 6, 2, 1 6 7 9 2 0 
139.000000, 69.500000, 6, 2, 1 6 7 9 2 3 
48.400002, 24.200001, 6, 2, 1 6 7 9 2 3 
124.300003, 62.150002, 6, 2, 1 6 7 9 2 3 
91.099998, 45.549999, 6, 2, 1 6 7 9 2 0 
88.699997, 44.349998, 6, 2, 1 6 7 9 2 0 
166.800003, 83.400002, 6, 2, 1 6 7 9 2 3 
64.099998, 32.049999, 6, 2, 1 6 7 9 2 0 
158.899994, 79.449997, 6, 2, 1 6 7 9 2 0 
200.500000, 100.250000, 6, 2, 1 6 7 9 2 3 
132.399994, 66.199997, 6, 2, 1 6 7 9 2 0 
193.899994, 96.949997, 6, 2, 1 6 7 9 2 3 
136.199997, 68.099998, 6, 2, 1 6 7 9 2 0 
111.599998, 55.799999, 6, 2, 1 6 7 9 2 3 
2.500000, 1.250000, 6, 2, 1 6 7 9 2 0 
241.199997, 120.599998, 6, 2, 1 6 7 9 2 0 
135.199997, 67.599998, 6, 2, 1 6 7 9 2 3 
113.400002, 56.700001, 6, 2, 1 6 7 9 2 3 
45.000000, 22.500000, 6, 2, 1 6 7 9 2 0 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 0 
180.699997, 90.349998, 6, 2, 1 6 7 9 2 0 
2.200000, 1.100000, 6, 2, 1 6 7 9 2 3 
2.300000, 1.150000, 6, 2, 1 6 7 9 2 3 
