# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 8.20000E+01
2.47969E-05 8.20000E+01
4.95937E-05 8.19892E+01
9.91875E-05 8.19785E+01
1.23984E-04 8.19750E+01
1.85976E-04 8.19498E+01
2.47969E-04 8.19320E+01
3.71953E-04 8.18680E+01
4.95937E-04 8.17670E+01
6.19922E-04 8.16380E+01
6.27361E-04 8.16278E+01
7.43906E-04 8.14820E+01
8.67890E-04 8.13000E+01
9.91875E-04 8.10960E+01
1.11586E-03 8.08724E+01
1.23984E-03 8.06260E+01
1.41032E-03 8.02461E+01
1.59630E-03 7.97969E+01
1.61180E-03 7.97550E+01
1.73578E-03 7.94350E+01
1.85976E-03 7.90936E+01
2.04574E-03 7.85748E+01
2.23172E-03 7.80340E+01
2.47969E-03 7.72820E+01
2.75096E-03 7.64300E+01
3.09961E-03 7.53020E+01
3.40957E-03 7.42735E+01
3.71953E-03 7.32590E+01
4.18447E-03 7.17350E+01
4.33945E-03 7.12360E+01
4.95937E-03 6.92230E+01
5.40435E-03 6.77175E+01
5.88926E-03 6.62448E+01
6.19922E-03 6.52700E+01
6.64792E-03 6.38128E+01
7.12910E-03 6.23882E+01
7.43906E-03 6.14540E+01
7.96304E-03 5.98330E+01
8.52392E-03 5.82548E+01
9.45381E-03 5.56593E+01
9.91875E-03 5.44230E+01
1.05204E-02 5.28398E+01
1.11586E-02 5.13027E+01
1.17622E-02 4.98606E+01
1.23984E-02 4.84590E+01
1.32958E-02 4.65275E+01
1.42582E-02 4.46729E+01
1.48781E-02 4.35290E+01
1.57806E-02 4.19254E+01
1.67379E-02 4.03808E+01
1.73578E-02 3.94150E+01
1.82640E-02 3.80358E+01
1.92176E-02 3.67049E+01
1.98375E-02 3.58560E+01
2.07465E-02 3.46223E+01
2.16973E-02 3.34310E+01
2.23172E-02 3.26620E+01
2.32285E-02 3.15347E+01
2.41769E-02 3.04463E+01
2.47969E-02 2.97410E+01
2.63467E-02 2.80413E+01
2.74851E-02 2.68432E+01
2.86726E-02 2.56962E+01
2.94463E-02 2.49716E+01
3.09961E-02 2.36040E+01
3.20982E-02 2.26958E+01
3.38254E-02 2.13985E+01
3.56455E-02 2.01754E+01
3.71953E-02 1.92600E+01
3.87141E-02 1.84802E+01
4.02949E-02 1.77320E+01
4.18160E-02 1.71039E+01
4.33945E-02 1.64980E+01
4.49443E-02 1.59625E+01
4.72118E-02 1.52619E+01
4.95937E-02 1.45920E+01
5.26021E-02 1.38493E+01
5.57929E-02 1.31444E+01
5.88109E-02 1.25503E+01
6.19922E-02 1.19830E+01
6.62547E-02 1.12831E+01
6.91609E-02 1.07986E+01
7.12910E-02 1.04222E+01
7.17745E-02 1.03338E+01
7.43906E-02 9.83510E+00
7.74902E-02 9.21024E+00
8.03439E-02 8.66764E+00
8.33026E-02 8.15700E+00
8.56261E-02 7.82767E+00
8.67890E-02 7.68670E+00
8.97352E-02 7.42310E+00
9.43430E-02 7.04455E+00
9.91875E-02 6.68530E+00
1.02287E-01 6.41359E+00
1.05000E-01 6.16124E+00
1.07347E-01 5.93600E+00
1.09746E-01 5.71900E+00
1.13695E-01 5.38120E+00
1.17785E-01 5.06335E+00
1.18646E-01 5.00318E+00
1.22204E-01 4.77970E+00
1.23984E-01 4.68250E+00
1.27084E-01 4.53759E+00
1.32509E-01 4.33450E+00
1.39447E-01 4.12634E+00
1.46748E-01 3.92818E+00
1.48781E-01 3.87140E+00
1.54980E-01 3.68758E+00
1.59434E-01 3.55938E+00
1.66356E-01 3.37538E+00
1.73578E-01 3.20090E+00
1.81161E-01 3.04856E+00
1.89076E-01 2.90347E+00
1.95275E-01 2.78281E+00
1.98375E-01 2.71840E+00
2.04574E-01 2.58045E+00
2.10000E-01 2.45595E+00
2.14693E-01 2.34718E+00
2.19492E-01 2.24322E+00
2.23812E-01 2.15352E+00
2.30452E-01 2.02565E+00
2.37289E-01 1.90538E+00
2.44408E-01 1.79957E+00
2.47969E-01 1.75340E+00
2.55730E-01 1.66767E+00
2.62971E-01 1.60240E+00
2.72989E-01 1.53048E+00
2.82164E-01 1.47847E+00
2.93397E-01 1.42809E+00
2.98629E-01 1.40835E+00
3.19092E-01 1.35003E+00
3.40957E-01 1.29413E+00
3.71953E-01 1.22460E+00
3.94221E-01 1.16977E+00
4.12868E-01 1.12164E+00
4.33648E-01 1.06734E+00
4.55890E-01 1.00986E+00
4.69053E-01 9.75909E-01
4.82597E-01 9.43100E-01
4.95937E-01 9.11100E-01
5.12906E-01 8.71053E-01
5.30455E-01 8.32766E-01
5.46744E-01 7.97611E-01
5.63534E-01 7.63941E-01
5.84279E-01 7.23147E-01
6.05787E-01 6.84531E-01
6.25286E-01 6.50527E-01
6.45413E-01 6.18213E-01
6.63412E-01 5.90217E-01
6.81914E-01 5.63489E-01
6.99991E-01 5.38403E-01
7.24591E-01 5.05987E-01
7.50056E-01 4.75522E-01
7.64914E-01 4.58217E-01
7.87756E-01 4.33433E-01
8.11279E-01 4.09989E-01
8.37632E-01 3.84917E-01
8.64840E-01 3.61379E-01
8.81219E-01 3.47701E-01
9.06370E-01 3.28149E-01
9.32238E-01 3.09696E-01
9.60018E-01 2.90904E-01
9.88626E-01 2.73253E-01
1.01033E+00 2.60438E-01
1.04378E+00 2.42333E-01
1.07834E+00 2.25487E-01
1.09799E+00 2.16331E-01
1.12813E+00 2.03289E-01
1.15910E+00 1.91033E-01
1.17878E+00 1.83569E-01
1.20893E+00 1.72915E-01
1.23984E+00 1.62880E-01
1.26246E+00 1.55860E-01
1.29717E+00 1.45892E-01
1.33283E+00 1.36562E-01
1.37291E+00 1.26832E-01
1.41419E+00 1.17796E-01
1.44852E+00 1.10794E-01
1.47481E+00 1.05817E-01
1.51514E+00 9.87671E-02
1.55657E+00 9.21871E-02
1.60133E+00 8.55848E-02
1.63574E+00 8.09453E-02
1.66203E+00 7.76314E-02
1.70226E+00 7.29133E-02
1.74347E+00 6.84819E-02
1.77183E+00 6.55863E-02
1.82259E+00 6.08104E-02
1.86161E+00 5.74582E-02
1.89142E+00 5.50658E-02
1.93703E+00 5.16628E-02
1.98375E+00 4.84700E-02
2.03986E+00 4.49283E-02
2.09026E+00 4.20423E-02
2.13538E+00 3.96695E-02
2.17565E+00 3.77035E-02
2.21152E+00 3.60633E-02
2.24339E+00 3.46867E-02
2.30026E+00 3.24030E-02
2.34386E+00 3.07894E-02
2.37710E+00 2.96322E-02
2.42785E+00 2.79774E-02
2.47969E+00 2.64150E-02
2.53398E+00 2.48981E-02
2.58772E+00 2.35118E-02
2.64086E+00 2.22424E-02
2.69338E+00 2.10781E-02
2.74526E+00 2.00083E-02
2.79647E+00 1.90238E-02
2.84699E+00 1.81162E-02
2.89680E+00 1.72783E-02
2.94588E+00 1.65036E-02
2.99422E+00 1.57862E-02
3.04181E+00 1.51210E-02
3.08863E+00 1.45033E-02
3.13468E+00 1.39290E-02
3.17994E+00 1.33944E-02
3.26951E+00 1.24162E-02
3.35576E+00 1.15641E-02
3.43870E+00 1.08184E-02
3.51830E+00 1.01631E-02
3.59461E+00 9.58487E-03
3.66765E+00 9.07267E-03
3.73747E+00 8.61736E-03
3.80413E+00 8.21129E-03
3.86771E+00 7.84799E-03
3.92828E+00 7.52201E-03
3.98592E+00 7.22871E-03
4.09629E+00 6.70925E-03
4.19537E+00 6.28544E-03
4.28403E+00 5.93662E-03
4.36314E+00 5.64733E-03
4.43356E+00 5.40578E-03
4.55954E+00 5.00766E-03
4.65637E+00 4.72844E-03
4.73034E+00 4.52929E-03
4.84350E+00 4.24618E-03
4.95937E+00 3.98076E-03
5.03089E+00 3.82816E-03
5.17240E+00 3.54894E-03
5.30868E+00 3.30569E-03
5.43969E+00 3.09281E-03
5.56546E+00 2.90570E-03
5.68601E+00 2.74058E-03
5.80139E+00 2.59432E-03
5.91168E+00 2.46429E-03
6.01699E+00 2.34832E-03
6.11741E+00 2.24455E-03
6.21309E+00 2.15144E-03
6.30414E+00 2.06766E-03
6.47847E+00 1.91926E-03
