# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 2.40000E+01
2.47969E-05 2.40000E+01
4.95937E-05 2.39935E+01
9.91875E-05 2.39871E+01
1.23984E-04 2.39850E+01
1.78227E-04 2.39740E+01
2.01475E-04 2.39703E+01
2.47969E-04 2.39640E+01
3.71953E-04 2.39340E+01
4.33945E-04 2.39092E+01
4.95937E-04 2.38840E+01
6.19922E-04 2.38200E+01
6.27361E-04 2.38150E+01
7.43906E-04 2.37440E+01
8.67890E-04 2.36528E+01
9.91875E-04 2.35550E+01
1.11586E-03 2.34474E+01
1.23984E-03 2.33310E+01
1.36383E-03 2.31995E+01
1.52654E-03 2.30157E+01
1.61180E-03 2.29162E+01
1.66603E-03 2.28487E+01
1.73578E-03 2.27650E+01
1.85976E-03 2.26096E+01
2.04574E-03 2.23671E+01
2.10773E-03 2.22864E+01
2.23172E-03 2.21210E+01
2.47969E-03 2.17800E+01
2.78965E-03 2.13451E+01
2.94463E-03 2.11235E+01
3.09961E-03 2.09020E+01
3.56455E-03 2.02274E+01
3.71953E-03 2.00050E+01
4.18447E-03 1.93440E+01
4.33945E-03 1.91260E+01
4.80439E-03 1.84710E+01
4.95937E-03 1.82540E+01
5.26021E-03 1.78163E+01
5.57929E-03 1.73891E+01
6.19922E-03 1.65460E+01
6.81914E-03 1.57289E+01
7.12910E-03 1.53310E+01
7.43906E-03 1.49430E+01
8.05898E-03 1.41907E+01
8.52392E-03 1.36538E+01
8.98886E-03 1.31428E+01
9.44237E-03 1.26606E+01
9.91875E-03 1.21960E+01
1.05204E-02 1.16289E+01
1.11586E-02 1.10882E+01
1.17622E-02 1.06103E+01
1.23984E-02 1.01530E+01
1.30036E-02 9.75383E+00
1.36383E-02 9.37036E+00
1.42447E-02 9.04125E+00
1.48781E-02 8.72370E+00
1.57806E-02 8.33571E+00
1.67379E-02 7.96498E+00
1.73578E-02 7.75690E+00
1.82640E-02 7.49197E+00
1.92176E-02 7.23609E+00
1.98375E-02 7.08860E+00
2.10408E-02 6.83029E+00
2.23172E-02 6.58140E+00
2.35244E-02 6.35992E+00
2.47969E-02 6.14590E+00
2.58400E-02 5.96773E+00
2.69269E-02 5.79472E+00
2.83800E-02 5.56013E+00
3.01232E-02 5.28116E+00
3.09961E-02 5.14220E+00
3.20434E-02 4.97060E+00
3.31261E-02 4.80473E+00
3.42694E-02 4.62233E+00
3.54521E-02 4.44685E+00
3.71953E-02 4.18940E+00
3.82925E-02 4.02972E+00
3.94221E-02 3.87613E+00
4.12868E-02 3.62833E+00
4.23130E-02 3.49616E+00
4.33648E-02 3.36881E+00
4.33945E-02 3.36521E+00
4.44782E-02 3.23511E+00
4.55890E-02 3.11004E+00
4.69053E-02 2.96369E+00
4.82597E-02 2.82422E+00
4.95937E-02 2.69150E+00
5.08978E-02 2.56804E+00
5.29184E-02 2.39339E+00
5.50193E-02 2.23061E+00
5.57929E-02 2.17715E+00
5.74147E-02 2.07538E+00
5.90488E-02 1.98696E+00
6.10102E-02 1.89889E+00
6.19922E-02 1.86180E+00
6.35420E-02 1.81229E+00
6.62547E-02 1.74270E+00
6.87507E-02 1.68562E+00
7.13406E-02 1.63040E+00
7.33739E-02 1.58223E+00
7.43906E-02 1.55620E+00
7.59404E-02 1.51383E+00
7.92577E-02 1.41965E+00
8.27199E-02 1.33132E+00
8.54326E-02 1.27405E+00
8.67890E-02 1.25070E+00
8.83388E-02 1.22855E+00
9.10516E-02 1.19850E+00
9.91875E-02 1.13360E+00
1.03643E-01 1.09428E+00
1.07373E-01 1.05829E+00
1.13304E-01 9.99256E-01
1.18524E-01 9.48014E-01
1.23984E-01 8.99400E-01
1.29295E-01 8.55019E-01
1.34833E-01 8.12828E-01
1.41808E-01 7.60631E-01
1.47038E-01 7.21614E-01
1.48781E-01 7.08600E-01
1.54980E-01 6.62364E-01
1.58356E-01 6.38389E-01
1.63557E-01 6.04044E-01
1.68929E-01 5.71546E-01
1.73578E-01 5.47600E-01
1.81161E-01 5.15161E-01
1.89076E-01 4.84644E-01
1.95275E-01 4.60199E-01
1.98375E-01 4.47300E-01
2.01475E-01 4.33800E-01
2.07287E-01 4.07502E-01
2.12373E-01 3.84209E-01
2.16821E-01 3.64097E-01
2.20680E-01 3.46805E-01
2.24608E-01 3.30335E-01
2.30374E-01 3.06742E-01
2.36289E-01 2.84834E-01
2.42059E-01 2.65028E-01
2.47969E-01 2.46600E-01
2.51756E-01 2.35878E-01
2.57545E-01 2.20663E-01
2.63467E-01 2.06430E-01
2.69706E-01 1.93053E-01
2.75287E-01 1.82061E-01
2.80265E-01 1.72958E-01
2.84694E-01 1.65367E-01
2.88627E-01 1.58999E-01
2.95641E-01 1.48439E-01
3.01013E-01 1.40981E-01
3.05106E-01 1.35635E-01
3.11350E-01 1.27994E-01
3.17722E-01 1.20783E-01
3.24291E-01 1.13795E-01
3.29307E-01 1.08820E-01
3.36977E-01 1.01763E-01
3.44825E-01 9.51631E-02
3.49806E-01 9.11488E-02
3.57412E-01 8.54425E-02
3.65183E-01 8.00935E-02
3.71953E-01 7.56980E-02
3.79623E-01 7.10066E-02
3.87451E-01 6.66060E-02
3.94062E-01 6.30641E-02
3.99094E-01 6.05319E-02
4.06763E-01 5.69229E-02
4.14579E-01 5.35291E-02
4.19571E-01 5.14433E-02
4.27173E-01 4.84659E-02
4.34912E-01 4.56609E-02
4.42350E-01 4.31105E-02
4.48013E-01 4.12917E-02
4.56642E-01 3.87062E-02
4.65437E-01 3.62827E-02
4.72882E-01 3.43506E-02
4.78543E-01 3.29694E-02
4.87163E-01 3.10009E-02
4.95937E-01 2.91500E-02
5.07173E-01 2.69549E-02
5.15767E-01 2.54177E-02
5.22308E-01 2.43226E-02
5.32274E-01 2.27678E-02
5.42431E-01 2.13124E-02
5.53016E-01 1.99043E-02
5.61089E-01 1.89096E-02
5.73421E-01 1.75099E-02
5.86024E-01 1.62139E-02
5.95667E-01 1.52926E-02
6.04234E-01 1.45295E-02
6.11831E-01 1.38931E-02
6.25357E-01 1.28457E-02
6.35697E-01 1.21123E-02
6.43564E-01 1.15899E-02
6.55548E-01 1.08482E-02
6.67755E-01 1.01540E-02
6.76301E-01 9.69597E-03
6.83869E-01 9.31217E-03
6.97317E-01 8.67671E-03
7.07577E-01 8.22874E-03
7.15370E-01 7.90801E-03
7.27221E-01 7.45020E-03
7.39269E-01 7.01889E-03
7.53861E-01 6.53297E-03
7.66865E-01 6.13547E-03
7.78427E-01 5.80755E-03
7.88687E-01 5.53503E-03
7.97775E-01 5.30708E-03
8.13932E-01 4.93053E-03
8.26265E-01 4.66576E-03
8.35636E-01 4.47656E-03
8.49894E-01 4.20703E-03
8.64394E-01 3.95374E-03
8.75078E-01 3.77756E-03
8.85214E-01 3.61953E-03
8.94823E-01 3.47738E-03
9.13121E-01 3.22573E-03
9.29440E-01 3.02052E-03
9.43957E-01 2.85170E-03
9.56846E-01 2.71174E-03
9.68268E-01 2.59492E-03
9.88585E-01 2.40246E-03
1.00410E+00 2.26755E-03
1.01590E+00 2.17136E-03
1.03386E+00 2.03467E-03
1.05213E+00 1.90659E-03
1.07394E+00 1.76597E-03
1.09340E+00 1.65146E-03
1.11072E+00 1.55737E-03
1.12609E+00 1.47945E-03
1.13972E+00 1.41447E-03
1.16397E+00 1.30756E-03
1.18249E+00 1.23271E-03
1.19657E+00 1.17939E-03
1.21802E+00 1.10372E-03
1.23984E+00 1.03290E-03
1.25819E+00 9.77756E-04
1.27622E+00 9.27144E-04
1.29393E+00 8.80613E-04
1.31133E+00 8.37765E-04
1.32840E+00 7.98244E-04
1.34515E+00 7.61738E-04
1.36158E+00 7.27965E-04
1.37769E+00 6.96676E-04
1.39347E+00 6.67648E-04
1.40894E+00 6.40681E-04
1.42408E+00 6.15596E-04
1.45389E+00 5.69754E-04
1.48241E+00 5.29883E-04
1.50965E+00 4.95041E-04
1.53564E+00 4.64461E-04
1.56041E+00 4.37510E-04
1.58399E+00 4.13665E-04
1.60643E+00 3.92492E-04
1.62775E+00 3.73628E-04
1.64800E+00 3.56767E-04
1.66721E+00 3.41652E-04
1.68542E+00 3.28063E-04
1.72011E+00 3.04024E-04
1.75105E+00 2.84440E-04
1.77857E+00 2.68341E-04
1.80301E+00 2.55004E-04
1.82467E+00 2.43879E-04
1.86320E+00 2.25565E-04
1.89263E+00 2.12738E-04
1.91501E+00 2.03599E-04
1.94908E+00 1.90621E-04
1.98375E+00 1.78470E-04
2.00517E+00 1.71495E-04
2.04596E+00 1.59144E-04
2.08233E+00 1.49068E-04
2.11469E+00 1.40777E-04
2.14341E+00 1.33901E-04
2.16887E+00 1.28161E-04
2.21414E+00 1.18701E-04
2.24871E+00 1.12068E-04
2.27499E+00 1.07337E-04
2.31500E+00 1.00613E-04
2.35570E+00 9.43094E-05
2.38610E+00 8.99471E-05
2.43245E+00 8.37791E-05
2.47969E+00 7.80340E-05
2.50876E+00 7.47733E-05
2.53632E+00 7.18403E-05
2.58882E+00 6.66474E-05
2.63564E+00 6.24125E-05
2.67731E+00 5.89283E-05
2.71431E+00 5.60395E-05
2.74710E+00 5.36282E-05
2.80545E+00 4.96555E-05
2.85002E+00 4.68703E-05
2.88391E+00 4.48844E-05
2.93550E+00 4.20622E-05
2.98802E+00 3.94175E-05
3.04949E+00 3.66162E-05
3.10432E+00 3.43288E-05
3.15309E+00 3.24449E-05
3.19640E+00 3.08815E-05
3.23479E+00 2.95754E-05
3.30307E+00 2.74213E-05
3.35523E+00 2.59094E-05
3.39489E+00 2.48303E-05
3.45525E+00 2.32955E-05
3.51669E+00 2.18555E-05
3.55828E+00 2.09548E-05
3.63758E+00 1.93649E-05
3.70842E+00 1.80730E-05
3.77154E+00 1.70134E-05
3.82765E+00 1.61374E-05
3.87743E+00 1.54080E-05
3.92151E+00 1.47969E-05
3.99987E+00 1.37851E-05
4.05967E+00 1.30719E-05
4.10511E+00 1.25614E-05
4.17421E+00 1.18327E-05
4.24448E+00 1.11463E-05
4.33189E+00 1.03701E-05
4.40985E+00 9.73537E-06
4.47922E+00 9.21195E-06
4.54081E+00 8.77709E-06
4.59540E+00 8.41346E-06
4.69251E+00 7.81299E-06
4.76668E+00 7.39092E-06
4.82308E+00 7.08941E-06
4.90894E+00 6.66004E-06
4.99632E+00 6.25668E-06
5.06976E+00 5.94416E-06
5.13491E+00 5.68354E-06
5.25094E+00 5.25465E-06
5.33968E+00 4.95436E-06
5.40722E+00 4.74045E-06
5.51013E+00 4.43679E-06
5.61500E+00 4.15258E-06
5.68333E+00 3.98144E-06
5.74814E+00 3.82741E-06
5.87167E+00 3.55448E-06
5.98192E+00 3.33169E-06
6.08010E+00 3.14822E-06
6.16732E+00 2.99600E-06
6.24466E+00 2.86886E-06
6.38236E+00 2.65920E-06
6.48762E+00 2.51207E-06
6.56770E+00 2.40710E-06
6.68968E+00 2.25780E-06
6.81393E+00 2.11776E-06
6.94523E+00 1.98294E-06
7.06219E+00 1.87204E-06
7.16615E+00 1.78010E-06
7.25837E+00 1.70336E-06
7.42261E+00 1.57695E-06
7.54822E+00 1.48833E-06
7.64383E+00 1.42515E-06
7.78951E+00 1.33538E-06
7.93797E+00 1.25126E-06
8.06261E+00 1.18633E-06
8.17327E+00 1.13229E-06
8.27134E+00 1.08702E-06
8.44580E+00 1.01212E-06
8.57906E+00 9.59353E-07
8.68039E+00 9.21589E-07
8.83462E+00 8.67713E-07
8.99159E+00 8.16986E-07
9.10390E+00 7.83299E-07
9.21047E+00 7.52981E-07
9.41366E+00 6.99260E-07
9.59512E+00 6.55408E-07
9.75676E+00 6.19300E-07
9.90044E+00 5.89341E-07
1.00279E+01 5.64318E-07
1.02549E+01 5.23057E-07
1.04285E+01 4.94103E-07
1.05606E+01 4.73445E-07
1.07620E+01 4.44065E-07
1.09672E+01 4.16509E-07
1.11697E+01 3.91653E-07
1.13500E+01 3.71123E-07
1.15101E+01 3.54045E-07
1.16520E+01 3.39747E-07
1.19047E+01 3.16101E-07
1.20978E+01 2.99453E-07
1.22446E+01 2.87545E-07
1.24683E+01 2.70565E-07
1.26960E+01 2.54588E-07
1.28667E+01 2.43496E-07
1.30289E+01 2.33537E-07
1.33384E+01 2.15948E-07
1.36153E+01 2.01648E-07
1.38623E+01 1.89915E-07
1.40820E+01 1.80209E-07
1.42772E+01 1.72125E-07
1.44502E+01 1.65349E-07
1.47580E+01 1.54127E-07
1.49931E+01 1.46213E-07
1.51719E+01 1.40545E-07
1.54441E+01 1.32453E-07
1.57212E+01 1.24827E-07
1.59440E+01 1.19158E-07
1.61558E+01 1.14077E-07
1.63569E+01 1.09511E-07
1.67407E+01 1.01436E-07
1.70839E+01 9.48608E-08
1.73900E+01 8.94578E-08
1.76623E+01 8.49833E-08
1.79041E+01 8.12521E-08
1.81183E+01 7.81219E-08
1.84995E+01 7.29314E-08
1.87906E+01 6.92661E-08
1.92359E+01 6.41107E-08
1.96917E+01 5.93390E-08
1.99775E+01 5.66060E-08
2.02491E+01 5.41583E-08
2.05072E+01 5.19597E-08
2.09999E+01 4.80751E-08
2.14407E+01 4.49151E-08
2.18340E+01 4.23210E-08
2.21841E+01 4.01743E-08
2.24950E+01 3.83855E-08
2.27706E+01 3.68857E-08
2.32611E+01 3.44008E-08
2.36359E+01 3.26476E-08
2.39209E+01 3.13915E-08
2.43550E+01 2.95975E-08
2.47969E+01 2.79060E-08
2.52921E+01 2.61700E-08
2.57335E+01 2.47399E-08
2.61261E+01 2.35527E-08
2.64745E+01 2.25608E-08
2.70955E+01 2.09244E-08
2.75707E+01 1.97755E-08
2.79326E+01 1.89554E-08
2.84844E+01 1.77886E-08
2.90470E+01 1.66936E-08
2.95711E+01 1.57588E-08
3.00710E+01 1.49299E-08
3.05474E+01 1.41926E-08
3.10008E+01 1.35344E-08
3.14319E+01 1.29451E-08
3.18416E+01 1.24159E-08
3.22305E+01 1.19395E-08
3.29726E+01 1.10950E-08
3.36359E+01 1.04051E-08
3.42273E+01 9.83680E-09
3.47532E+01 9.36504E-09
3.52201E+01 8.97084E-09
3.60521E+01 8.32051E-09
3.66891E+01 7.86389E-09
3.71742E+01 7.53794E-09
3.79138E+01 7.07418E-09
3.86682E+01 6.63895E-09
3.93279E+01 6.29003E-09
3.99566E+01 5.97960E-09
4.05551E+01 5.70250E-09
4.11243E+01 5.45438E-09
4.16652E+01 5.23159E-09
4.21788E+01 5.03100E-09
4.31588E+01 4.67538E-09
4.40350E+01 4.38490E-09
4.48163E+01 4.14557E-09
4.55112E+01 3.94690E-09
4.61282E+01 3.78089E-09
4.72280E+01 3.50699E-09
4.80700E+01 3.31467E-09
4.87114E+01 3.17739E-09
4.96895E+01 2.98204E-09
5.06873E+01 2.79871E-09
5.19069E+01 2.59628E-09
5.30769E+01 2.41982E-09
5.41977E+01 2.26530E-09
5.52699E+01 2.12941E-09
5.62944E+01 2.00943E-09
5.72721E+01 1.90309E-09
5.82041E+01 1.80851E-09
5.90916E+01 1.72412E-09
5.99360E+01 1.64859E-09
6.07385E+01 1.58078E-09
6.15006E+01 1.51974E-09
6.29555E+01 1.41159E-09
6.42567E+01 1.32328E-09
6.54173E+01 1.25056E-09
6.64500E+01 1.19021E-09
6.73670E+01 1.13980E-09
6.90022E+01 1.05666E-09
7.02547E+01 9.98320E-10
7.12089E+01 9.56680E-10
7.26646E+01 8.97460E-10
7.41501E+01 8.41900E-10
7.57581E+01 7.87360E-10
7.72973E+01 7.39440E-10
7.87687E+01 6.97170E-10
8.01736E+01 6.59730E-10
8.15134E+01 6.26470E-10
8.27898E+01 5.96810E-10
8.40046E+01 5.70270E-10
8.51596E+01 5.46470E-10
8.62569E+01 5.25060E-10
8.83525E+01 4.87150E-10
9.02279E+01 4.56230E-10
9.19015E+01 4.30790E-10
9.33913E+01 4.09700E-10
9.47147E+01 3.92090E-10
9.70760E+01 3.63080E-10
9.88854E+01 3.42740E-10
