# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 1.60000E+01
2.47969E-05 1.60000E+01
4.95937E-05 1.59974E+01
9.91875E-05 1.59948E+01
1.23984E-04 1.59940E+01
1.78227E-04 1.59867E+01
2.13097E-04 1.59831E+01
2.47969E-04 1.59780E+01
3.09961E-04 1.59652E+01
3.71953E-04 1.59520E+01
4.95937E-04 1.59140E+01
6.19922E-04 1.58660E+01
6.27361E-04 1.58622E+01
7.43906E-04 1.58080E+01
9.29882E-04 1.57024E+01
9.91875E-04 1.56640E+01
1.17785E-03 1.55303E+01
1.23984E-03 1.54830E+01
1.36383E-03 1.53794E+01
1.48781E-03 1.52695E+01
1.54980E-03 1.52105E+01
1.73578E-03 1.50270E+01
1.95275E-03 1.47942E+01
1.98375E-03 1.47604E+01
2.13873E-03 1.45823E+01
2.23172E-03 1.44740E+01
2.47969E-03 1.41720E+01
2.63467E-03 1.39766E+01
2.78965E-03 1.37795E+01
2.86726E-03 1.36788E+01
3.09961E-03 1.33780E+01
3.40957E-03 1.29730E+01
3.56455E-03 1.27722E+01
3.71953E-03 1.25740E+01
4.02949E-03 1.21821E+01
4.18447E-03 1.19917E+01
4.33945E-03 1.18050E+01
4.80439E-03 1.12685E+01
4.95937E-03 1.10990E+01
5.22361E-03 1.08168E+01
5.50193E-03 1.05417E+01
5.96687E-03 1.01136E+01
6.19922E-03 9.91620E+00
6.81914E-03 9.43933E+00
7.43906E-03 9.02850E+00
8.05898E-03 8.67638E+00
8.51123E-03 8.44892E+00
8.98886E-03 8.22743E+00
9.91875E-03 7.84770E+00
1.08087E-02 7.52133E+00
1.17785E-02 7.20854E+00
1.23984E-02 7.01140E+00
1.30036E-02 6.81486E+00
1.36383E-02 6.62383E+00
1.45682E-02 6.33678E+00
1.48781E-02 6.24180E+00
1.59630E-02 5.90931E+00
1.68929E-02 5.62766E+00
1.73578E-02 5.48920E+00
1.79670E-02 5.30411E+00
1.85976E-02 5.12527E+00
1.92076E-02 4.94724E+00
1.98375E-02 4.77540E+00
2.04480E-02 4.60535E+00
2.10773E-02 4.44136E+00
2.16884E-02 4.28088E+00
2.23172E-02 4.12620E+00
2.29287E-02 3.97611E+00
2.35570E-02 3.83147E+00
2.41690E-02 3.69236E+00
2.47969E-02 3.55830E+00
2.55600E-02 3.39939E+00
2.63467E-02 3.24758E+00
2.71105E-02 3.10657E+00
2.78965E-02 2.97168E+00
2.86410E-02 2.85169E+00
2.97953E-02 2.68072E+00
3.09961E-02 2.52000E+00
3.17435E-02 2.43038E+00
3.28986E-02 2.30189E+00
3.40957E-02 2.18020E+00
3.56455E-02 2.04460E+00
3.64216E-02 1.98398E+00
3.71953E-02 1.92800E+00
3.87451E-02 1.82812E+00
4.00785E-02 1.75494E+00
4.14579E-02 1.68469E+00
4.33945E-02 1.60111E+00
4.34912E-02 1.59728E+00
4.49916E-02 1.54273E+00
4.65437E-02 1.49005E+00
4.95937E-02 1.40440E+00
5.26933E-02 1.33356E+00
5.49689E-02 1.28985E+00
5.73428E-02 1.24758E+00
6.19922E-02 1.17690E+00
6.50179E-02 1.13483E+00
6.81914E-02 1.09427E+00
7.12910E-02 1.05304E+00
7.43906E-02 1.01010E+00
7.74902E-02 9.65336E-01
7.97171E-02 9.33264E-01
8.31779E-02 8.87142E-01
8.67890E-02 8.43300E-01
9.05807E-02 8.03177E-01
9.45381E-02 7.64963E-01
9.76377E-02 7.34106E-01
9.91875E-02 7.18100E-01
1.02287E-01 6.84692E-01
1.05000E-01 6.54755E-01
1.07347E-01 6.28252E-01
1.09746E-01 6.02822E-01
1.13304E-01 5.65544E-01
1.15885E-01 5.39343E-01
1.19866E-01 5.02299E-01
1.23984E-01 4.67800E-01
1.26612E-01 4.47256E-01
1.30658E-01 4.18118E-01
1.34833E-01 3.90879E-01
1.38277E-01 3.69150E-01
1.41808E-01 3.48628E-01
1.44399E-01 3.33611E-01
1.47038E-01 3.19240E-01
1.48781E-01 3.09800E-01
1.52152E-01 2.91830E-01
1.54730E-01 2.79040E-01
