# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 5.70000E+01
2.47969E-05 5.70000E+01
4.95937E-05 5.69845E+01
9.91875E-05 5.69690E+01
1.23984E-04 5.69640E+01
1.85976E-04 5.69318E+01
2.47969E-04 5.69090E+01
3.09961E-04 5.68694E+01
3.71953E-04 5.68270E+01
4.64941E-04 5.67315E+01
4.95937E-04 5.66950E+01
5.88926E-04 5.65741E+01
6.19922E-04 5.65300E+01
6.27361E-04 5.65177E+01
7.12910E-04 5.63855E+01
7.43906E-04 5.63330E+01
8.05898E-04 5.62219E+01
8.98886E-04 5.60435E+01
9.91875E-04 5.58560E+01
1.10036E-03 5.56277E+01
1.19335E-03 5.54190E+01
1.23984E-03 5.53090E+01
1.36383E-03 5.49937E+01
1.45682E-03 5.47510E+01
1.59630E-03 5.43724E+01
1.61180E-03 5.43316E+01
1.73578E-03 5.39890E+01
1.85976E-03 5.36442E+01
2.04574E-03 5.31168E+01
2.10773E-03 5.29423E+01
2.23172E-03 5.25870E+01
2.47969E-03 5.18670E+01
2.77237E-03 5.09886E+01
3.09961E-03 5.01250E+01
3.71953E-03 4.84000E+01
4.33945E-03 4.67170E+01
4.95937E-03 4.50740E+01
5.57929E-03 4.34533E+01
5.88926E-03 4.26584E+01
6.19922E-03 4.18870E+01
6.64792E-03 4.07711E+01
7.12910E-03 3.96850E+01
7.43906E-03 3.89970E+01
8.05898E-03 3.76830E+01
8.67890E-03 3.64523E+01
8.98886E-03 3.58649E+01
9.91875E-03 3.42070E+01
1.05204E-02 3.31852E+01
1.11586E-02 3.21939E+01
1.17622E-02 3.12558E+01
1.23984E-02 3.03450E+01
1.30036E-02 2.94699E+01
1.36383E-02 2.86201E+01
1.42447E-02 2.78034E+01
1.48781E-02 2.70100E+01
1.57806E-02 2.58852E+01
1.67379E-02 2.48072E+01
1.73578E-02 2.41330E+01
1.85563E-02 2.29053E+01
1.98375E-02 2.17400E+01
2.10408E-02 2.07536E+01
2.23172E-02 1.98120E+01
2.35244E-02 1.90269E+01
2.47969E-02 1.82730E+01
2.63010E-02 1.74948E+01
2.78965E-02 1.67497E+01
2.94055E-02 1.60966E+01
3.09961E-02 1.54690E+01
3.23240E-02 1.49488E+01
3.37089E-02 1.44460E+01
3.56455E-02 1.37475E+01
3.60323E-02 1.36104E+01
3.71953E-02 1.32020E+01
3.94221E-02 1.24331E+01
4.12868E-02 1.18045E+01
4.33648E-02 1.11244E+01
4.33945E-02 1.11148E+01
4.55890E-02 1.04216E+01
4.69053E-02 1.00092E+01
4.82597E-02 9.61303E+00
4.95937E-02 9.22530E+00
5.12525E-02 8.75711E+00
5.25329E-02 8.42163E+00
5.45136E-02 7.94234E+00
5.65691E-02 7.49034E+00
5.85057E-02 7.13191E+00
5.88926E-02 7.06687E+00
6.08292E-02 6.77695E+00
6.19922E-02 6.63020E+00
6.35420E-02 6.46444E+00
6.62547E-02 6.22810E+00
6.87507E-02 6.03565E+00
7.13406E-02 5.84915E+00
7.33739E-02 5.68939E+00
7.43906E-02 5.60450E+00
7.73134E-02 5.32832E+00
7.95806E-02 5.13016E+00
8.31067E-02 4.84665E+00
8.67890E-02 4.57880E+00
8.98886E-02 4.41709E+00
9.44237E-02 4.22674E+00
9.91875E-02 4.04460E+00
1.03643E-01 3.85520E+00
1.07373E-01 3.68840E+00
1.11526E-01 3.50118E+00
1.14613E-01 3.36148E+00
1.17785E-01 3.22735E+00
1.18646E-01 3.19120E+00
1.23984E-01 2.97610E+00
1.29295E-01 2.77717E+00
1.34833E-01 2.59154E+00
1.38277E-01 2.48018E+00
1.41808E-01 2.37360E+00
1.45253E-01 2.27114E+00
1.48781E-01 2.17310E+00
1.51788E-01 2.09205E+00
1.56414E-01 1.97610E+00
1.61180E-01 1.86658E+00
1.66605E-01 1.76273E+00
1.71255E-01 1.69088E+00
1.73578E-01 1.66080E+00
1.76678E-01 1.62678E+00
1.87212E-01 1.54288E+00
1.98375E-01 1.46330E+00
2.04574E-01 1.41246E+00
2.10000E-01 1.36467E+00
2.19492E-01 1.27983E+00
2.28217E-01 1.20607E+00
2.37289E-01 1.13656E+00
2.47969E-01 1.06830E+00
2.55730E-01 1.02828E+00
2.62971E-01 9.96748E-01
2.76609E-01 9.48586E-01
2.88512E-01 9.14467E-01
3.08674E-01 8.65469E-01
3.30245E-01 8.19096E-01
3.40957E-01 7.95713E-01
3.48495E-01 7.78934E-01
3.64142E-01 7.42599E-01
3.71953E-01 7.23600E-01
3.87451E-01 6.84305E-01
4.01015E-01 6.49223E-01
4.12868E-01 6.18687E-01
