# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 6.00000E+01
2.47969E-05 6.00000E+01
4.95937E-05 5.99858E+01
9.91875E-05 5.99716E+01
1.23984E-04 5.99670E+01
2.47969E-04 5.99140E+01
3.40957E-04 5.98609E+01
3.71953E-04 5.98370E+01
4.64941E-04 5.97475E+01
4.95937E-04 5.97130E+01
5.88926E-04 5.95987E+01
6.19922E-04 5.95570E+01
6.27361E-04 5.95454E+01
7.12910E-04 5.94212E+01
7.43906E-04 5.93720E+01
8.05898E-04 5.92625E+01
8.98886E-04 5.90979E+01
9.91875E-04 5.89260E+01
1.10036E-03 5.87101E+01
1.19335E-03 5.85156E+01
1.23984E-03 5.84150E+01
1.36383E-03 5.81240E+01
1.45682E-03 5.78958E+01
1.59630E-03 5.75406E+01
1.61180E-03 5.75007E+01
1.73578E-03 5.71860E+01
1.85976E-03 5.68616E+01
2.04574E-03 5.63788E+01
2.23172E-03 5.58850E+01
2.47969E-03 5.52130E+01
3.09961E-03 5.35700E+01
3.71953E-03 5.19000E+01
4.33945E-03 5.02250E+01
4.95937E-03 4.85420E+01
5.57929E-03 4.68456E+01
5.88926E-03 4.60025E+01
6.19922E-03 4.51790E+01
6.64792E-03 4.39696E+01
7.12910E-03 4.27925E+01
7.43906E-03 4.20390E+01
7.96304E-03 4.07729E+01
8.52392E-03 3.95450E+01
8.67890E-03 3.92077E+01
9.45381E-03 3.75976E+01
9.91875E-03 3.66910E+01
1.05204E-02 3.55487E+01
1.11586E-02 3.44420E+01
1.17622E-02 3.34028E+01
1.23984E-02 3.23950E+01
1.30036E-02 3.14355E+01
1.36383E-02 3.05044E+01
1.42447E-02 2.96137E+01
1.48781E-02 2.87490E+01
1.57806E-02 2.75233E+01
1.67379E-02 2.63499E+01
1.73578E-02 2.56140E+01
1.85563E-02 2.42671E+01
1.98375E-02 2.29910E+01
2.10408E-02 2.19027E+01
2.23172E-02 2.08660E+01
2.35244E-02 2.00006E+01
2.47969E-02 1.91710E+01
2.63010E-02 1.83262E+01
2.78965E-02 1.75187E+01
2.94055E-02 1.68381E+01
3.09961E-02 1.61840E+01
3.25090E-02 1.56009E+01
3.40957E-02 1.50389E+01
3.56118E-02 1.45060E+01
3.71953E-02 1.39920E+01
3.86211E-02 1.35139E+01
4.01015E-02 1.30521E+01
4.24746E-02 1.23007E+01
4.26209E-02 1.22542E+01
4.50162E-02 1.15049E+01
4.73050E-02 1.07973E+01
4.95937E-02 1.01000E+01
5.11201E-02 9.63544E+00
5.26933E-02 9.19225E+00
5.46901E-02 8.66920E+00
5.67625E-02 8.17592E+00
5.88926E-02 7.74513E+00
5.93761E-02 7.65764E+00
6.13375E-02 7.34313E+00
6.19922E-02 7.25210E+00
6.35420E-02 7.06269E+00
6.68458E-02 6.73671E+00
7.03214E-02 6.42578E+00
7.30342E-02 6.17176E+00
7.43906E-02 6.03360E+00
7.59404E-02 5.86484E+00
7.92577E-02 5.49110E+00
8.27199E-02 5.14118E+00
8.54326E-02 4.91089E+00
8.67890E-02 4.81510E+00
8.83388E-02 4.72222E+00
9.10516E-02 4.59130E+00
9.50325E-02 4.43737E+00
9.91875E-02 4.28860E+00
1.03643E-01 4.10839E+00
1.07373E-01 3.94609E+00
1.11526E-01 3.76141E+00
1.14613E-01 3.62232E+00
1.17785E-01 3.48837E+00
1.18646E-01 3.45213E+00
1.23984E-01 3.23570E+00
1.28176E-01 3.07576E+00
1.32509E-01 2.92373E+00
1.38319E-01 2.72822E+00
1.41764E-01 2.61482E+00
1.45295E-01 2.50614E+00
1.48781E-01 2.39910E+00
1.52152E-01 2.29804E+00
1.57352E-01 2.15437E+00
1.62729E-01 2.01969E+00
1.66605E-01 1.93749E+00
1.71255E-01 1.85496E+00
1.73578E-01 1.82030E+00
1.76678E-01 1.78103E+00
