# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 1.00000E+01
2.47969E-05 1.00000E+01
4.95937E-05 9.99905E+00
9.91875E-05 9.99810E+00
1.23984E-04 9.99780E+00
1.54980E-04 9.99613E+00
1.78227E-04 9.99508E+00
1.95662E-04 9.99438E+00
2.21815E-04 9.99344E+00
2.47969E-04 9.99260E+00
2.78965E-04 9.99025E+00
3.71953E-04 9.98450E+00
4.95937E-04 9.97240E+00
6.19922E-04 9.95700E+00
6.27361E-04 9.95577E+00
7.43906E-04 9.93820E+00
9.91875E-04 9.89060E+00
1.23984E-03 9.83000E+00
1.61180E-03 9.71554E+00
1.73578E-03 9.67190E+00
2.10773E-03 9.52253E+00
2.23172E-03 9.46820E+00
2.47969E-03 9.35150E+00
2.78965E-03 9.19122E+00
2.94463E-03 9.10683E+00
3.09961E-03 9.01930E+00
3.40957E-03 8.83525E+00
3.56455E-03 8.73995E+00
3.71953E-03 8.64270E+00
4.18447E-03 8.33702E+00
4.33945E-03 8.23300E+00
4.80439E-03 7.91138E+00
4.95937E-03 7.80310E+00
5.26933E-03 7.58385E+00
5.73428E-03 7.25405E+00
6.19922E-03 6.92540E+00
6.74177E-03 6.54699E+00
6.81914E-03 6.49357E+00
7.20671E-03 6.23047E+00
7.43906E-03 6.07640E+00
7.74282E-03 5.87304E+00
8.05898E-03 5.67649E+00
8.52392E-03 5.39083E+00
8.86583E-03 5.18504E+00
9.22146E-03 4.98711E+00
9.56375E-03 4.79688E+00
9.91875E-03 4.61390E+00
1.02240E-02 4.45793E+00
1.05387E-02 4.30724E+00
1.09938E-02 4.09492E+00
1.14686E-02 3.89307E+00
1.19244E-02 3.70762E+00
1.23984E-02 3.53100E+00
1.29295E-02 3.34473E+00
1.34833E-02 3.16828E+00
1.41635E-02 2.97121E+00
1.48781E-02 2.78640E+00
1.54856E-02 2.64663E+00
1.61180E-02 2.51388E+00
1.67379E-02 2.39775E+00
1.73578E-02 2.29290E+00
1.79670E-02 2.20162E+00
1.85976E-02 2.11398E+00
1.92176E-02 2.03775E+00
1.98375E-02 1.96880E+00
2.10773E-02 1.85071E+00
2.23172E-02 1.75400E+00
2.32285E-02 1.69570E+00
2.41769E-02 1.63934E+00
2.47969E-02 1.60730E+00
2.63467E-02 1.53735E+00
2.80357E-02 1.47428E+00
2.98331E-02 1.41379E+00
3.09961E-02 1.37890E+00
3.32396E-02 1.31551E+00
