# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 7.00000E+01
2.47969E-05 7.00000E+01
4.95937E-05 6.99858E+01
9.91875E-05 6.99716E+01
1.23984E-04 6.99670E+01
2.16973E-04 6.99315E+01
2.47969E-04 6.99230E+01
3.40957E-04 6.98825E+01
3.71953E-04 6.98630E+01
4.64941E-04 6.97873E+01
4.95937E-04 6.97580E+01
5.88926E-04 6.96563E+01
6.19922E-04 6.96260E+01
6.27361E-04 6.96161E+01
7.12910E-04 6.95102E+01
7.43906E-04 6.94680E+01
8.52392E-04 6.93052E+01
9.45381E-04 6.91557E+01
9.91875E-04 6.90840E+01
1.10036E-03 6.88986E+01
1.19335E-03 6.87266E+01
1.23984E-03 6.86430E+01
1.36383E-03 6.83883E+01
1.45682E-03 6.81858E+01
1.59630E-03 6.78703E+01
1.61180E-03 6.78330E+01
1.73578E-03 6.75470E+01
1.85976E-03 6.72514E+01
2.04574E-03 6.68063E+01
2.23172E-03 6.63550E+01
2.47969E-03 6.57330E+01
3.09961E-03 6.41710E+01
3.71953E-03 6.25520E+01
4.33945E-03 6.09220E+01
4.95937E-03 5.92370E+01
5.57929E-03 5.74981E+01
6.19922E-03 5.57430E+01
6.64792E-03 5.44211E+01
7.12910E-03 5.31305E+01
7.43906E-03 5.22780E+01
7.96304E-03 5.07961E+01
8.52392E-03 4.93562E+01
9.45381E-03 4.69920E+01
9.91875E-03 4.58670E+01
1.05204E-02 4.44297E+01
1.11586E-02 4.30374E+01
1.17622E-02 4.17185E+01
1.23984E-02 4.04400E+01
1.30036E-02 3.92236E+01
1.36383E-02 3.80437E+01
1.42582E-02 3.69087E+01
1.48781E-02 3.58170E+01
1.54856E-02 3.47621E+01
1.61180E-02 3.37382E+01
1.73578E-02 3.18000E+01
1.82640E-02 3.04432E+01
1.92176E-02 2.91442E+01
1.98375E-02 2.83290E+01
2.10408E-02 2.68193E+01
2.23172E-02 2.53900E+01
2.35244E-02 2.41413E+01
2.47969E-02 2.29540E+01
2.63010E-02 2.17042E+01
2.78965E-02 2.05224E+01
2.94463E-02 1.95230E+01
3.09961E-02 1.86500E+01
3.25090E-02 1.79186E+01
3.40957E-02 1.72158E+01
3.56455E-02 1.66171E+01
3.71953E-02 1.60790E+01
3.87141E-02 1.55999E+01
4.02949E-02 1.51350E+01
4.26209E-02 1.44843E+01
4.49443E-02 1.38486E+01
4.56709E-02 1.36497E+01
4.82869E-02 1.29263E+01
4.95937E-02 1.25580E+01
5.11201E-02 1.21112E+01
5.26933E-02 1.16803E+01
5.42210E-02 1.12635E+01
5.57929E-02 1.08616E+01
5.85057E-02 1.02300E+01
6.02237E-02 9.88809E+00
6.19922E-02 9.55760E+00
6.53869E-02 9.03250E+00
6.89675E-02 8.53625E+00
7.09042E-02 8.25173E+00
7.12910E-02 8.19319E+00
7.32276E-02 7.88430E+00
7.43906E-02 7.68750E+00
7.59404E-02 7.41176E+00
7.75813E-02 7.11214E+00
8.01094E-02 6.68528E+00
8.27199E-02 6.28403E+00
8.47557E-02 6.02508E+00
8.67890E-02 5.81750E+00
8.90158E-02 5.64922E+00
9.20683E-02 5.48906E+00
9.91875E-02 5.19920E+00
1.02287E-01 5.05379E+00
1.05000E-01 4.91348E+00
1.09746E-01 4.65588E+00
1.13144E-01 4.47194E+00
1.18440E-01 4.20958E+00
1.23984E-01 3.96260E+00
1.27689E-01 3.82501E+00
1.33456E-01 3.62752E+00
1.39482E-01 3.44023E+00
1.45682E-01 3.24616E+00
1.48781E-01 3.14650E+00
1.54980E-01 2.94259E+00
1.60688E-01 2.76655E+00
1.66605E-01 2.60105E+00
1.71255E-01 2.49261E+00
1.73578E-01 2.44570E+00
1.79777E-01 2.34216E+00
1.85499E-01 2.26045E+00
1.91402E-01 2.18160E+00
1.96051E-01 2.11496E+00
1.98375E-01 2.07950E+00
2.01475E-01 2.02916E+00
2.07287E-01 1.92919E+00
