# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 1.50000E+01
2.47969E-05 1.50000E+01
4.95937E-05 1.49970E+01
9.91875E-05 1.49940E+01
1.23984E-04 1.49930E+01
1.85976E-04 1.49843E+01
2.47969E-04 1.49760E+01
3.71953E-04 1.49490E+01
4.95937E-04 1.49090E+01
6.19922E-04 1.48580E+01
6.27361E-04 1.48541E+01
7.43906E-04 1.47980E+01
8.67890E-04 1.47256E+01
9.91875E-04 1.46460E+01
1.17785E-03 1.45070E+01
1.23984E-03 1.44580E+01
1.36383E-03 1.43507E+01
1.48781E-03 1.42373E+01
1.54980E-03 1.41767E+01
1.73578E-03 1.39890E+01
1.85976E-03 1.38558E+01
1.98375E-03 1.37192E+01
2.04574E-03 1.36484E+01
2.23172E-03 1.34330E+01
2.41769E-03 1.32098E+01
2.47969E-03 1.31350E+01
2.63467E-03 1.29445E+01
2.78965E-03 1.27540E+01
2.86726E-03 1.26574E+01
3.09961E-03 1.23710E+01
3.40957E-03 1.19911E+01
3.56455E-03 1.18048E+01
3.71953E-03 1.16230E+01
4.02949E-03 1.12683E+01
4.33945E-03 1.09330E+01
4.80439E-03 1.04654E+01
4.95937E-03 1.03200E+01
5.50193E-03 9.84780E+00
5.84018E-03 9.58376E+00
6.19922E-03 9.32680E+00
6.81914E-03 8.93211E+00
7.43906E-03 8.59090E+00
8.03510E-03 8.30216E+00
8.67890E-03 8.02313E+00
9.29882E-03 7.77441E+00
9.91875E-03 7.54060E+00
1.05204E-02 7.31533E+00
1.11586E-02 7.09679E+00
1.20885E-02 6.77382E+00
1.23984E-02 6.66720E+00
1.29295E-02 6.47738E+00
1.34833E-02 6.29296E+00
1.44132E-02 5.97500E+00
1.48781E-02 5.81820E+00
1.54110E-02 5.63429E+00
1.59630E-02 5.45620E+00
1.68929E-02 5.15472E+00
1.73578E-02 5.00790E+00
1.79670E-02 4.81465E+00
1.85976E-02 4.62886E+00
1.92076E-02 4.44748E+00
1.98375E-02 4.27320E+00
2.04480E-02 4.10434E+00
2.10773E-02 3.94216E+00
2.16884E-02 3.78687E+00
2.23172E-02 3.63770E+00
2.32285E-02 3.42867E+00
2.41769E-02 3.23166E+00
2.47969E-02 3.11000E+00
2.55379E-02 2.97265E+00
2.66911E-02 2.77792E+00
2.78965E-02 2.59595E+00
2.86609E-02 2.49158E+00
2.94463E-02 2.39140E+00
3.02112E-02 2.30203E+00
3.09961E-02 2.21600E+00
3.17615E-02 2.13982E+00
3.25459E-02 2.06625E+00
3.36888E-02 1.97198E+00
3.48718E-02 1.88201E+00
3.56455E-02 1.83001E+00
3.66151E-02 1.77066E+00
3.71953E-02 1.73790E+00
3.94221E-02 1.62995E+00
4.12868E-02 1.55590E+00
4.33945E-02 1.48547E+00
4.42550E-02 1.45993E+00
4.59997E-02 1.41333E+00
4.78133E-02 1.36822E+00
4.95937E-02 1.32870E+00
5.24390E-02 1.27240E+00
5.46796E-02 1.23174E+00
5.82212E-02 1.17318E+00
6.19922E-02 1.11740E+00
6.62547E-02 1.05909E+00
6.91609E-02 1.01950E+00
7.26474E-02 9.70228E-01
7.43906E-02 9.44500E-01
7.74902E-02 8.97366E-01
7.97171E-02 8.64150E-01
8.31779E-02 8.16618E-01
8.67890E-02 7.71700E-01
9.05807E-02 7.32620E-01
9.45381E-02 6.95519E-01
9.76377E-02 6.65596E-01
9.91875E-02 6.50000E-01
1.02287E-01 6.17048E-01
1.06185E-01 5.74472E-01
1.09448E-01 5.39313E-01
1.11526E-01 5.17603E-01
1.14518E-01 4.87262E-01
1.16815E-01 4.65680E-01
1.20346E-01 4.35085E-01
1.23984E-01 4.06500E-01
1.26974E-01 3.85201E-01
1.29264E-01 3.69962E-01
1.32775E-01 3.48226E-01
1.36383E-01 3.27768E-01
1.39448E-01 3.10790E-01
1.42582E-01 2.94692E-01
1.44888E-01 2.82787E-01
1.47231E-01 2.71362E-01
1.48781E-01 2.63800E-01
1.52152E-01 2.47488E-01
1.54730E-01 2.35919E-01
1.58679E-01 2.19572E-01
1.62729E-01 2.04357E-01
1.66605E-01 1.91817E-01
1.70092E-01 1.82180E-01
1.73578E-01 1.74100E-01
1.76678E-01 1.68147E-01
1.82103E-01 1.59519E-01
1.86127E-01 1.53637E-01
1.90239E-01 1.47971E-01
1.94306E-01 1.41954E-01
1.98375E-01 1.35400E-01
2.01475E-01 1.29962E-01
2.05742E-01 1.22076E-01
2.09658E-01 1.14681E-01
2.12039E-01 1.10102E-01
2.14448E-01 1.05706E-01
2.18636E-01 9.81150E-02
2.22274E-01 9.17383E-02
2.25971E-01 8.57760E-02
2.28611E-01 8.16639E-02
2.30945E-01 7.82278E-02
2.35088E-01 7.25588E-02
2.38244E-01 6.85784E-02
2.40639E-01 6.57370E-02
2.44276E-01 6.16942E-02
2.47969E-01 5.79000E-02
2.51819E-01 5.44311E-02
2.55730E-01 5.11701E-02
2.59325E-01 4.84983E-02
2.62971E-01 4.59660E-02
2.67933E-01 4.29129E-02
2.72989E-01 4.00625E-02
2.77538E-01 3.77948E-02
2.82164E-01 3.56554E-02
2.88140E-01 3.32142E-02
2.92775E-01 3.15211E-02
2.97187E-01 3.00122E-02
3.01385E-01 2.86634E-02
3.05374E-01 2.74539E-02
3.09162E-01 2.63664E-02
3.16390E-01 2.44422E-02
3.22854E-01 2.28740E-02
3.28618E-01 2.15846E-02
3.33746E-01 2.05162E-02
3.38299E-01 1.96247E-02
3.46415E-01 1.81569E-02
3.52630E-01 1.71286E-02
3.57365E-01 1.63957E-02
3.64586E-01 1.53548E-02
3.71953E-01 1.43800E-02
3.79623E-01 1.33978E-02
3.87451E-01 1.24826E-02
3.94175E-01 1.17402E-02
4.01015E-01 1.10420E-02
4.06820E-01 1.04757E-02
4.15686E-01 9.68015E-03
4.24746E-01 8.94505E-03
4.33375E-01 8.29229E-03
4.39962E-01 7.83418E-03
4.44967E-01 7.50728E-03
4.52583E-01 7.04233E-03
4.60329E-01 6.60617E-03
4.68984E-01 6.15160E-03
4.75582E-01 5.83132E-03
4.80591E-01 5.60210E-03
4.88204E-01 5.27505E-03
4.95937E-01 4.96710E-03
5.01338E-01 4.76525E-03
