# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 3.80000E+01
2.47969E-05 3.80000E+01
4.95937E-05 3.79879E+01
9.91875E-05 3.79759E+01
1.23984E-04 3.79720E+01
2.47969E-04 3.79320E+01
3.40957E-04 3.78929E+01
3.71953E-04 3.78750E+01
4.33945E-04 3.78319E+01
4.95937E-04 3.77810E+01
5.88926E-04 3.76937E+01
6.19922E-04 3.76620E+01
6.27361E-04 3.76532E+01
7.12910E-04 3.75586E+01
7.43906E-04 3.75210E+01
8.05898E-04 3.74413E+01
8.98886E-04 3.73136E+01
9.91875E-04 3.71800E+01
1.10036E-03 3.70184E+01
1.19335E-03 3.68708E+01
1.23984E-03 3.67930E+01
1.36383E-03 3.65696E+01
1.45682E-03 3.63979E+01
1.59630E-03 3.61309E+01
1.61180E-03 3.61022E+01
1.73578E-03 3.58620E+01
1.85976E-03 3.56217E+01
2.04574E-03 3.52572E+01
2.10773E-03 3.51372E+01
2.23172E-03 3.48940E+01
2.47969E-03 3.44060E+01
2.77237E-03 3.38215E+01
3.09961E-03 3.32470E+01
3.71953E-03 3.21130E+01
4.33945E-03 3.10220E+01
4.95937E-03 2.99420E+01
5.57929E-03 2.88572E+01
5.88926E-03 2.83199E+01
6.19922E-03 2.77940E+01
6.64792E-03 2.70242E+01
7.12910E-03 2.62758E+01
7.43906E-03 2.57970E+01
8.03510E-03 2.48848E+01
8.67890E-03 2.40049E+01
9.60879E-03 2.28088E+01
9.91875E-03 2.24380E+01
1.05204E-02 2.17416E+01
1.11586E-02 2.10668E+01
1.17785E-02 2.04379E+01
1.23984E-02 1.98390E+01
1.30036E-02 1.92643E+01
1.36383E-02 1.87062E+01
1.42582E-02 1.81635E+01
1.48781E-02 1.76360E+01
1.54856E-02 1.71154E+01
1.61180E-02 1.66101E+01
1.67264E-02 1.61095E+01
1.73578E-02 1.56240E+01
1.79670E-02 1.51434E+01
1.85976E-02 1.46776E+01
1.92076E-02 1.42197E+01
1.98375E-02 1.37760E+01
2.07465E-02 1.31311E+01
2.16973E-02 1.25163E+01
2.23172E-02 1.21250E+01
2.32285E-02 1.15664E+01
2.41769E-02 1.10336E+01
2.47969E-02 1.06990E+01
2.55379E-02 1.03140E+01
2.66911E-02 9.76230E+00
2.78965E-02 9.24012E+00
2.86609E-02 8.93540E+00
2.94463E-02 8.64072E+00
3.09961E-02 8.12200E+00
3.23240E-02 7.74323E+00
3.37089E-02 7.38213E+00
3.56455E-02 6.96057E+00
3.60323E-02 6.88581E+00
3.71953E-02 6.67660E+00
3.87141E-02 6.44334E+00
4.02949E-02 6.21822E+00
4.26209E-02 5.93633E+00
4.48854E-02 5.68956E+00
4.72703E-02 5.45305E+00
4.95937E-02 5.23160E+00
5.26933E-02 4.94559E+00
5.57068E-02 4.68237E+00
5.88926E-02 4.43315E+00
6.19922E-02 4.21290E+00
6.40880E-02 4.07455E+00
6.62547E-02 3.94074E+00
6.91609E-02 3.75392E+00
7.12910E-02 3.60838E+00
7.17745E-02 3.57401E+00
7.37360E-02 3.42953E+00
7.43906E-02 3.37940E+00
7.59404E-02 3.25728E+00
7.75813E-02 3.12525E+00
8.01094E-02 2.93718E+00
8.27199E-02 2.76042E+00
8.54326E-02 2.60862E+00
8.67890E-02 2.54590E+00
8.97352E-02 2.44786E+00
9.43430E-02 2.30782E+00
