EFC(SoC=0.05),R_increase(SoC=0.05),EFC(SoC=0.20),R_increase(SoC=0.20),EFC(SoC=0.55),R_increase(SoC=0.55),EFC(SoC=0.70),R_increase(SoC=0.70),EFC(SoC=0.90),R_increase(SoC=0.90),EFC(SoC=0.95),R_increase(SoC=0.95)
0,100,0,100,0,100,0,100,0,100,0,100
30.3981623277182,100.911392405063,30.3981623277182,102.632911392405,30.3981623277182,102.025316455696,30.3981623277182,104.658227848101,30.3981623277182,105.367088607595,30.3981623277182,101.417721518987
62.8637059724349,102.025316455696,61.0260336906585,102.53164556962,62.8637059724349,104.860759493671,62.8637059724349,106.278481012658,61.0260336906585,102.430379746835,61.0260336906585,103.139240506329
92.8790199081164,99.3924050632911,92.8790199081164,103.848101265823,92.8790199081164,107.493670886076,93.4915773353752,105.873417721519,91.04134762634,101.822784810127,91.04134762634,104.556962025316
122.894333843798,102.632911392405,124.119448698315,103.443037974684,123.506891271057,105.670886075949,124.119448698315,107.594936708861,121.66921898928,106.784810126582,122.894333843798,105.569620253165
155.359877488515,105.772151898734,156.584992343032,103.443037974684,157.197549770291,109.012658227848,155.972434915773,109.924050632911,154.134762633997,109.316455696203,155.359877488515,105.06329113924
185.987748851455,104.962025316456,185.987748851455,105.06329113924,187.825421133231,110.227848101266,186.600306278714,111.341772151899,184.762633996937,108.506329113924,185.987748851455,105.06329113924
216.615620214395,102.73417721519,218.453292496172,104.455696202532,219.06584992343,107.696202531646,216.615620214395,110.53164556962,215.390505359878,107.898734177215,216.615620214395,103.544303797468
247.243491577335,100.810126582278,248.468606431853,104.354430379747,248.468606431853,111.949367088608,247.243491577335,110.430379746835,246.630934150077,107.493670886076,247.856049004594,105.46835443038
281.546707503829,104.658227848101,282.159264931087,105.670886075949,282.159264931087,111.443037974684,281.546707503829,110.329113924051,277.258805513017,109.215189873418,278.177641653905,106.329113924051
312.174578866769,105.873417721519,312.174578866769,105.670886075949,312.174578866769,113.974683544304,311.56202143951,108.607594936709,309.111791730475,110.025316455696,308.499234303216,106.379746835443
