SOC,OCV
0.0,3.244
0.005,3.25251425832091
0.01,3.2610285166418302
0.015,3.26954277496274
0.02,3.2780570332836603
0.025,3.2865712916045697
0.03,3.29508554992548
0.035,3.3035998082463998
0.04,3.31211406656731
0.045,3.32062832488823
0.05,3.32914258320914
0.055,3.33765684153005
0.06,3.3461710998509706
0.065,3.3526511783407797
0.07,3.3591312568306
0.075,3.3645803278688504
0.08,3.3700293989071
0.085,3.3754784699453597
0.09,3.38092754098361
0.095,3.3863766120218597
0.1,3.3918256830601097
0.105,3.39727475409836
0.11,3.4027238251366096
0.115,3.40817289617486
0.12,3.4136219672131096
0.125,3.41920361903065
0.13,3.42478527084818
0.135,3.4307657787848402
0.14,3.4367462867215
0.145,3.4427436045828395
0.15,3.44874092244418
0.155,3.4547382403055202
0.16,3.46073555816686
0.165,3.4667328760282006
0.17,3.47273019388954
0.175,3.47872751175088
0.18,3.4847248296122197
0.185,3.49072214747356
0.19,3.4967194653349
0.195,3.50211571405868
0.2,3.5075119627824503
0.205,3.51128588951589
0.21,3.51505981624932
0.215,3.51861446766348
0.22,3.52216911907764
0.225,3.5257237704918
0.23,3.5292784219059596
0.235,3.53283307332012
0.24,3.5363877247342796
0.245,3.5399423761484394
0.25,3.5434970275626005
0.255,3.54705167897676
0.26,3.55060633039092
0.265,3.5535639302227797
0.27,3.5565215300546402
0.275,3.55902213114754
0.28,3.5615227322404395
0.285,3.56402333333333
0.29,3.5665239344262303
0.295,3.5690245355191297
0.3,3.57152513661202
0.305,3.57402573770492
0.31,3.57652633879781
0.315,3.57902693989071
0.32,3.5815275409836103
0.325,3.58401756949394
0.33,3.5865075980042795
0.335,3.58892390769779
0.34,3.5913402173913
0.345,3.5937529891304303
0.35,3.5961657608695696
0.355,3.5985785326087005
0.36,3.6009913043478297
0.365,3.6034040760869597
0.37,3.6058168478260897
0.375,3.6082296195652206
0.38,3.6106423913043497
0.385,3.6130551630434797
0.39,3.6154679347826097
0.395,3.61795704294369
0.4,3.6204461511047796
0.405,3.6232218733666004
0.41,3.6259975956284203
0.415,3.62883409836066
0.42,3.6316706010929
0.425,3.63450710382514
0.43,3.63734360655738
0.435,3.64018010928962
0.44,3.6430166120218597
0.445,3.6458531147541
0.45,3.64868961748634
0.455,3.6515261202185805
0.46,3.6543626229508197
0.465,3.65766404371585
0.47,3.6609654644808702
0.475,3.66503360655738
0.48,3.66910174863388
0.485,3.6731698907103802
0.49,3.67723803278689
0.495,3.68130617486339
0.5,3.6853743169398903
0.505,3.68944245901639
0.51,3.6935106010929
0.515,3.6975787431694003
0.52,3.7016468852459004
0.525,3.7057150273223995
0.53,3.7097831693989103
0.535,3.71510288904728
0.54,3.72042260869565
0.545,3.7263246195652204
0.55,3.7322266304347793
0.555,3.7381286413043497
0.56,3.74403065217391
0.565,3.74993266304348
0.57,3.75583467391304
0.575,3.76173668478261
0.58,3.7676386956521704
0.585,3.77354070652174
0.59,3.7794427173912997
0.595,3.7851322997946
0.6,3.7908218821979
0.605,3.7954077734310094
0.61,3.79999366466412
0.615,3.8042460950300403
0.62,3.8084985253959602
0.625,3.8127509557618797
0.63,3.8170033861277997
0.635,3.8212558164937205
0.64,3.82550824685964
0.645,3.82976067722556
0.65,3.83401310759148
0.655,3.8382655379574
0.66,3.8425179683233197
0.665,3.84663857145579
0.67,3.85075917458826
0.675,3.85457205071124
0.68,3.85838492683422
0.685,3.86217571453932
0.69,3.8659665022444303
0.695,3.8697572899495296
0.7,3.87354807765464
0.705,3.8773388653597403
0.71,3.88112965306485
0.715,3.88492044076995
0.72,3.88871122847506
0.725,3.8925020161801602
0.73,3.8962928038852698
0.735,3.90026060045501
0.74,3.90422839702475
0.745,3.90844479271743
0.75,3.9126611884101097
0.755,3.9168775841027794
0.76,3.9210939797954603
0.765,3.92531037548813
0.77,3.9295267711808104
0.775,3.93374316687348
0.78,3.93795956256616
0.785,3.94217595825884
0.79,3.94639235395151
0.795,3.95069604058732
0.8,3.95499972722313
0.805,3.9600942171303903
0.81,3.9651887070376404
0.815,3.97055433715221
0.82,3.9759199672667793
0.825,3.9812855973813397
0.83,3.98665122749591
0.835,3.99201685761047
0.84,3.9973824877250403
0.845,4.00274811783961
0.85,4.00811374795417
0.855,4.01347937806874
0.86,4.01884500818331
0.865,4.02416260229133
0.87,4.0294801963993505
0.875,4.0346611153415495
0.88,4.03984203428375
0.885,4.04500127590662
0.89,4.0501605175295
0.895,4.05531975915238
0.9,4.06047900077526
0.905,4.06588924457471
0.91,4.07129948837416
0.915,4.07731376484292
0.92,4.08332804131168
0.925,4.089342317780431
0.93,4.09535659424919
0.935,4.10246653730973
0.94,4.109576480370279
0.945,4.11711177367275
0.95,4.12464706697523
0.955,4.13218236027771
0.96,4.13971765358019
0.965,4.14725294688266
0.97,4.15478824018514
0.975,4.16232353348762
0.98,4.169858826790089
0.985,4.177394120092569
0.99,4.184929413395049
0.995,4.19246470669752
1.0,4.2
