EFC(SOC=0.7),SOH(SOC=0.7),EFC(SOC=0.9),SOH(SOC=0.9),EFC(SOC=0.95),SOH(SOC=0.95)
0,100,0,100,0,100
30.2973977695167,99.1790519310413,29.5539033457249,97.3093527358626,30.0384618296625,96.8187372708758
62.267657992565,99.2421051037637,60.4089219330855,96.9079793154097,60.8594098986213,96.2688391038697
92.7509293680297,99.2195277069027,90.8921933085502,96.7876422444143,90.9588201000916,96.0733197556008
122.490706319703,99.1846849234171,121.747211895911,96.7650875612323,122.1674149562,95.7800407331976
155.204460966543,99.4555228310329,153.717472118959,96.6937211820199,154.891769319877,95.9511201629328
185.687732342007,99.2374260859031,184.200743494424,96.6589238258921,185.731645454614,95.7067209775967
216.542750929368,99.1904314841875,215.055762081784,96.5630493871092,216.581364183557,95.6211812627291
247.397769516729,99.4855957419423,245.539033457249,96.5404719902483,246.683802875552,95.4745417515275
282.342007434944,99.3533112758274,276.39405204461,96.5056973477994,277.908297306915,95.4378818737271
312.081784386617,99.4040082072093,307.992565055762,96.5076280105089,308.761044526382,95.4012219959267
