SOC,OCV
0,2.50279415201973
0.002,2.65230069233096
0.004,2.72095819131131
0.006,2.76913064657315
0.008,2.80861431068072
0.01,2.84209255447632
0.012,2.87126381626971
0.014,2.89718386700219
0.016,2.9206649536225
0.018,2.9419939186206
0.02,2.96164641871796
0.022,2.97974988831462
0.024,2.99663463032004
0.026,3.01241155058944
0.028,3.02718486064462
0.03,3.0411273068672
0.032,3.05430709679825
0.034,3.06680144112649
0.036,3.07876321300082
0.038,3.08993603124469
0.04,3.10066024280127
0.042,3.11081345159241
0.044,3.12028138710864
0.046,3.12930070405116
0.048,3.13777919986178
0.05,3.14582881281586
0.052,3.15341806345638
0.054,3.16065552455773
0.056,3.16756888005636
0.058,3.17435027933503
0.06,3.18094060069013
0.062,3.18745070949407
0.064,3.19380125539629
0.066,3.20003259642689
0.068,3.2063854703094
0.07,3.21256646746254
0.072,3.21878976887471
0.074,3.22490971479498
0.076,3.23111974896828
0.078,3.23729101342446
0.08,3.24338219141272
0.082,3.24952504389496
0.084,3.25572389096375
0.086,3.26179875358955
0.088,3.26791058831993
0.09,3.27390169482997
0.092,3.27991620476908
0.094,3.28587539712884
0.096,3.29175994267356
0.098,3.2975770898918
0.1,3.30336318227198
0.102,3.30892404674972
0.104,3.31442503392022
0.106,3.3197282152044
0.108,3.32491029104216
0.11,3.32987017593181
0.112,3.33457387677915
0.114,3.33911212923647
0.116,3.34339042215235
0.118,3.3476057536249
0.12,3.35155283976481
0.122,3.35552934167327
0.124,3.35933230023234
0.126,3.36301048835767
0.128,3.36663293333886
0.13,3.37015862108514
0.132,3.37359208979847
0.134,3.37703614783302
0.136,3.38039832597437
0.138,3.38369427279709
0.14,3.386931896148
0.142,3.39012491416706
0.144,3.39329239976751
0.146,3.39641500785859
0.148,3.39943363764394
0.15,3.40247360668236
0.152,3.40541692972513
0.154,3.40827886599388
0.156,3.4110976585925
0.158,3.4139246908302
0.16,3.41709757833781
0.162,3.42039365124697
0.164,3.42407362932222
0.166,3.42757216327162
0.168,3.43089366638913
0.17,3.43385460531151
0.172,3.43647771917149
0.174,3.43889615660392
0.176,3.44122333762419
0.178,3.44331380326054
0.18,3.44542163411447
0.182,3.44749370311918
0.184,3.44943712626281
0.186,3.45137059902691
0.188,3.45341005616906
0.19,3.45526023401973
0.192,3.45708623860433
0.194,3.45904071310598
0.196,3.46091919662929
0.198,3.46271181792287
0.2,3.46452699756792
0.202,3.46636851985281
0.204,3.46815511404176
0.206,3.46994170806613
0.208,3.47172830221238
0.21,3.4735599665549
0.212,3.47530149836742
0.214,3.47708800514637
0.216,3.47887169966126
0.218,3.48075609500667
0.22,3.48258395429778
0.222,3.4844250821356
0.224,3.48634097755254
0.226,3.48815959057869
0.228,3.49014087960612
0.23,3.49215148919077
0.232,3.49426346703431
0.234,3.49645884282235
0.236,3.49883735973471
0.238,3.5011956658817
0.24,3.50358881525439
0.242,3.50615396355573
0.244,3.50851328716455
0.246,3.51095786388404
0.248,3.5133483732365
0.25,3.51566213400201
0.252,3.51800806107917
0.254,3.52027945529433
0.256,3.52261832770687
0.258,3.52484845854954
0.26,3.52712180577845
0.262,3.52948854137916
0.264,3.53176463830273
0.266,3.53410059604283
0.268,3.53646747691084
0.27,3.53882254729197
0.272,3.54119385769249
0.274,3.54361417309631
0.276,3.54603001390053
0.278,3.54829833301768
0.28,3.55065168342396
0.282,3.5528699782256
0.284,3.55494103841608
