EFC(T=298.15K),SOH(T=298.15K),EFC(T=318.15K),SOH(T=318.15K)
37.037037037036,100.075884154832,37.037037037036,100.075884154832
407.407407407406,100.267335004177,296.296296296296,99.7023809523809
888.888888888888,100.271860206071,518.518518518518,99.328529657477
1444.44444444444,100.089111668059,999.999999999999,98.5811751601225
2222.22222222222,100.002436647173,1592.59259259259,97.8348649401281
2888.88888888889,99.8207323865219,2148.14814814815,97.2761765524923
3370.37037037037,99.7312726260095,2666.66666666667,96.9051099972152
3814.81481481481,99.5474798106377,3222.22222222222,96.6283764967975
4333.33333333333,99.3643831801727,3740.74074074074,96.3512949039265
4777.77777777778,99.0866054023949,4296.2962962963,95.9805764411028
5259.25925925926,98.9031606794765,4777.77777777778,95.7031467557783
5740.74074074074,98.719715956558,5222.22222222222,95.4253689780005
6222.22222222222,98.6302561960457,5703.7037037037,95.0539543302701
6666.66666666667,98.4464633806739,6333.33333333333,94.6839320523531
7148.14814814815,98.2630186577555,6814.81481481481,94.5004873294347
7592.59259259259,97.8912559175717,7259.25925925926,94.2227095516569
8111.11111111111,97.8021442495127,7777.77777777778,94.0396129211919
8555.55555555555,97.7123363965469,8259.25925925926,93.7621832358674
9037.03703703704,97.4349067112225,8740.74074074074,93.578738512949
9518.51851851852,97.1574770258981,9148.14814814815,93.3945976051239
10000,97.1620022277917,9666.66666666667,93.2115009746589
10370.3703703704,96.9775132275132,10222.2222222222,92.9347674742412
10851.8518518519,96.9820384294068,10629.6296296296,92.65664160401
11370.3703703704,96.7989417989418,11111.1111111111,92.4731968810916
11814.8148148148,96.61514898357,11592.5925925926,92.2897521581732
12259.2592592593,96.4313561681983,12185.1851851852,92.1073517126149
12703.7037037037,96.3415483152325,12666.6666666667,91.7359370648844
13185.1851851852,96.2990810359231,13222.2222222222,91.4592035644667
13666.6666666667,96.0686438318017,13629.6296296296,91.2750626566416
14074.0740740741,95.9784878863826,14074.0740740741,90.9972848788638
14518.5185185185,95.7946950710108,14555.5555555556,90.9078251183514
15000,95.7052353104985,15037.037037037,90.536410470621
15444.4444444444,95.6154274575327,15518.5185185185,90.2589807852966
15888.8888888889,95.525619604567,15962.962962963,89.8872180451128
16333.3333333333,95.3418267891952,16407.4074074074,89.797410192147
16777.7777777778,95.1580339738234,16925.9259259259,89.3323586744639
17629.6296296296,95.1660401002506,17370.3703703704,88.9605959342801
18185.1851851852,94.9832915622389,17814.8148148148,88.5888331940964
18555.5555555556,94.9867724867725,18333.3333333333,88.1237816764132
19037.037037037,94.8973127262601,18703.7037037037,87.8453077137288
19444.4444444444,94.901141743247,19185.1851851852,87.5678780284043
19888.8888888889,94.9053188526873,19629.6296296296,87.1021303258145
