DOD,f_ri_cyc
0.0,0.0
0.001,2.937e-07
0.002,5.873e-07
0.003,8.809999999999999e-07
0.004,1.1747e-06
0.005,1.4683000000000002e-06
0.006,1.7619999999999998e-06
0.006999999999999999,2.0557e-06
0.008,2.3493e-06
0.009000000000000001,2.643e-06
0.01,2.9367e-06
0.011000000000000001,3.2303e-06
0.012,3.5239999999999996e-06
0.013000000000000001,3.8177e-06
0.013999999999999999,4.1113e-06
0.015,4.405e-06
0.016,4.6987000000000004e-06
0.017,4.9923000000000005e-06
0.018000000000000002,5.286e-06
0.019,5.5797e-06
0.02,5.8733e-06
0.021,6.167e-06
0.022000000000000002,6.460700000000001e-06
0.023,6.7543e-06
0.024,7.047999999999999e-06
0.025,7.3416999999999995e-06
0.026000000000000002,7.6353e-06
0.027000000000000003,7.929e-06
0.027999999999999997,8.2227e-06
0.028999999999999998,8.5163e-06
0.03,8.81e-06
0.031,9.1037e-06
0.032,9.3973e-06
0.033,9.691000000000001e-06
0.034,9.9847e-06
0.035,1.02783e-05
0.036000000000000004,1.0572e-05
0.037000000000000005,1.08657e-05
0.038,1.11593e-05
0.039,1.1453e-05
0.04,1.17467e-05
0.040999999999999995,1.2040299999999999e-05
0.042,1.2334e-05
0.043,1.26277e-05
0.044000000000000004,1.2921300000000001e-05
0.045,1.3215e-05
0.046,1.3508699999999998e-05
0.047,1.38023e-05
0.048,1.4095999999999999e-05
0.049,1.43897e-05
0.05,1.4683299999999999e-05
0.051,1.4977e-05
0.052000000000000005,1.52707e-05
0.053,1.55643e-05
0.054000000000000006,1.5858e-05
0.055,1.61517e-05
0.055999999999999994,1.64453e-05
0.057,1.6739e-05
0.057999999999999996,1.70327e-05
0.059000000000000004,1.73263e-05
0.06,1.762e-05
0.061,1.7913699999999998e-05
0.062,1.82073e-05
0.063,1.8500999999999998e-05
0.064,1.87947e-05
0.065,1.9088299999999998e-05
0.066,1.9382000000000002e-05
0.067,1.96757e-05
0.068,1.9969300000000002e-05
0.069,2.0263e-05
0.07,2.05567e-05
0.071,2.0850300000000003e-05
0.07200000000000001,2.1144e-05
0.073,2.14377e-05
0.07400000000000001,2.17313e-05
0.075,2.2025e-05
0.076,2.23187e-05
0.077,2.26123e-05
0.078,2.2906e-05
0.079,2.3199699999999997e-05
0.08,2.34933e-05
0.081,2.3786999999999998e-05
0.08199999999999999,2.40807e-05
0.083,2.4374299999999998e-05
0.084,2.4668e-05
0.085,2.4961700000000002e-05
0.086,2.5255300000000002e-05
0.087,2.5549000000000002e-05
0.08800000000000001,2.58427e-05
0.08900000000000001,2.6136300000000002e-05
0.09,2.643e-05
0.091,2.67237e-05
0.092,2.70173e-05
0.09300000000000001,2.7311e-05
0.094,2.7604699999999997e-05
0.095,2.78983e-05
0.096,2.8191999999999997e-05
0.09699999999999999,2.84857e-05
0.098,2.8779299999999997e-05
0.099,2.9073e-05
0.1,2.93667e-05
0.10099999999999999,2.96603e-05
0.102,2.9954e-05
0.10300000000000001,3.02477e-05
0.10400000000000001,3.05413e-05
0.105,3.0835e-05
0.106,3.11287e-05
0.107,3.14223e-05
0.10800000000000001,3.1716e-05
0.109,3.20097e-05
0.11,3.23033e-05
0.111,3.2597e-05
0.11199999999999999,3.28907e-05
0.113,3.31843e-05
0.114,3.3478e-05
0.115,3.37717e-05
0.11599999999999999,3.40653e-05
0.11699999999999999,3.4359e-05
0.11800000000000001,3.46527e-05
0.11900000000000001,3.49463e-05
0.12,3.524e-05
0.121,3.55337e-05
0.122,3.58273e-05
0.12300000000000001,3.6121e-05
0.124,3.6414699999999995e-05
0.125,3.67083e-05
0.126,3.7001999999999996e-05
0.127,3.72957e-05
0.128,3.7589299999999996e-05
0.129,3.7883e-05
0.13,3.81767e-05
0.131,3.84703e-05
0.132,3.8764000000000004e-05
0.133,3.90577e-05
0.134,3.9351300000000004e-05
0.135,3.9645e-05
0.136,3.99387e-05
0.13699999999999998,4.02323e-05
0.138,4.0526e-05
0.139,4.08197e-05
0.14,4.11133e-05
0.141,4.1407e-05
0.142,4.17007e-05
0.14300000000000002,4.1994300000000006e-05
0.14400000000000002,4.2288e-05
0.145,4.25817e-05
0.146,4.28753e-05
0.147,4.3169e-05
0.14800000000000002,4.3462700000000007e-05
0.149,4.37563e-05
0.15,4.405e-05
0.151,4.43437e-05
0.152,4.4637299999999994e-05
0.153,4.4931e-05
0.154,4.52247e-05
0.155,4.55183e-05
0.156,4.5812e-05
0.157,4.6105699999999995e-05
0.158,4.63993e-05
0.159,4.6693e-05
0.16,4.69867e-05
0.161,4.7280299999999995e-05
0.162,4.7573999999999995e-05
0.163,4.78677e-05
0.16399999999999998,4.81613e-05
0.165,4.8455e-05
0.166,4.8748699999999996e-05
0.16699999999999998,4.9042299999999996e-05
0.168,4.9336e-05
0.16899999999999998,4.9629700000000004e-05
0.17,4.99233e-05
0.171,5.0217e-05
0.172,5.05107e-05
0.17300000000000001,5.0804300000000004e-05
0.174,5.1098000000000004e-05
0.175,5.13917e-05
0.17600000000000002,5.16853e-05
0.177,5.1979e-05
0.17800000000000002,5.2272700000000005e-05
0.179,5.25663e-05
0.18,5.286e-05
0.18100000000000002,5.31537e-05
0.182,5.34473e-05
0.183,5.3741000000000006e-05
0.184,5.40347e-05
0.185,5.43283e-05
0.18600000000000003,5.4622e-05
0.187,5.49157e-05
0.188,5.52093e-05
0.18899999999999997,5.5503e-05
0.19,5.57967e-05
0.191,5.60903e-05
0.192,5.6383999999999994e-05
0.193,5.66777e-05
0.19399999999999998,5.69713e-05
0.195,5.7265e-05
0.196,5.75587e-05
0.19699999999999998,5.7852299999999995e-05
0.198,5.8146e-05
0.19899999999999998,5.84397e-05
0.2,5.87333e-05
0.201,5.9026999999999996e-05
0.20199999999999999,5.9320699999999996e-05
0.203,5.96143e-05
0.204,5.9908e-05
0.205,6.02017e-05
0.20600000000000002,6.0495299999999997e-05
0.207,6.0789e-05
0.20800000000000002,6.10827e-05
0.209,6.13763e-05
0.21,6.167e-05
0.21100000000000002,6.19637e-05
0.212,6.225729999999999e-05
0.213,6.2551e-05
0.214,6.28447e-05
0.215,6.31383e-05
0.21600000000000003,6.3432e-05
0.217,6.37257e-05
0.218,6.40193e-05
0.21899999999999997,6.4313e-05
0.22,6.46067e-05
0.221,6.49003e-05
0.222,6.5194e-05
0.223,6.54877e-05
0.22399999999999998,6.57813e-05
0.225,6.6075e-05
0.226,6.63687e-05
0.22699999999999998,6.66623e-05
0.228,6.6956e-05
0.22899999999999998,6.72497e-05
0.23,6.75433e-05
0.231,6.7837e-05
0.23199999999999998,6.81307e-05
0.233,6.84243e-05
0.23399999999999999,6.8718e-05
0.235,6.90117e-05
0.23600000000000002,6.93053e-05
0.237,6.9599e-05
0.23800000000000002,6.989270000000001e-05
0.239,7.01863e-05
0.24,7.048e-05
0.24100000000000002,7.07737e-05
0.242,7.10673e-05
0.243,7.136100000000001e-05
0.244,7.16547e-05
0.245,7.19483e-05
0.24600000000000002,7.2242e-05
0.247,7.253569999999999e-05
0.248,7.28293e-05
0.249,7.3123e-05
0.25,7.34167e-05
0.251,7.371029999999999e-05
0.252,7.400399999999999e-05
0.253,7.42977e-05
0.254,7.45913e-05
0.255,7.4885e-05
0.256,7.51787e-05
0.257,7.547229999999999e-05
0.258,7.5766e-05
0.259,7.60597e-05
0.26,7.63533e-05
0.261,7.6647e-05
0.262,7.69407e-05
0.263,7.723430000000001e-05
0.264,7.752800000000001e-05
0.265,7.782170000000001e-05
0.266,7.81153e-05
0.267,7.8409e-05
0.268,7.87027e-05
0.26899999999999996,7.89963e-05
0.27,7.929e-05
0.271,8.056260000000001e-05
0.272,8.18353e-05
0.273,8.310790000000001e-05
0.27399999999999997,8.43805e-05
0.275,8.56532e-05
0.276,8.69258e-05
0.27699999999999997,8.81984e-05
0.278,8.9471e-05
0.27899999999999997,9.07437e-05
0.28,9.201629999999999e-05
0.281,9.32889e-05
0.282,9.456159999999999e-05
0.28300000000000003,9.58342e-05
0.284,9.71068e-05
0.285,9.837950000000001e-05
0.28600000000000003,9.96521e-05
0.287,0.00010092469999999999
0.28800000000000003,0.00010219729999999999
0.289,0.00010347
0.29,0.0001047426
0.29100000000000004,0.00010601520000000001
0.292,0.00010728790000000001
0.293,0.0001085605
0.294,0.0001098331
0.295,0.0001111058
0.29600000000000004,0.0001123784
0.297,0.000113651
0.298,0.0001149237
0.299,0.00011619629999999999
0.3,0.00011746889999999999
0.301,0.0001187415
0.302,0.00012001420000000001
0.303,0.0001212868
0.304,0.0001225594
0.305,0.0001238321
0.306,0.00012510469999999998
0.307,0.0001263773
0.308,0.00012765
0.309,0.0001289226
0.31,0.0001301952
0.311,0.0001314678
0.312,0.0001327405
0.313,0.0001340131
0.314,0.00013528569999999998
0.315,0.0001365584
0.316,0.00013783100000000002
0.317,0.0001391036
0.318,0.0001403763
0.319,0.0001416489
0.32,0.0001429215
0.321,0.0001441942
0.322,0.0001454668
0.32299999999999995,0.0001467394
0.324,0.00014801200000000002
0.325,0.00014928469999999998
0.326,0.0001505573
0.327,0.0001518299
0.32799999999999996,0.0001531026
0.32899999999999996,0.0001543752
0.33,0.0001556478
0.331,0.0001569205
0.332,0.0001581931
0.33299999999999996,0.0001594657
0.33399999999999996,0.0001607383
0.335,0.000162011
0.336,0.0001632836
0.337,0.0001645562
0.33799999999999997,0.0001658289
0.33899999999999997,0.00016710150000000002
0.34,0.0001683741
0.341,0.0001696468
0.342,0.00017091939999999998
0.34299999999999997,0.000172192
0.344,0.0001734647
0.345,0.0001747373
0.34600000000000003,0.0001760099
0.34700000000000003,0.0001772825
0.348,0.00017855520000000001
0.349,0.0001798278
0.35,0.0001811004
0.35100000000000003,0.0001823731
0.35200000000000004,0.0001836457
0.353,0.00018491830000000003
0.354,0.000186191
0.355,0.0001874636
0.35600000000000004,0.0001887362
0.35700000000000004,0.0001900088
0.358,0.00019128150000000002
0.359,0.0001925541
0.36,0.0001938267
0.361,0.00019509939999999998
0.36200000000000004,0.000196372
0.363,0.00019764459999999998
0.364,0.0001989173
0.365,0.0002001899
0.366,0.0002014625
0.36700000000000005,0.00020273520000000002
0.368,0.00020400779999999997
0.369,0.00020528040000000001
0.37,0.000206553
0.371,0.0002078257
0.37200000000000005,0.00020909830000000003
0.373,0.0002103709
0.374,0.0002116436
0.375,0.0002129162
0.376,0.0002141888
0.377,0.00021546150000000002
0.37799999999999995,0.0002167341
0.379,0.0002180067
0.38,0.0002192793
0.381,0.000220552
0.382,0.00022182459999999998
0.38299999999999995,0.00022309720000000002
0.384,0.00022436990000000001
0.385,0.0002256425
0.386,0.00022691509999999999
0.387,0.00022818779999999998
0.38799999999999996,0.00022946040000000002
0.389,0.000230733
0.39,0.0002320057
0.391,0.0002332783
0.392,0.0002345509
0.39299999999999996,0.00023582349999999998
0.39399999999999996,0.0002370962
0.395,0.0002383688
0.396,0.0002396414
0.397,0.0002409141
0.39799999999999996,0.00024218669999999997
0.39899999999999997,0.0002434593
0.4,0.000244732
0.401,0.0002460046
0.402,0.0002472772
0.40299999999999997,0.0002485498
0.40399999999999997,0.0002498225
0.405,0.0002510951
0.406,0.0002523677
0.40700000000000003,0.0002536404
0.408,0.000254913
0.409,0.0002561856
0.41,0.0002574583
0.41100000000000003,0.0002587309
0.41200000000000003,0.0002600035
0.413,0.00026127619999999997
0.414,0.00026254880000000004
0.415,0.0002638214
0.41600000000000004,0.000265094
0.41700000000000004,0.0002663667
0.418,0.0002676393
0.419,0.00026891189999999997
0.42,0.0002701846
0.42100000000000004,0.00027145720000000003
0.42200000000000004,0.0002727298
0.423,0.0002740025
0.424,0.0002752751
0.425,0.0002765477
0.426,0.0002778203
0.42700000000000005,0.000279093
0.428,0.0002803656
0.429,0.0002816382
0.43,0.0002829109
0.431,0.0002841835
0.43200000000000005,0.0002854561
0.433,0.0002867288
0.434,0.0002880014
0.435,0.000289274
0.436,0.0002905467
0.43700000000000006,0.0002918193
0.43799999999999994,0.00029309189999999997
0.439,0.0002943645
0.44,0.00029563720000000003
0.441,0.0002969098
0.442,0.0002981824
