# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 6.20000E+01
2.47969E-05 6.20000E+01
4.95937E-05 6.19854E+01
9.91875E-05 6.19707E+01
1.23984E-04 6.19660E+01
2.47969E-04 6.19160E+01
3.40957E-04 6.18657E+01
3.71953E-04 6.18430E+01
4.64941E-04 6.17573E+01
4.95937E-04 6.17240E+01
5.88926E-04 6.16132E+01
6.19922E-04 6.15730E+01
6.27361E-04 6.15618E+01
7.12910E-04 6.14424E+01
7.43906E-04 6.13950E+01
8.05898E-04 6.12891E+01
8.98886E-04 6.11296E+01
9.91875E-04 6.09630E+01
1.10036E-03 6.07541E+01
1.19335E-03 6.05656E+01
1.23984E-03 6.04680E+01
1.36383E-03 6.01846E+01
1.45682E-03 5.99588E+01
1.59630E-03 5.96168E+01
1.61180E-03 5.95797E+01
1.73578E-03 5.92680E+01
1.85976E-03 5.89494E+01
2.04574E-03 5.84744E+01
2.23172E-03 5.79880E+01
2.47969E-03 5.73250E+01
3.09961E-03 5.56940E+01
3.71953E-03 5.40260E+01
4.33945E-03 5.23530E+01
4.95937E-03 5.06590E+01
5.57929E-03 4.89400E+01
5.88926E-03 4.80827E+01
6.19922E-03 4.72400E+01
6.64792E-03 4.59954E+01
7.12910E-03 4.47836E+01
7.43906E-03 4.40020E+01
7.96304E-03 4.26775E+01
8.52392E-03 4.13928E+01
9.45381E-03 3.93436E+01
9.91875E-03 3.83840E+01
1.05204E-02 3.71769E+01
1.11586E-02 3.60077E+01
1.17622E-02 3.49117E+01
1.23984E-02 3.38490E+01
1.30036E-02 3.28403E+01
1.36383E-02 3.18616E+01
1.42447E-02 3.09261E+01
1.48781E-02 3.00180E+01
1.57806E-02 2.87278E+01
1.67379E-02 2.74931E+01
1.73578E-02 2.67160E+01
1.85563E-02 2.52847E+01
1.98375E-02 2.39300E+01
2.10408E-02 2.27625E+01
2.23172E-02 2.16520E+01
2.35244E-02 2.07189E+01
2.47969E-02 1.98260E+01
2.63010E-02 1.89156E+01
2.78965E-02 1.80470E+01
2.94055E-02 1.73324E+01
3.09961E-02 1.66460E+01
3.25090E-02 1.60557E+01
3.40957E-02 1.54864E+01
3.56455E-02 1.49610E+01
3.71953E-02 1.44600E+01
3.87141E-02 1.39707E+01
4.02949E-02 1.34979E+01
4.26209E-02 1.27900E+01
4.50162E-02 1.20613E+01
4.66503E-02 1.15636E+01
4.86118E-02 1.09640E+01
4.95937E-02 1.06640E+01
5.11201E-02 1.01885E+01
5.26933E-02 9.73416E+00
5.49689E-02 9.12268E+00
5.73428E-02 8.54961E+00
5.88926E-02 8.22762E+00
5.96687E-02 8.08097E+00
6.19922E-02 7.70210E+00
6.35420E-02 7.49732E+00
6.68458E-02 7.13460E+00
7.03214E-02 6.78942E+00
7.23573E-02 6.57500E+00
7.43906E-02 6.34230E+00
7.59404E-02 6.15010E+00
7.75813E-02 5.93611E+00
8.01094E-02 5.62901E+00
8.27199E-02 5.33780E+00
8.54326E-02 5.08575E+00
8.67890E-02 4.98250E+00
8.83388E-02 4.88460E+00
9.10516E-02 4.74975E+00
9.50325E-02 4.59991E+00
9.91875E-02 4.45480E+00
1.02287E-01 4.33349E+00
1.05000E-01 4.21889E+00
1.09746E-01 4.00849E+00
1.12817E-01 3.86750E+00
1.15975E-01 3.73147E+00
1.17785E-01 3.65326E+00
1.20845E-01 3.52410E+00
1.23984E-01 3.39950E+00
