# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 4.20000E+01
2.47969E-05 4.20000E+01
4.95937E-05 4.19940E+01
9.91875E-05 4.19879E+01
1.23984E-04 4.19860E+01
1.78227E-04 4.19715E+01
2.24722E-04 4.19611E+01
2.47969E-04 4.19540E+01
3.09961E-04 4.19283E+01
3.71953E-04 4.19020E+01
4.95937E-04 4.18270E+01
5.88926E-04 4.17575E+01
6.19922E-04 4.17320E+01
6.27361E-04 4.17245E+01
7.43906E-04 4.16180E+01
8.67890E-04 4.14834E+01
9.91875E-04 4.13350E+01
1.11586E-03 4.11693E+01
1.23984E-03 4.09910E+01
1.36383E-03 4.07955E+01
1.52654E-03 4.05190E+01
1.61180E-03 4.03658E+01
1.66603E-03 4.02695E+01
1.73578E-03 4.01410E+01
1.85976E-03 3.99051E+01
2.04574E-03 3.95343E+01
2.10773E-03 3.94102E+01
2.23172E-03 3.91550E+01
2.47969E-03 3.86270E+01
2.78965E-03 3.79523E+01
2.94463E-03 3.76093E+01
3.09961E-03 3.72670E+01
3.56455E-03 3.62251E+01
3.71953E-03 3.58790E+01
4.33945E-03 3.45020E+01
4.95937E-03 3.31560E+01
5.57929E-03 3.18499E+01
5.88926E-03 3.12141E+01
6.19922E-03 3.05980E+01
6.64792E-03 2.97046E+01
7.12910E-03 2.88373E+01
7.43906E-03 2.82880E+01
8.03510E-03 2.72543E+01
8.67890E-03 2.62584E+01
9.27814E-03 2.53671E+01
9.91875E-03 2.45060E+01
1.05204E-02 2.37373E+01
1.11586E-02 2.29927E+01
1.17622E-02 2.23277E+01
1.23984E-02 2.16820E+01
1.30036E-02 2.10978E+01
1.36383E-02 2.05294E+01
1.42582E-02 1.99984E+01
1.48781E-02 1.94940E+01
1.57806E-02 1.87746E+01
1.67379E-02 1.80818E+01
1.73578E-02 1.76370E+01
1.85976E-02 1.67707E+01
1.98375E-02 1.59320E+01
2.10773E-02 1.51176E+01
2.23172E-02 1.43290E+01
2.32285E-02 1.37520E+01
2.41769E-02 1.31982E+01
2.47969E-02 1.28370E+01
2.55600E-02 1.23955E+01
2.63467E-02 1.19692E+01
2.74851E-02 1.13613E+01
2.86726E-02 1.07842E+01
2.94463E-02 1.04236E+01
3.09961E-02 9.74970E+00
3.20982E-02 9.31244E+00
3.29505E-02 8.99741E+00
3.42715E-02 8.54474E+00
3.56455E-02 8.11484E+00
3.71953E-02 7.69400E+00
3.86211E-02 7.36362E+00
4.01015E-02 7.04742E+00
4.17155E-02 6.75635E+00
4.33945E-02 6.47731E+00
4.34912E-02 6.46269E+00
4.49916E-02 6.24989E+00
4.65437E-02 6.04410E+00
4.95937E-02 5.69820E+00
5.26021E-02 5.41349E+00
5.57929E-02 5.14301E+00
5.88926E-02 4.91300E+00
6.19922E-02 4.70430E+00
6.62547E-02 4.43643E+00
6.91609E-02 4.25132E+00
7.17745E-02 4.07657E+00
7.43906E-02 3.89110E+00
7.74902E-02 3.66072E+00
8.03439E-02 3.45702E+00
8.33026E-02 3.26465E+00
8.67890E-02 3.07800E+00
8.98886E-02 2.94926E+00
9.27493E-02 2.84344E+00
9.57010E-02 2.74141E+00
9.80245E-02 2.65560E+00
9.91875E-02 2.61000E+00
1.02190E-01 2.48346E+00
1.04916E-01 2.35362E+00
1.08409E-01 2.20145E+00
1.10681E-01 2.11025E+00
1.14178E-01 1.98048E+00
1.17785E-01 1.85869E+00
1.18978E-01 1.82087E+00
1.22316E-01 1.72093E+00
1.23984E-01 1.67400E+00
1.28440E-01 1.57727E+00
1.32170E-01 1.51136E+00
1.38101E-01 1.42630E+00
1.46111E-01 1.33583E+00
1.48781E-01 1.30930E+00
1.54856E-01 1.25472E+00
1.61180E-01 1.20241E+00
1.70478E-01 1.13876E+00
1.73578E-01 1.12060E+00
1.85563E-01 1.06012E+00
1.98375E-01 1.00290E+00
2.04574E-01 9.73506E-01
2.15423E-01 9.20473E-01
2.23559E-01 8.80627E-01
2.29580E-01 8.51034E-01
2.35764E-01 8.22435E-01
2.41789E-01 7.94493E-01
2.47969E-01 7.67500E-01
2.55600E-01 7.34734E-01
2.63467E-01 7.03367E-01
2.73038E-01 6.66047E-01
2.82957E-01 6.30708E-01
2.91001E-01 6.02591E-01
2.99273E-01 5.75728E-01
3.08227E-01 5.47119E-01
3.17449E-01 5.19931E-01
3.24185E-01 5.00376E-01
3.31063E-01 4.81556E-01
3.40957E-01 4.55313E-01
3.51520E-01 4.28795E-01
3.61592E-01 4.04467E-01
3.71953E-01 3.81520E-01
3.82925E-01 3.57789E-01
3.94221E-01 3.35534E-01
4.03436E-01 3.17967E-01
4.12868E-01 3.01319E-01
4.23130E-01 2.83907E-01
4.33648E-01 2.67502E-01
4.44630E-01 2.51169E-01
4.55890E-01 2.35833E-01
4.69053E-01 2.18949E-01
4.82597E-01 2.03274E-01
4.95937E-01 1.89000E-01
5.04350E-01 1.80498E-01
5.17238E-01 1.68458E-01
5.30455E-01 1.57220E-01
5.38538E-01 1.50661E-01
5.50894E-01 1.41332E-01
5.63534E-01 1.32581E-01
5.73812E-01 1.25817E-01
5.81644E-01 1.20971E-01
5.93593E-01 1.14050E-01
6.05787E-01 1.07525E-01
6.15460E-01 1.02579E-01
6.30258E-01 9.55834E-02
6.45413E-01 8.90649E-02
6.58773E-01 8.36742E-02
6.68974E-01 7.98464E-02
6.84574E-01 7.44305E-02
7.00536E-01 6.93819E-02
7.16816E-01 6.45706E-02
7.29273E-01 6.11824E-02
7.38758E-01 5.87585E-02
7.53217E-01 5.53014E-02
7.67959E-01 5.20477E-02
7.78077E-01 4.99074E-02
7.96107E-01 4.63716E-02
8.09902E-01 4.38851E-02
8.20405E-01 4.21081E-02
8.36416E-01 3.95766E-02
8.52739E-01 3.71973E-02
8.69953E-01 3.48425E-02
8.83091E-01 3.31748E-02
9.03171E-01 3.08216E-02
9.23708E-01 2.86354E-02
9.37119E-01 2.72935E-02
9.49013E-01 2.61710E-02
9.70192E-01 2.43166E-02
9.86386E-01 2.30126E-02
9.98709E-01 2.20806E-02
1.01748E+00 2.07530E-02
1.03661E+00 1.95052E-02
1.05265E+00 1.85179E-02
1.06689E+00 1.76952E-02
1.07950E+00 1.70053E-02
1.10194E+00 1.58621E-02
1.11908E+00 1.50554E-02
1.14528E+00 1.39217E-02
1.17210E+00 1.28733E-02
1.18868E+00 1.22710E-02
1.21399E+00 1.14200E-02
1.23984E+00 1.06280E-02
1.26169E+00 1.00091E-02
1.28113E+00 9.49724E-03
1.29838E+00 9.07086E-03
1.31367E+00 8.71351E-03
1.34085E+00 8.12169E-03
1.36160E+00 7.70436E-03
1.37738E+00 7.40550E-03
1.40139E+00 6.97880E-03
1.42582E+00 6.57668E-03
1.45555E+00 6.12307E-03
1.48399E+00 5.72628E-03
1.51116E+00 5.37766E-03
1.53708E+00 5.07014E-03
1.56178E+00 4.79782E-03
1.58530E+00 4.55583E-03
1.60768E+00 4.34005E-03
1.62894E+00 4.14705E-03
1.64912E+00 3.97392E-03
1.66827E+00 3.81818E-03
1.70479E+00 3.54243E-03
1.73739E+00 3.31753E-03
1.76643E+00 3.13249E-03
1.79223E+00 2.97906E-03
