# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 9.10000E+01
2.47969E-05 9.10000E+01
4.95937E-05 9.09828E+01
9.91875E-05 9.09655E+01
1.23984E-04 9.09600E+01
2.16973E-04 9.09059E+01
2.47969E-04 9.08930E+01
3.40957E-04 9.08245E+01
3.71953E-04 9.07940E+01
4.64941E-04 9.06807E+01
4.95937E-04 9.06370E+01
5.88926E-04 9.04919E+01
6.19922E-04 9.04390E+01
6.27361E-04 9.04243E+01
7.12910E-04 9.02665E+01
7.43906E-04 9.02040E+01
8.05898E-04 9.00647E+01
8.98886E-04 8.98503E+01
9.91875E-04 8.96340E+01
1.10036E-03 8.93549E+01
1.19335E-03 8.90978E+01
1.23984E-03 8.89730E+01
1.36383E-03 8.85981E+01
1.45682E-03 8.83022E+01
1.59630E-03 8.78434E+01
1.61180E-03 8.77891E+01
1.73578E-03 8.73740E+01
1.95275E-03 8.66272E+01
2.23172E-03 8.56430E+01
2.47969E-03 8.47400E+01
3.09961E-03 8.25070E+01
3.71953E-03 8.02390E+01
4.33945E-03 7.79740E+01
4.95937E-03 7.57300E+01
5.40435E-03 7.40477E+01
5.88926E-03 7.24028E+01
6.19922E-03 7.13250E+01
6.64792E-03 6.97582E+01
7.12910E-03 6.82258E+01
7.43906E-03 6.72460E+01
8.05898E-03 6.53548E+01
8.67890E-03 6.35655E+01
8.98886E-03 6.27005E+01
9.91875E-03 6.02210E+01
1.05204E-02 5.86637E+01
1.11586E-02 5.71466E+01
1.17785E-02 5.56856E+01
1.23984E-02 5.42760E+01
1.36383E-02 5.15723E+01
1.48781E-02 4.90330E+01
1.57806E-02 4.72492E+01
1.67379E-02 4.55302E+01
1.73578E-02 4.44480E+01
1.85563E-02 4.24333E+01
1.98375E-02 4.05100E+01
2.10408E-02 3.87837E+01
2.23172E-02 3.71310E+01
2.35244E-02 3.56276E+01
2.47969E-02 3.41850E+01
2.61181E-02 3.27209E+01
2.75096E-02 3.13196E+01
2.78965E-02 3.09358E+01
2.98331E-02 2.90802E+01
3.09961E-02 2.80180E+01
3.23240E-02 2.68219E+01
3.37089E-02 2.56768E+01
3.54092E-02 2.42942E+01
3.71953E-02 2.29860E+01
3.82474E-02 2.22345E+01
4.01607E-02 2.09781E+01
4.16582E-02 2.00826E+01
4.40098E-02 1.88105E+01
4.64941E-02 1.76190E+01
4.80189E-02 1.69877E+01
4.95937E-02 1.63790E+01
5.16811E-02 1.56899E+01
5.38563E-02 1.50297E+01
5.61329E-02 1.44549E+01
5.85057E-02 1.39020E+01
5.88926E-02 1.38207E+01
6.19922E-02 1.32290E+01
6.50179E-02 1.27257E+01
6.81914E-02 1.22415E+01
7.12910E-02 1.17592E+01
7.43906E-02 1.12480E+01
7.66137E-02 1.08393E+01
8.00734E-02 1.02540E+01
8.36894E-02 9.70030E+00
8.67890E-02 9.26690E+00
9.05807E-02 8.85243E+00
9.45381E-02 8.45650E+00
9.76377E-02 8.13891E+00
9.91875E-02 7.96980E+00
1.02287E-01 7.60606E+00
1.05000E-01 7.27613E+00
1.07347E-01 6.98577E+00
1.09746E-01 6.70700E+00
1.13695E-01 6.27462E+00
1.17785E-01 5.87011E+00
1.18646E-01 5.79332E+00
1.22204E-01 5.50327E+00
1.23984E-01 5.37570E+00
1.28440E-01 5.10575E+00
1.32170E-01 4.92041E+00
1.38101E-01 4.67770E+00
1.43342E-01 4.49836E+00
1.48781E-01 4.32590E+00
1.54627E-01 4.15157E+00
1.63829E-01 3.90315E+00
1.73578E-01 3.66960E+00
1.79670E-01 3.54063E+00
1.85976E-01 3.41620E+00
1.92176E-01 3.28947E+00
1.98375E-01 3.15550E+00
2.04574E-01 3.01191E+00
2.10000E-01 2.88069E+00
2.16120E-01 2.73360E+00
2.20826E-01 2.62823E+00
2.28079E-01 2.47775E+00
2.35570E-01 2.33588E+00
2.41690E-01 2.22910E+00
2.47969E-01 2.12720E+00
2.53596E-01 2.05204E+00
2.59350E-01 1.97953E+00
2.69790E-01 1.87042E+00
2.82560E-01 1.76245E+00
2.98629E-01 1.65529E+00
3.09961E-01 1.59377E+00
3.12069E-01 1.58326E+00
3.33468E-01 1.49131E+00
3.46063E-01 1.44708E+00
3.59133E-01 1.40417E+00
3.71953E-01 1.36640E+00
3.86567E-01 1.32593E+00
4.09572E-01 1.26746E+00
4.33945E-01 1.21157E+00
4.64941E-01 1.14274E+00
4.95937E-01 1.07630E+00
5.12906E-01 1.03959E+00
5.30455E-01 1.00413E+00
5.46744E-01 9.70376E-01
5.63534E-01 9.37756E-01
5.84279E-01 8.96910E-01
6.05787E-01 8.57843E-01
6.25286E-01 8.22366E-01
6.45413E-01 7.88356E-01
6.63412E-01 7.58229E-01
6.81914E-01 7.29253E-01
6.82583E-01 7.28206E-01
7.07699E-01 6.89603E-01
7.33739E-01 6.53046E-01
7.56834E-01 6.21518E-01
7.80655E-01 5.91513E-01
8.08848E-01 5.57237E-01
8.38060E-01 5.24947E-01
8.62801E-01 4.98682E-01
8.88273E-01 4.73732E-01
9.19945E-01 4.44158E-01
9.52745E-01 4.16430E-01
9.87975E-01 3.88350E-01
1.02451E+00 3.62164E-01
1.05108E+00 3.44160E-01
1.07834E+00 3.27051E-01
1.09799E+00 3.15133E-01
1.12813E+00 2.98065E-01
1.15910E+00 2.81921E-01
1.19879E+00 2.62443E-01
1.23984E+00 2.44310E-01
1.26246E+00 2.34809E-01
1.29717E+00 2.21246E-01
1.33283E+00 2.08466E-01
1.37291E+00 1.95016E-01
1.41419E+00 1.82434E-01
1.44852E+00 1.72592E-01
1.47481E+00 1.65561E-01
1.51514E+00 1.55548E-01
1.55657E+00 1.46140E-01
1.60133E+00 1.36590E-01
1.63574E+00 1.29840E-01
1.66203E+00 1.24997E-01
1.70226E+00 1.18069E-01
1.74347E+00 1.11525E-01
1.77183E+00 1.07202E-01
1.82259E+00 1.00036E-01
1.86161E+00 9.49781E-02
1.89142E+00 9.13530E-02
1.93703E+00 8.61732E-02
1.98375E+00 8.12870E-02
2.02682E+00 7.70267E-02
2.06528E+00 7.34825E-02
2.09953E+00 7.05153E-02
