# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 9.40000E+01
2.47969E-05 9.40000E+01
4.95937E-05 9.39841E+01
9.91875E-05 9.39681E+01
1.23984E-04 9.39630E+01
2.16973E-04 9.39113E+01
2.47969E-04 9.38990E+01
3.09961E-04 9.38529E+01
3.71953E-04 9.38040E+01
4.33945E-04 9.37291E+01
4.95937E-04 9.36540E+01
5.88926E-04 9.35162E+01
6.19922E-04 9.34660E+01
6.27361E-04 9.34520E+01
7.12910E-04 9.33023E+01
7.43906E-04 9.32430E+01
8.05898E-04 9.31085E+01
8.98886E-04 9.29100E+01
9.91875E-04 9.27020E+01
1.10036E-03 9.24380E+01
1.19335E-03 9.21949E+01
1.23984E-03 9.20770E+01
1.36383E-03 9.17227E+01
1.45682E-03 9.14432E+01
1.59630E-03 9.10099E+01
1.61180E-03 9.09587E+01
1.73578E-03 9.05670E+01
1.95275E-03 8.98621E+01
2.23172E-03 8.89290E+01
2.47969E-03 8.80670E+01
3.09961E-03 8.59090E+01
3.71953E-03 8.36580E+01
4.33945E-03 8.13520E+01
4.95937E-03 7.90150E+01
5.57929E-03 7.66529E+01
5.88926E-03 7.54760E+01
6.19922E-03 7.43240E+01
6.64792E-03 7.26292E+01
7.12910E-03 7.09730E+01
7.43906E-03 6.99070E+01
8.03510E-03 6.78661E+01
8.67890E-03 6.58847E+01
9.27814E-03 6.40483E+01
9.91875E-03 6.22630E+01
1.05204E-02 6.06006E+01
1.11586E-02 5.89826E+01
1.17785E-02 5.74421E+01
1.23984E-02 5.59700E+01
1.32958E-02 5.38679E+01
1.42582E-02 5.18447E+01
1.48781E-02 5.05710E+01
1.57806E-02 4.87558E+01
1.67379E-02 4.70058E+01
1.73578E-02 4.59080E+01
1.85563E-02 4.38718E+01
1.98375E-02 4.19260E+01
2.10408E-02 4.01911E+01
2.23172E-02 3.85280E+01
2.35244E-02 3.70242E+01
2.47969E-02 3.55790E+01
2.61181E-02 3.41193E+01
2.75096E-02 3.27194E+01
2.78965E-02 3.23346E+01
2.98331E-02 3.04859E+01
3.09961E-02 2.94270E+01
3.23240E-02 2.82306E+01
3.37089E-02 2.70828E+01
3.56455E-02 2.55211E+01
3.60323E-02 2.52181E+01
3.71953E-02 2.43340E+01
3.87141E-02 2.32090E+01
4.02949E-02 2.21361E+01
4.17626E-02 2.11832E+01
4.40649E-02 1.98302E+01
4.64941E-02 1.85636E+01
