# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 2.90000E+01
2.47969E-05 2.90000E+01
4.95937E-05 2.89931E+01
9.91875E-05 2.89862E+01
1.23984E-04 2.89840E+01
2.16973E-04 2.89703E+01
2.47969E-04 2.89670E+01
3.40957E-04 2.89541E+01
3.71953E-04 2.89470E+01
4.64941E-04 2.89175E+01
4.95937E-04 2.89060E+01
6.19922E-04 2.88540E+01
6.27361E-04 2.88499E+01
7.43906E-04 2.87910E+01
8.67890E-04 2.87170E+01
9.91875E-04 2.86350E+01
1.11586E-03 2.85462E+01
1.23984E-03 2.84480E+01
1.41032E-03 2.82934E+01
1.59630E-03 2.81088E+01
1.61180E-03 2.80934E+01
1.73578E-03 2.79620E+01
1.85976E-03 2.78239E+01
2.04574E-03 2.76071E+01
2.23172E-03 2.73870E+01
2.47969E-03 2.70810E+01
2.78965E-03 2.66725E+01
2.94463E-03 2.64586E+01
3.09961E-03 2.62430E+01
3.56455E-03 2.55778E+01
3.71953E-03 2.53560E+01
4.33945E-03 2.44610E+01
4.95937E-03 2.35380E+01
5.57929E-03 2.26108E+01
6.19922E-03 2.16880E+01
6.81914E-03 2.07733E+01
7.12910E-03 2.03180E+01
7.43906E-03 1.98690E+01
8.05898E-03 1.89782E+01
8.52392E-03 1.83262E+01
8.87257E-03 1.78503E+01
9.57010E-03 1.69252E+01
9.91875E-03 1.64810E+01
1.04471E-02 1.58128E+01
1.10036E-02 1.51717E+01
1.11586E-02 1.49951E+01
1.19335E-02 1.41462E+01
1.23984E-02 1.36670E+01
1.30036E-02 1.30661E+01
1.36383E-02 1.24916E+01
1.42582E-02 1.19593E+01
1.48781E-02 1.14640E+01
1.57806E-02 1.08011E+01
1.67379E-02 1.01766E+01
1.73578E-02 9.80910E+00
1.82640E-02 9.32872E+00
1.92176E-02 8.87186E+00
1.98375E-02 8.60780E+00
2.07465E-02 8.26635E+00
2.16973E-02 7.93844E+00
2.23172E-02 7.74920E+00
2.32285E-02 7.50255E+00
2.41769E-02 7.26376E+00
2.47969E-02 7.12350E+00
2.63010E-02 6.82290E+00
2.78965E-02 6.53499E+00
2.94055E-02 6.29400E+00
3.09961E-02 6.06190E+00
3.25090E-02 5.85160E+00
3.40957E-02 5.64859E+00
3.56455E-02 5.45413E+00
3.71953E-02 5.26480E+00
3.94221E-02 4.99812E+00
4.12868E-02 4.77654E+00
4.33648E-02 4.53072E+00
4.33945E-02 4.52721E+00
4.55890E-02 4.26688E+00
4.75926E-02 4.02942E+00
4.95937E-02 3.79330E+00
5.11435E-02 3.61261E+00
5.24491E-02 3.46385E+00
5.44701E-02 3.25211E+00
5.65691E-02 3.05332E+00
5.88926E-02 2.86432E+00
5.92794E-02 2.83595E+00
6.13152E-02 2.70276E+00
6.19922E-02 2.66410E+00
6.35420E-02 2.58605E+00
6.65233E-02 2.45408E+00
6.96445E-02 2.32885E+00
7.12910E-02 2.25804E+00
7.13406E-02 2.25586E+00
7.33739E-02 2.16121E+00
7.43906E-02 2.11030E+00
7.59404E-02 2.02825E+00
7.74221E-02 1.94648E+00
