# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 9.80000E+01
2.47969E-05 9.80000E+01
4.95937E-05 9.79836E+01
9.91875E-05 9.79673E+01
1.23984E-04 9.79620E+01
2.47969E-04 9.79020E+01
3.40957E-04 9.78423E+01
3.71953E-04 9.78150E+01
4.64941E-04 9.77122E+01
4.95937E-04 9.76730E+01
5.88926E-04 9.75367E+01
6.19922E-04 9.74960E+01
6.27361E-04 9.74821E+01
7.12910E-04 9.73327E+01
7.43906E-04 9.72830E+01
8.52392E-04 9.70655E+01
9.45381E-04 9.68652E+01
9.91875E-04 9.67690E+01
1.10036E-03 9.65183E+01
1.19335E-03 9.62866E+01
1.23984E-03 9.61740E+01
1.36383E-03 9.58339E+01
1.45682E-03 9.55644E+01
1.59630E-03 9.51451E+01
1.73578E-03 9.47150E+01
1.95275E-03 9.40242E+01
2.23172E-03 9.31160E+01
2.47969E-03 9.22710E+01
3.09961E-03 9.01340E+01
3.71953E-03 8.78810E+01
4.33945E-03 8.55630E+01
4.95937E-03 8.31820E+01
5.57929E-03 8.07450E+01
6.19922E-03 7.83140E+01
6.64792E-03 7.65178E+01
7.12910E-03 7.47627E+01
7.43906E-03 7.36240E+01
7.96304E-03 7.16819E+01
8.52392E-03 6.97910E+01
8.67890E-03 6.92661E+01
9.27814E-03 6.72615E+01
9.91875E-03 6.53150E+01
1.05204E-02 6.35040E+01
1.11586E-02 6.17432E+01
1.17785E-02 6.00764E+01
1.23984E-02 5.84910E+01
1.32958E-02 5.62511E+01
1.42582E-02 5.40970E+01
1.48781E-02 5.27530E+01
1.57806E-02 5.08489E+01
1.67379E-02 4.90136E+01
1.73578E-02 4.78680E+01
1.85563E-02 4.57559E+01
1.98375E-02 4.37370E+01
2.10408E-02 4.19589E+01
2.23172E-02 4.02530E+01
2.35244E-02 3.87338E+01
2.47969E-02 3.72720E+01
2.63010E-02 3.56189E+01
2.78965E-02 3.40391E+01
2.90362E-02 3.29309E+01
3.02224E-02 3.18588E+01
3.09961E-02 3.11690E+01
3.23240E-02 2.99934E+01
3.37089E-02 2.88621E+01
3.56455E-02 2.73087E+01
3.60323E-02 2.70034E+01
3.71953E-02 2.61110E+01
3.87141E-02 2.49511E+01
4.02949E-02 2.38428E+01
4.14416E-02 2.30488E+01
4.26209E-02 2.22812E+01
4.33945E-02 2.17925E+01
4.48676E-02 2.08881E+01
4.71715E-02 1.96014E+01
4.95937E-02 1.83940E+01
5.16811E-02 1.74604E+01
5.38563E-02 1.65741E+01
5.67625E-02 1.55724E+01
5.93761E-02 1.48292E+01
6.19922E-02 1.42260E+01
6.50918E-02 1.36656E+01
6.79358E-02 1.32214E+01
