# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 1.30000E+01
2.47969E-05 1.30000E+01
4.95937E-05 1.29966E+01
9.91875E-05 1.29931E+01
1.23984E-04 1.29920E+01
2.16973E-04 1.29794E+01
2.47969E-04 1.29740E+01
3.71953E-04 1.29450E+01
4.64941E-04 1.29139E+01
4.95937E-04 1.29030E+01
6.19922E-04 1.28490E+01
6.27361E-04 1.28448E+01
7.43906E-04 1.27850E+01
8.67890E-04 1.27104E+01
9.91875E-04 1.26280E+01
1.11586E-03 1.25370E+01
1.23984E-03 1.24390E+01
1.36383E-03 1.23324E+01
1.48781E-03 1.22211E+01
1.52654E-03 1.21842E+01
1.66603E-03 1.20518E+01
1.73578E-03 1.19840E+01
1.90626E-03 1.18140E+01
2.09224E-03 1.16235E+01
2.10773E-03 1.16078E+01
2.23172E-03 1.14810E+01
2.41769E-03 1.12879E+01
2.47969E-03 1.12250E+01
2.63467E-03 1.10668E+01
2.86726E-03 1.08347E+01
2.94463E-03 1.07583E+01
3.09961E-03 1.06100E+01
3.37089E-03 1.03573E+01
3.71953E-03 1.00540E+01
4.02949E-03 9.80343E+00
4.33945E-03 9.57110E+00
4.95937E-03 9.15520E+00
5.54475E-03 8.80105E+00
6.19922E-03 8.46060E+00
6.64792E-03 8.23221E+00
7.12910E-03 8.00998E+00
7.43906E-03 7.86740E+00
8.29158E-03 7.48296E+00
8.87257E-03 7.22488E+00
9.29882E-03 7.03534E+00
9.57010E-03 6.91578E+00
9.91875E-03 6.76170E+00
1.07713E-02 6.38590E+00
1.12266E-02 6.18065E+00
1.17011E-02 5.98200E+00
1.17785E-02 5.94898E+00
1.23984E-02 5.68640E+00
1.30184E-02 5.42904E+00
1.34753E-02 5.23974E+00
1.39482E-02 5.05705E+00
1.42582E-02 4.93728E+00
1.48781E-02 4.70490E+00
1.54110E-02 4.50873E+00
1.59630E-02 4.32074E+00
1.67379E-02 4.06577E+00
1.73578E-02 3.87420E+00
1.78052E-02 3.73916E+00
1.84979E-02 3.54537E+00
1.92176E-02 3.36163E+00
1.98375E-02 3.21150E+00
2.07465E-02 3.00823E+00
2.16973E-02 2.81782E+00
2.23172E-02 2.70410E+00
2.29128E-02 2.60384E+00
2.38362E-02 2.46036E+00
2.47969E-02 2.32480E+00
2.58400E-02 2.19814E+00
2.69269E-02 2.07839E+00
2.78965E-02 1.98574E+00
2.83800E-02 1.94333E+00
2.92386E-02 1.87561E+00
3.01232E-02 1.81025E+00
3.09961E-02 1.75370E+00
3.25459E-02 1.66751E+00
3.36888E-02 1.61470E+00
3.48718E-02 1.56356E+00
3.71953E-02 1.48120E+00
3.99690E-02 1.40303E+00
4.21841E-02 1.34712E+00
4.39257E-02 1.30665E+00
4.66737E-02 1.24822E+00
4.95937E-02 1.19240E+00
5.26933E-02 1.13266E+00
5.60727E-02 1.07016E+00
5.96687E-02 1.01110E+00
6.19922E-02 9.75500E-01
6.40880E-02 9.44703E-01
6.62547E-02 9.14879E-01
6.91609E-02 8.73583E-01
7.17745E-02 8.34521E-01
7.43906E-02 7.93100E-01
7.73134E-02 7.42939E-01
7.95806E-02 7.07411E-01
8.13246E-02 6.81884E-01
8.40124E-02 6.45311E-01
8.67890E-02 6.10700E-01
8.98886E-02 5.81061E-01
9.27493E-02 5.56462E-01
9.57010E-02 5.32904E-01
9.80245E-02 5.12957E-01
9.91875E-02 5.02500E-01
1.00737E-01 4.87878E-01
1.03643E-01 4.59212E-01
1.06185E-01 4.33798E-01
1.08252E-01 4.12974E-01
1.10358E-01 3.93150E-01
1.11976E-01 3.77819E-01
1.14865E-01 3.52415E-01
1.17080E-01 3.34490E-01
1.18769E-01 3.21646E-01
1.21349E-01 3.03300E-01
1.23984E-01 2.86000E-01
1.27046E-01 2.68511E-01
1.30184E-01 2.52092E-01
1.32448E-01 2.41188E-01
1.35920E-01 2.25710E-01
1.39482E-01 2.11225E-01
1.41788E-01 2.02108E-01
1.44132E-01 1.93384E-01
1.46438E-01 1.84802E-01
1.48781E-01 1.76600E-01
1.52152E-01 1.64832E-01
1.54730E-01 1.56523E-01
1.58679E-01 1.44839E-01
1.62729E-01 1.34027E-01
1.66605E-01 1.25240E-01
1.70092E-01 1.18553E-01
1.73578E-01 1.13000E-01
1.76678E-01 1.08963E-01
1.82103E-01 1.03188E-01
1.89222E-01 9.64466E-02
1.93797E-01 9.19720E-02
1.97232E-01 8.82970E-02
1.98375E-01 8.70000E-02
2.01475E-01 8.32871E-02
2.05742E-01 7.78872E-02
2.09658E-01 7.28241E-02
2.12039E-01 6.96918E-02
2.14448E-01 6.66943E-02
2.17439E-01 6.29249E-02
2.20471E-01 5.93686E-02
2.22304E-01 5.72562E-02
2.25361E-01 5.38205E-02
2.28070E-01 5.09838E-02
2.30467E-01 4.86247E-02
2.32586E-01 4.66501E-02
2.36339E-01 4.33856E-02
2.39195E-01 4.10881E-02
2.41359E-01 3.94451E-02
2.44641E-01 3.71030E-02
2.47969E-01 3.49000E-02
2.51819E-01 3.26886E-02
2.55730E-01 3.06173E-02
2.59325E-01 2.89394E-02
2.62971E-01 2.73535E-02
2.67933E-01 2.54633E-02
2.72989E-01 2.37037E-02
2.77538E-01 2.23199E-02
2.82164E-01 2.10169E-02
2.88140E-01 1.95234E-02
2.92775E-01 1.85221E-02
2.97187E-01 1.76300E-02
3.01385E-01 1.68328E-02
3.05374E-01 1.61181E-02
3.09162E-01 1.54757E-02
3.16390E-01 1.43394E-02
3.22854E-01 1.34138E-02
3.28618E-01 1.26531E-02
3.33746E-01 1.20229E-02
3.38299E-01 1.14973E-02
3.46415E-01 1.06321E-02
3.52630E-01 1.00263E-02
3.57365E-01 9.59465E-03
3.64586E-01 8.98180E-03
3.71953E-01 8.40810E-03
3.79623E-01 7.82755E-03
3.87451E-01 7.28708E-03
3.94175E-01 6.84735E-03
4.01015E-01 6.43416E-03
4.06820E-01 6.09833E-03
4.11229E-01 5.85802E-03
4.17933E-01 5.51518E-03
4.24746E-01 5.19241E-03
4.33556E-01 4.80052E-03
4.42550E-01 4.43820E-03
4.48895E-01 4.19873E-03
4.54522E-01 3.99981E-03
4.59504E-01 3.83351E-03
4.68353E-01 3.55894E-03
4.75102E-01 3.36600E-03
4.80227E-01 3.22819E-03
4.88019E-01 3.03198E-03
4.95937E-01 2.84770E-03
5.01293E-01 2.73099E-03
5.11490E-01 2.52489E-03
5.20583E-01 2.35735E-03
5.28672E-01 2.21990E-03
5.35853E-01 2.10623E-03
5.42216E-01 2.01154E-03
5.47846E-01 1.93220E-03
5.57839E-01 1.80079E-03
5.65454E-01 1.70814E-03
5.77070E-01 1.57802E-03
5.88926E-01 1.45781E-03
5.97975E-01 1.37430E-03
6.06586E-01 1.30035E-03
6.14770E-01 1.23465E-03
6.22544E-01 1.17607E-03
6.29921E-01 1.12368E-03
6.36916E-01 1.07668E-03
6.43545E-01 1.03441E-03
6.56160E-01 9.59576E-04
6.67401E-01 8.98549E-04
6.77394E-01 8.48342E-04
6.86261E-01 8.06718E-04
6.94115E-01 7.71976E-04
7.08076E-01 7.14739E-04
7.18731E-01 6.74613E-04
7.26827E-01 6.46005E-04
7.39143E-01 6.05350E-04
7.51667E-01 5.67254E-04
7.63515E-01 5.34073E-04
7.75171E-01 5.03781E-04
7.86632E-01 4.76074E-04
7.97896E-01 4.50688E-04
8.08962E-01 4.27387E-04
8.19829E-01 4.05963E-04
8.30495E-01 3.86233E-04
8.40960E-01 3.68035E-04
8.51224E-01 3.51223E-04
8.61287E-01 3.35670E-04
8.71148E-01 3.21260E-04
8.80809E-01 3.07890E-04
8.90271E-01 2.95469E-04
8.99533E-01 2.83914E-04
9.17755E-01 2.62796E-04
9.35172E-01 2.44428E-04
9.51801E-01 2.28375E-04
9.67659E-01 2.14284E-04
9.82766E-01 2.01864E-04
9.97143E-01 1.90875E-04
1.01081E+00 1.81117E-04
1.02380E+00 1.72423E-04
1.03612E+00 1.64651E-04
1.04781E+00 1.57683E-04
1.05889E+00 1.51419E-04
1.07998E+00 1.40337E-04
1.09878E+00 1.31308E-04
1.11549E+00 1.23885E-04
1.13033E+00 1.17735E-04
1.14347E+00 1.12604E-04
1.16684E+00 1.04158E-04
1.18468E+00 9.82424E-05
1.19823E+00 9.40269E-05
1.21886E+00 8.80404E-05
1.23984E+00 8.24350E-05
1.25819E+00 7.78789E-05
1.27622E+00 7.37054E-05
1.29393E+00 6.98758E-05
1.31133E+00 6.63556E-05
1.32840E+00 6.31147E-05
1.34515E+00 6.01261E-05
1.36158E+00 5.73659E-05
1.37769E+00 5.48129E-05
1.39347E+00 5.24480E-05
1.40894E+00 5.02544E-05
1.42408E+00 4.82168E-05
1.43891E+00 4.63218E-05
1.46808E+00 4.28595E-05
1.49596E+00 3.98490E-05
1.52258E+00 3.72189E-05
1.54797E+00 3.49112E-05
1.57216E+00 3.28777E-05
1.59517E+00 3.10791E-05
1.61706E+00 2.94824E-05
1.63785E+00 2.80600E-05
1.65758E+00 2.67889E-05
1.67629E+00 2.56496E-05
1.69403E+00 2.46256E-05
1.72779E+00 2.28144E-05
1.75789E+00 2.13393E-05
1.78465E+00 2.01270E-05
1.80840E+00 1.91228E-05
1.82944E+00 1.82854E-05
1.86686E+00 1.69071E-05
1.89542E+00 1.59421E-05
1.91712E+00 1.52546E-05
1.95015E+00 1.42786E-05
1.98375E+00 1.33650E-05
2.01161E+00 1.26676E-05
2.03808E+00 1.20468E-05
2.06322E+00 1.14926E-05
2.08707E+00 1.09961E-05
2.10967E+00 1.05502E-05
2.15272E+00 9.76220E-06
2.19111E+00 9.12117E-06
2.22526E+00 8.59488E-06
2.25558E+00 8.15936E-06
2.28244E+00 7.79642E-06
2.33023E+00 7.19968E-06
2.36673E+00 6.78230E-06
2.39448E+00 6.48522E-06
2.43671E+00 6.06382E-06
2.47969E+00 5.66980E-06
2.50876E+00 5.42382E-06
2.53632E+00 5.20291E-06
2.58882E+00 4.81267E-06
2.63564E+00 4.49530E-06
2.67731E+00 4.23482E-06
2.71431E+00 4.01931E-06
2.74710E+00 3.83975E-06
2.77612E+00 3.68923E-06
2.82765E+00 3.43988E-06
2.86691E+00 3.26399E-06
2.92684E+00 3.01688E-06
2.98802E+00 2.78847E-06
3.04949E+00 2.58226E-06
3.10432E+00 2.41437E-06
3.15309E+00 2.27645E-06
3.19640E+00 2.16224E-06
3.23479E+00 2.06702E-06
