# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 2.10000E+01
2.47969E-05 2.10000E+01
4.95937E-05 2.09944E+01
9.91875E-05 2.09888E+01
1.23984E-04 2.09870E+01
2.47969E-04 2.09580E+01
3.40957E-04 2.09251E+01
3.71953E-04 2.09130E+01
4.64941E-04 2.08633E+01
4.95937E-04 2.08460E+01
5.88926E-04 2.07834E+01
6.19922E-04 2.07620E+01
6.27361E-04 2.07556E+01
7.12910E-04 2.06874E+01
7.43906E-04 2.06620E+01
8.52392E-04 2.05598E+01
9.45381E-04 2.04663E+01
9.91875E-04 2.04180E+01
1.10036E-03 2.02956E+01
1.19335E-03 2.01865E+01
1.23984E-03 2.01300E+01
1.36383E-03 1.99679E+01
1.45682E-03 1.98415E+01
1.48781E-03 1.97996E+01
1.59630E-03 1.96457E+01
1.73578E-03 1.94460E+01
1.90626E-03 1.91956E+01
2.09224E-03 1.89193E+01
2.10773E-03 1.88960E+01
2.23172E-03 1.87120E+01
2.41769E-03 1.84320E+01
2.47969E-03 1.83410E+01
2.78965E-03 1.78904E+01
2.94463E-03 1.76724E+01
3.09961E-03 1.74580E+01
3.39545E-03 1.70400E+01
3.71953E-03 1.66320E+01
4.01755E-03 1.62409E+01
4.33945E-03 1.58590E+01
4.63907E-03 1.54877E+01
4.95937E-03 1.51250E+01
5.26021E-03 1.47631E+01
5.57929E-03 1.44098E+01
5.88926E-03 1.40601E+01
6.19922E-03 1.37160E+01
6.81914E-03 1.30447E+01
7.12910E-03 1.27188E+01
7.43906E-03 1.24020E+01
8.05898E-03 1.17915E+01
8.52392E-03 1.13598E+01
8.98886E-03 1.09515E+01
9.45381E-03 1.05666E+01
9.91875E-03 1.02060E+01
1.05204E-02 9.77180E+00
1.11586E-02 9.35607E+00
1.17622E-02 9.00240E+00
1.23984E-02 8.66210E+00
1.30036E-02 8.38034E+00
1.36383E-02 8.10775E+00
1.42582E-02 7.87185E+00
1.48781E-02 7.65960E+00
1.57806E-02 7.39090E+00
1.67379E-02 7.13162E+00
1.73578E-02 6.98010E+00
1.85563E-02 6.70612E+00
1.98375E-02 6.44290E+00
2.07465E-02 6.25495E+00
2.16973E-02 6.07249E+00
2.23172E-02 5.95190E+00
2.32285E-02 5.76913E+00
2.41769E-02 5.59198E+00
2.47969E-02 5.47340E+00
2.63467E-02 5.17837E+00
2.75096E-02 4.95907E+00
2.83679E-02 4.79470E+00
2.92529E-02 4.63578E+00
3.01119E-02 4.47485E+00
3.09961E-02 4.31950E+00
3.25459E-02 4.04637E+00
3.36888E-02 3.84929E+00
3.48718E-02 3.66181E+00
3.56455E-02 3.54202E+00
3.71953E-02 3.31550E+00
3.87141E-02 3.10874E+00
4.02949E-02 2.91487E+00
4.14416E-02 2.78297E+00
4.26209E-02 2.65704E+00
4.42663E-02 2.49603E+00
4.55420E-02 2.38170E+00
4.75247E-02 2.21996E+00
4.95937E-02 2.06920E+00
5.11201E-02 1.97122E+00
5.26933E-02 1.87788E+00
5.50193E-02 1.75936E+00
5.74147E-02 1.65822E+00
5.88926E-02 1.60575E+00
5.90488E-02 1.60073E+00
6.10102E-02 1.54296E+00
6.19922E-02 1.51850E+00
6.48832E-02 1.46527E+00
6.94744E-02 1.38889E+00
7.43906E-02 1.31650E+00
7.73134E-02 1.26280E+00
8.19143E-02 1.18634E+00
8.67890E-02 1.11450E+00
9.27814E-02 1.05348E+00
9.91875E-02 9.95800E-01
1.03643E-01 9.53267E-01
1.07373E-01 9.16237E-01
1.10299E-01 8.86224E-01
1.13304E-01 8.57195E-01
1.16810E-01 8.22842E-01
1.20424E-01 7.89865E-01
1.23984E-01 7.58500E-01
1.28176E-01 7.23069E-01
1.32509E-01 6.89294E-01
1.38319E-01 6.44820E-01
1.43552E-01 6.05580E-01
1.48781E-01 5.66700E-01
1.51849E-01 5.43585E-01
1.54980E-01 5.21412E-01
1.57808E-01 5.02174E-01
1.62147E-01 4.74640E-01
1.66605E-01 4.48615E-01
1.71255E-01 4.25640E-01
1.73578E-01 4.15600E-01
1.79777E-01 3.92990E-01
1.84368E-01 3.78192E-01
1.89076E-01 3.63952E-01
1.93726E-01 3.49353E-01
1.98375E-01 3.33800E-01
2.02928E-01 3.17327E-01
2.07106E-01 3.01611E-01
2.12212E-01 2.82186E-01
2.15465E-01 2.69711E-01
2.18768E-01 2.57787E-01
2.22388E-01 2.44659E-01
2.26068E-01 2.32199E-01
2.31355E-01 2.14881E-01
2.35401E-01 2.02746E-01
2.38482E-01 1.94097E-01
2.43179E-01 1.81809E-01
2.47969E-01 1.70300E-01
2.51819E-01 1.61871E-01
2.55730E-01 1.53860E-01
2.61789E-01 1.43092E-01
2.67599E-01 1.33683E-01
2.73163E-01 1.25424E-01
2.78485E-01 1.18146E-01
2.83568E-01 1.11707E-01
2.88417E-01 1.05989E-01
2.93039E-01 1.00894E-01
2.97439E-01 9.63411E-02
3.01624E-01 9.22591E-02
3.05601E-01 8.85895E-02
3.13200E-01 8.20977E-02
3.20004E-01 7.68089E-02
3.26078E-01 7.24614E-02
3.31488E-01 6.88598E-02
3.36295E-01 6.58554E-02
3.40558E-01 6.33344E-02
3.48149E-01 5.91525E-02
3.53953E-01 5.61984E-02
3.62842E-01 5.20414E-02
3.71953E-01 4.81920E-02
3.79623E-01 4.50805E-02
3.87451E-01 4.21699E-02
3.94062E-01 3.98334E-02
3.99094E-01 3.81663E-02
4.06763E-01 3.57956E-02
4.14579E-01 3.35722E-02
4.19571E-01 3.22105E-02
4.27173E-01 3.02708E-02
4.34912E-01 2.84479E-02
4.42350E-01 2.67959E-02
4.48013E-01 2.56202E-02
4.56642E-01 2.39526E-02
4.65437E-01 2.23936E-02
4.72882E-01 2.11579E-02
4.78543E-01 2.02760E-02
4.87163E-01 1.90217E-02
4.95937E-01 1.78450E-02
5.01524E-01 1.71376E-02
5.11452E-01 1.59664E-02
5.19027E-01 1.51408E-02
5.24782E-01 1.45498E-02
5.33534E-01 1.37062E-02
5.42431E-01 1.29115E-02
5.52632E-01 1.20623E-02
5.61715E-01 1.13652E-02
5.69786E-01 1.07883E-02
5.76942E-01 1.03076E-02
5.83277E-01 9.90466E-03
5.94532E-01 9.23697E-03
6.03116E-01 8.76591E-03
6.16224E-01 8.10398E-03
6.29617E-01 7.49203E-03
6.38682E-01 7.10720E-03
6.46720E-01 6.78672E-03
6.53836E-01 6.51818E-03
6.66479E-01 6.07354E-03
6.76121E-01 5.76009E-03
6.83444E-01 5.53566E-03
6.94577E-01 5.21530E-03
7.05892E-01 4.91349E-03
7.13575E-01 4.71940E-03
7.28206E-01 4.37591E-03
7.41253E-01 4.09593E-03
7.52862E-01 3.86568E-03
7.63168E-01 3.67485E-03
7.72302E-01 3.51563E-03
7.88550E-01 3.25340E-03
8.00960E-01 3.06964E-03
8.10395E-01 2.93867E-03
8.24757E-01 2.75262E-03
8.39374E-01 2.57834E-03
8.50673E-01 2.45205E-03
8.61404E-01 2.33927E-03
8.71587E-01 2.23826E-03
8.81243E-01 2.14753E-03
8.99637E-01 1.98720E-03
9.16047E-01 1.85676E-03
9.30651E-01 1.74967E-03
9.43620E-01 1.66105E-03
9.55116E-01 1.58719E-03
9.65290E-01 1.52527E-03
9.83356E-01 1.42265E-03
9.97127E-01 1.35025E-03
1.01815E+00 1.24850E-03
1.03961E+00 1.15441E-03
1.05112E+00 1.10743E-03
1.07304E+00 1.02442E-03
1.09260E+00 9.56915E-04
1.11000E+00 9.01506E-04
1.12546E+00 8.55661E-04
1.13916E+00 8.17463E-04
1.15128E+00 7.85441E-04
1.17281E+00 7.32392E-04
1.18922E+00 6.94970E-04
1.21427E+00 6.42391E-04
1.23984E+00 5.93790E-04
1.25432E+00 5.68308E-04
1.26851E+00 5.44666E-04
1.28241E+00 5.22702E-04
1.29602E+00 5.02268E-04
1.32280E+00 4.64924E-04
1.34841E+00 4.32439E-04
1.37287E+00 4.04049E-04
1.39620E+00 3.79129E-04
1.41844E+00 3.57164E-04
1.43960E+00 3.37728E-04
1.45973E+00 3.20469E-04
1.47886E+00 3.05091E-04
1.49702E+00 2.91345E-04
1.51425E+00 2.79021E-04
1.53058E+00 2.67941E-04
1.56167E+00 2.48338E-04
1.58940E+00 2.32366E-04
1.61407E+00 2.19235E-04
1.63596E+00 2.08355E-04
1.65536E+00 1.99280E-04
1.68987E+00 1.84338E-04
1.71622E+00 1.73872E-04
1.73626E+00 1.66414E-04
1.76675E+00 1.55823E-04
1.79777E+00 1.45906E-04
1.82003E+00 1.39299E-04
1.83973E+00 1.33764E-04
1.87473E+00 1.24601E-04
1.90141E+00 1.18143E-04
1.92167E+00 1.13521E-04
1.95246E+00 1.06924E-04
1.98375E+00 1.00710E-04
2.00517E+00 9.67350E-05
2.04596E+00 8.96998E-05
2.08233E+00 8.39650E-05
2.11469E+00 7.92487E-05
2.14341E+00 7.53397E-05
2.16887E+00 7.20778E-05
2.21414E+00 6.67057E-05
2.24871E+00 6.29411E-05
2.27499E+00 6.02577E-05
2.31500E+00 5.64456E-05
2.35570E+00 5.28746E-05
2.38610E+00 5.04044E-05
2.43245E+00 4.69138E-05
2.47969E+00 4.36650E-05
2.50876E+00 4.18216E-05
2.53632E+00 4.01641E-05
2.58882E+00 3.72314E-05
2.63564E+00 3.48415E-05
2.67731E+00 3.28765E-05
2.71431E+00 3.12482E-05
2.74710E+00 2.98898E-05
2.80545E+00 2.76531E-05
2.85002E+00 2.60861E-05
2.88391E+00 2.49694E-05
2.93550E+00 2.33834E-05
2.98802E+00 2.18981E-05
3.04949E+00 2.03254E-05
3.10432E+00 1.90422E-05
3.15309E+00 1.79860E-05
3.19640E+00 1.71100E-05
3.23479E+00 1.63786E-05
3.30307E+00 1.51731E-05
3.35523E+00 1.43275E-05
3.39489E+00 1.37244E-05
3.45525E+00 1.28670E-05
