# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 9.00000E+01
2.47969E-05 9.00000E+01
4.95937E-05 8.99823E+01
9.91875E-05 8.99647E+01
1.23984E-04 8.99590E+01
2.16973E-04 8.99041E+01
2.47969E-04 8.98910E+01
3.40957E-04 8.98220E+01
3.71953E-04 8.97910E+01
4.64941E-04 8.96754E+01
4.95937E-04 8.96310E+01
5.88926E-04 8.94838E+01
6.19922E-04 8.94300E+01
6.27361E-04 8.94150E+01
7.12910E-04 8.92539E+01
7.43906E-04 8.91900E+01
8.05898E-04 8.90474E+01
8.98886E-04 8.88322E+01
9.91875E-04 8.86060E+01
1.10036E-03 8.83196E+01
1.19335E-03 8.80609E+01
1.23984E-03 8.79270E+01
1.36383E-03 8.75409E+01
1.45682E-03 8.72356E+01
1.59630E-03 8.67613E+01
1.61180E-03 8.67050E+01
1.73578E-03 8.62750E+01
1.85976E-03 8.58296E+01
2.04574E-03 8.51631E+01
2.23172E-03 8.44780E+01
2.47969E-03 8.35420E+01
3.09961E-03 8.12390E+01
3.71953E-03 7.89340E+01
4.33945E-03 7.66740E+01
4.95937E-03 7.44710E+01
5.40435E-03 7.28426E+01
5.88926E-03 7.12499E+01
6.19922E-03 7.02140E+01
7.12910E-03 6.72481E+01
7.43906E-03 6.63130E+01
8.05898E-03 6.45094E+01
8.67890E-03 6.28003E+01
8.98886E-03 6.19718E+01
9.91875E-03 5.95850E+01
1.05204E-02 5.80709E+01
1.11586E-02 5.65953E+01
1.17622E-02 5.51666E+01
1.23984E-02 5.37740E+01
1.36383E-02 5.10940E+01
1.48781E-02 4.85630E+01
1.57806E-02 4.67771E+01
1.67379E-02 4.50568E+01
1.73578E-02 4.39740E+01
1.85563E-02 4.19525E+01
1.98375E-02 4.00240E+01
2.10408E-02 3.82910E+01
2.23172E-02 3.66330E+01
2.35244E-02 3.51260E+01
2.47969E-02 3.36810E+01
2.61181E-02 3.22179E+01
2.75096E-02 3.08183E+01
2.78965E-02 3.04354E+01
2.88485E-02 2.94959E+01
2.98331E-02 2.85854E+01
3.09961E-02 2.75270E+01
3.23240E-02 2.63368E+01
3.37089E-02 2.51980E+01
3.54092E-02 2.38325E+01
3.71953E-02 2.25410E+01
3.89973E-02 2.13143E+01
4.04059E-02 2.04383E+01
4.26147E-02 1.91913E+01
4.49443E-02 1.80204E+01
4.64941E-02 1.73327E+01
4.80439E-02 1.67074E+01
4.95937E-02 1.61410E+01
5.26933E-02 1.51680E+01
5.49689E-02 1.45761E+01
5.73428E-02 1.40073E+01
5.88926E-02 1.36819E+01
6.19922E-02 1.31020E+01
6.50179E-02 1.25980E+01
6.81914E-02 1.21134E+01
7.12910E-02 1.16237E+01
7.43906E-02 1.11040E+01
7.66137E-02 1.06863E+01
8.00734E-02 1.00890E+01
8.36894E-02 9.52509E+00
8.67890E-02 9.10740E+00
9.13202E-02 8.61970E+00
9.60879E-02 8.15812E+00
9.91875E-02 7.83360E+00
1.02287E-01 7.47607E+00
1.05000E-01 7.15125E+00
1.07347E-01 6.86542E+00
1.09746E-01 6.59101E+00
1.13695E-01 6.16607E+00
1.17785E-01 5.76853E+00
1.18646E-01 5.69335E+00
1.22204E-01 5.41004E+00
1.23984E-01 5.28590E+00
1.28440E-01 5.02469E+00
1.32170E-01 4.84648E+00
1.38101E-01 4.61383E+00
1.43342E-01 4.44082E+00
1.48781E-01 4.27430E+00
1.54627E-01 4.10127E+00
1.63829E-01 3.85478E+00
1.73578E-01 3.62310E+00
1.79670E-01 3.49431E+00
1.85976E-01 3.37010E+00
1.92176E-01 3.24329E+00
1.98375E-01 3.10890E+00
2.04574E-01 2.96458E+00
2.10000E-01 2.83041E+00
2.14693E-01 2.71689E+00
2.19492E-01 2.60792E+00
2.27389E-01 2.44269E+00
2.35570E-01 2.28792E+00
2.40849E-01 2.19592E+00
2.47969E-01 2.08060E+00
2.55730E-01 1.97840E+00
2.66393E-01 1.86251E+00
2.76188E-01 1.77560E+00
2.88140E-01 1.68851E+00
3.03514E-01 1.59909E+00
3.09961E-01 1.56732E+00
3.20623E-01 1.52027E+00
3.33209E-01 1.47311E+00
3.46288E-01 1.42741E+00
3.71953E-01 1.35160E+00
3.92688E-01 1.29583E+00
4.14579E-01 1.24236E+00
4.43641E-01 1.17418E+00
4.60743E-01 1.13457E+00
4.78505E-01 1.09629E+00
4.95937E-01 1.05840E+00
5.12906E-01 1.02114E+00
5.30455E-01 9.85187E-01
5.46744E-01 9.51136E-01
5.63534E-01 9.18262E-01
5.84279E-01 8.77251E-01
6.05787E-01 8.38071E-01
6.25286E-01 8.02693E-01
6.45413E-01 7.68809E-01
6.63412E-01 7.38827E-01
6.81914E-01 7.10015E-01
6.82583E-01 7.08988E-01
7.07699E-01 6.70720E-01
7.33739E-01 6.34517E-01
7.56834E-01 6.03366E-01
7.80655E-01 5.73745E-01
8.08848E-01 5.39968E-01
8.38060E-01 5.08180E-01
8.62801E-01 4.82387E-01
8.88273E-01 4.57904E-01
9.19945E-01 4.28924E-01
9.52745E-01 4.01779E-01
9.87975E-01 3.74343E-01
1.02451E+00 3.48781E-01
1.05108E+00 3.31220E-01
1.07834E+00 3.14543E-01
1.09799E+00 3.02937E-01
1.12813E+00 2.86325E-01
1.15910E+00 2.70625E-01
1.19879E+00 2.51701E-01
1.23984E+00 2.34100E-01
1.26246E+00 2.24886E-01
1.29717E+00 2.11740E-01
1.33283E+00 1.99362E-01
1.37291E+00 1.86347E-01
1.41419E+00 1.74182E-01
1.44852E+00 1.64677E-01
1.47481E+00 1.57890E-01
1.51514E+00 1.48231E-01
1.55657E+00 1.39162E-01
1.60133E+00 1.29968E-01
1.63574E+00 1.23473E-01
1.66203E+00 1.18816E-01
1.70226E+00 1.12157E-01
1.74347E+00 1.05872E-01
1.77183E+00 1.01725E-01
1.82259E+00 9.48548E-02
1.86161E+00 9.00084E-02
1.89142E+00 8.65369E-02
1.93703E+00 8.15789E-02
1.98375E+00 7.69050E-02
2.02682E+00 7.28361E-02
2.06528E+00 6.94528E-02
2.09953E+00 6.66215E-02
2.16083E+00 6.19418E-02
2.20799E+00 5.86490E-02
2.24402E+00 5.62948E-02
2.29918E+00 5.29394E-02
2.35570E+00 4.97841E-02
2.41690E+00 4.66317E-02
2.47969E+00 4.36790E-02
2.51704E+00 4.20377E-02
2.58862E+00 3.91246E-02
2.65291E+00 3.67417E-02
2.71047E+00 3.47761E-02
2.76186E+00 3.31426E-02
2.80763E+00 3.17764E-02
2.88955E+00 2.95196E-02
2.95256E+00 2.79328E-02
3.00071E+00 2.67990E-02
3.07443E+00 2.51839E-02
3.14995E+00 2.36662E-02
3.22415E+00 2.22884E-02
3.29529E+00 2.10696E-02
3.36342E+00 1.99876E-02
3.42857E+00 1.90238E-02
3.49079E+00 1.81625E-02
3.55015E+00 1.73904E-02
3.60671E+00 1.66964E-02
3.66056E+00 1.60710E-02
3.76370E+00 1.49608E-02
3.85633E+00 1.40524E-02
3.93925E+00 1.33030E-02
4.01326E+00 1.26801E-02
4.07916E+00 1.21590E-02
4.19711E+00 1.12981E-02
4.28780E+00 1.06927E-02
4.35710E+00 1.02600E-02
4.46316E+00 9.64362E-03
4.57180E+00 9.06425E-03
4.67191E+00 8.56883E-03
4.77098E+00 8.11472E-03
4.86896E+00 7.69777E-03
4.96579E+00 7.31429E-03
5.06144E+00 6.96102E-03
5.15585E+00 6.63507E-03
5.24899E+00 6.33386E-03
5.34082E+00 6.05512E-03
5.43132E+00 5.79679E-03
5.52045E+00 5.55705E-03
5.60819E+00 5.33425E-03
5.69452E+00 5.12694E-03
5.77941E+00 4.93380E-03
5.94752E+00 4.58005E-03
6.10956E+00 4.27147E-03
6.26547E+00 4.00109E-03
6.41526E+00 3.76318E-03
6.55893E+00 3.55300E-03
6.69654E+00 3.36663E-03
6.82818E+00 3.20079E-03
6.95394E+00 3.05275E-03
7.07393E+00 2.92018E-03
7.18831E+00 2.80113E-03
7.29722E+00 2.69394E-03
7.50590E+00 2.50388E-03
7.69338E+00 2.34861E-03
7.86126E+00 2.22067E-03
8.01115E+00 2.11445E-03
8.14466E+00 2.02569E-03
8.38366E+00 1.87922E-03
8.56751E+00 1.77637E-03
8.70804E+00 1.70294E-03
8.92316E+00 1.59844E-03
9.14360E+00 1.50036E-03
9.34382E+00 1.41835E-03
9.54196E+00 1.34319E-03
9.73791E+00 1.27417E-03
9.93158E+00 1.21070E-03
1.01229E+01 1.15222E-03
1.03117E+01 1.09827E-03
1.04980E+01 1.04841E-03
1.06816E+01 1.00227E-03
1.08626E+01 9.59512E-04
1.10409E+01 9.19829E-04
1.12164E+01 8.82951E-04
1.13890E+01 8.48636E-04
1.15588E+01 8.16666E-04
1.18950E+01 7.58111E-04
1.22191E+01 7.07035E-04
1.25309E+01 6.62280E-04
1.28305E+01 6.22899E-04
1.31179E+01 5.88109E-04
1.33931E+01 5.57260E-04
1.36564E+01 5.29810E-04
1.39079E+01 5.05305E-04
1.41479E+01 4.83362E-04
1.43766E+01 4.63657E-04
1.45944E+01 4.45914E-04
1.50118E+01 4.14454E-04
1.53868E+01 3.88753E-04
1.57225E+01 3.67576E-04
1.60223E+01 3.49994E-04
1.62893E+01 3.35302E-04
1.67673E+01 3.11058E-04
1.71350E+01 2.94032E-04
1.74161E+01 2.81878E-04
1.78463E+01 2.64581E-04
1.82872E+01 2.48346E-04
1.86386E+01 2.36379E-04
1.89741E+01 2.25685E-04
1.92942E+01 2.16098E-04
1.95991E+01 2.07481E-04
1.98894E+01 1.99714E-04
2.04453E+01 1.85928E-04
2.09445E+01 1.74647E-04
2.13912E+01 1.65340E-04
2.17899E+01 1.57603E-04
2.21449E+01 1.51132E-04
2.27800E+01 1.40439E-04
2.32683E+01 1.32919E-04
2.36414E+01 1.27545E-04
2.42122E+01 1.19887E-04
2.47969E+01 1.12690E-04
2.52048E+01 1.08050E-04
2.56064E+01 1.03737E-04
2.60016E+01 9.97236E-05
2.63902E+01 9.59835E-05
2.71598E+01 8.91315E-05
2.79016E+01 8.31527E-05
2.86155E+01 7.79123E-05
2.93013E+01 7.32998E-05
2.99592E+01 6.92239E-05
3.05894E+01 6.56088E-05
3.11922E+01 6.23912E-05
3.17681E+01 5.95183E-05
3.23177E+01 5.69452E-05
3.28416E+01 5.46340E-05
3.33405E+01 5.25525E-05
3.42963E+01 4.88611E-05
