# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 9.00000E+00
2.47969E-05 9.00000E+00
4.95937E-05 8.99897E+00
9.91875E-05 8.99793E+00
1.23984E-04 8.99760E+00
1.54980E-04 8.99576E+00
1.78227E-04 8.99462E+00
1.95662E-04 8.99385E+00
2.08740E-04 8.99332E+00
2.28354E-04 8.99258E+00
2.47969E-04 8.99190E+00
2.63467E-04 8.99073E+00
2.90594E-04 8.98883E+00
3.71953E-04 8.98310E+00
4.64941E-04 8.97355E+00
4.95937E-04 8.96990E+00
6.19922E-04 8.95310E+00
6.27361E-04 8.95176E+00
7.43906E-04 8.93260E+00
9.91875E-04 8.88080E+00
1.23984E-03 8.81500E+00
1.48781E-03 8.73548E+00
1.61180E-03 8.69116E+00
1.73578E-03 8.64410E+00
1.98375E-03 8.54008E+00
2.10773E-03 8.48362E+00
2.23172E-03 8.42550E+00
2.47969E-03 8.30110E+00
2.78965E-03 8.13194E+00
3.09961E-03 7.95010E+00
3.40957E-03 7.75757E+00
3.71953E-03 7.55790E+00
4.02949E-03 7.35010E+00
4.18447E-03 7.24485E+00
4.33945E-03 7.13840E+00
4.80439E-03 6.81365E+00
4.95937E-03 6.70560E+00
5.26933E-03 6.48800E+00
5.73428E-03 6.16472E+00
6.19922E-03 5.84750E+00
6.46481E-03 5.66493E+00
6.74177E-03 5.48806E+00
7.20671E-03 5.19254E+00
7.43906E-03 5.04990E+00
7.74282E-03 4.86410E+00
8.05898E-03 4.68514E+00
8.52392E-03 4.42948E+00
8.86583E-03 4.24854E+00
9.22146E-03 4.07500E+00
9.56375E-03 3.91173E+00
9.91875E-03 3.75500E+00
1.02240E-02 3.62392E+00
1.05387E-02 3.49741E+00
1.08442E-02 3.37921E+00
1.11586E-02 3.26501E+00
1.14686E-02 3.15811E+00
1.19244E-02 3.01066E+00
1.23984E-02 2.87010E+00
1.30036E-02 2.70822E+00
1.36383E-02 2.55547E+00
1.42582E-02 2.42340E+00
1.48781E-02 2.30620E+00
1.54856E-02 2.20584E+00
1.61180E-02 2.10984E+00
1.67379E-02 2.02776E+00
1.73578E-02 1.95460E+00
1.79670E-02 1.89200E+00
1.85976E-02 1.83141E+00
1.98375E-02 1.73260E+00
2.10773E-02 1.65238E+00
2.23172E-02 1.58600E+00
2.35244E-02 1.53260E+00
2.47969E-02 1.48100E+00
2.70218E-02 1.40427E+00
2.94463E-02 1.33152E+00
3.09961E-02 1.28720E+00
3.23240E-02 1.24892E+00
3.37089E-02 1.21177E+00
3.60323E-02 1.14943E+00
3.71953E-02 1.11920E+00
3.86211E-02 1.08161E+00
4.01015E-02 1.04529E+00
4.24746E-02 9.85851E-01
4.42550E-02 9.41261E-01
4.61618E-02 8.93561E-01
4.64941E-02 8.85313E-01
4.84506E-02 8.36450E-01
4.95937E-02 8.08000E-01
5.11435E-02 7.69787E-01
5.27601E-02 7.30627E-01
5.40060E-02 7.02570E-01
5.59302E-02 6.62492E-01
5.79230E-02 6.24700E-01
5.88926E-02 6.08016E-01
6.06358E-02 5.80842E-01
6.19922E-02 5.62100E-01
6.46481E-02 5.30440E-01
6.74177E-02 5.00563E-01
6.98131E-02 4.73794E-01
7.14472E-02 4.54200E-01
7.29201E-02 4.35381E-01
7.43906E-02 4.15400E-01
7.59404E-02 3.93220E-01
7.72968E-02 3.73648E-01
7.85982E-02 3.55265E-01
8.05916E-02 3.29373E-01
8.26356E-02 3.05368E-01
8.41184E-02 2.90416E-01
8.58988E-02 2.75187E-01
8.67890E-02 2.68700E-01
8.83388E-02 2.59144E-01
8.96952E-02 2.52121E-01
9.26135E-02 2.39502E-01
9.56266E-02 2.27514E-01
9.74071E-02 2.20046E-01
9.91875E-02 2.11900E-01
1.00737E-01 2.04110E-01
1.02872E-01 1.92674E-01
1.04829E-01 1.81868E-01
1.07224E-01 1.68660E-01
1.08749E-01 1.60327E-01
1.10296E-01 1.52406E-01
1.11499E-01 1.46270E-01
1.13326E-01 1.37527E-01
1.15184E-01 1.29306E-01
1.16623E-01 1.23348E-01
1.18817E-01 1.14922E-01
1.21051E-01 1.07072E-01
1.22509E-01 1.02540E-01
1.23984E-01 9.82000E-02
1.26842E-01 9.12738E-02
1.29397E-01 8.56153E-02
1.31675E-01 8.09526E-02
1.33701E-01 7.70815E-02
1.35499E-01 7.38465E-02
1.38704E-01 6.85085E-02
1.41157E-01 6.47597E-02
1.43026E-01 6.20834E-02
1.45875E-01 5.82749E-02
1.48781E-01 5.47000E-02
1.50457E-01 5.25258E-02
1.53436E-01 4.89268E-02
1.55708E-01 4.63903E-02
1.57434E-01 4.45747E-02
1.60060E-01 4.19835E-02
1.62729E-01 3.95430E-02
1.64656E-01 3.80120E-02
1.66605E-01 3.65403E-02
1.70092E-01 3.43074E-02
1.72705E-01 3.29132E-02
1.73578E-01 3.25000E-02
1.76678E-01 3.12217E-02
1.79390E-01 3.02860E-02
1.84652E-01 2.87318E-02
1.90068E-01 2.72573E-02
1.93036E-01 2.64074E-02
1.96595E-01 2.52988E-02
1.98375E-01 2.47000E-02
2.01475E-01 2.35803E-02
2.04381E-01 2.24700E-02
2.08380E-01 2.08969E-02
2.12053E-01 1.94521E-02
2.14286E-01 1.85730E-02
2.16544E-01 1.77336E-02
2.18499E-01 1.70042E-02
2.20471E-01 1.63048E-02
2.23734E-01 1.51585E-02
2.26629E-01 1.42218E-02
2.29193E-01 1.34498E-02
2.31460E-01 1.28087E-02
2.33462E-01 1.22729E-02
2.37007E-01 1.13886E-02
2.39701E-01 1.07675E-02
2.41742E-01 1.03239E-02
2.44835E-01 9.69267E-03
2.47969E-01 9.10000E-03
2.51837E-01 8.46239E-03
2.55566E-01 7.92247E-03
2.59350E-01 7.41700E-03
2.62848E-01 7.00664E-03
2.66393E-01 6.61898E-03
2.69671E-01 6.29860E-03
2.72989E-01 5.99373E-03
2.77489E-01 5.62620E-03
2.82064E-01 5.28121E-03
2.86200E-01 5.00463E-03
2.90396E-01 4.74254E-03
2.95851E-01 4.43602E-03
3.00115E-01 4.22591E-03
3.04167E-01 4.03798E-03
3.08016E-01 3.86939E-03
3.11668E-01 3.71774E-03
3.18634E-01 3.44923E-03
3.24857E-01 3.23024E-03
3.30401E-01 3.05005E-03
3.35330E-01 2.90066E-03
3.39703E-01 2.77596E-03
3.47493E-01 2.57048E-03
3.53453E-01 2.42642E-03
3.57990E-01 2.32370E-03
3.64905E-01 2.17772E-03
3.71953E-01 2.04090E-03
3.79623E-01 1.89607E-03
3.87451E-01 1.76152E-03
3.94175E-01 1.65212E-03
4.01015E-01 1.54951E-03
4.06820E-01 1.46618E-03
4.11229E-01 1.40663E-03
4.17933E-01 1.32182E-03
4.24746E-01 1.24212E-03
4.29128E-01 1.19285E-03
4.35787E-01 1.12257E-03
4.42550E-01 1.05644E-03
4.48895E-01 9.97785E-04
4.54522E-01 9.49139E-04
4.59504E-01 9.08523E-04
4.68353E-01 8.41584E-04
4.75102E-01 7.94636E-04
4.80227E-01 7.61152E-04
4.88019E-01 7.13553E-04
4.95937E-01 6.68930E-04
5.01524E-01 6.39580E-04
5.11452E-01 5.91283E-04
5.19027E-01 5.57469E-04
5.24782E-01 5.33383E-04
5.33534E-01 4.99192E-04
5.42431E-01 4.67193E-04
5.52632E-01 4.33916E-04
5.61715E-01 4.06750E-04
5.69786E-01 3.84378E-04
5.76942E-01 3.65814E-04
5.83277E-01 3.50308E-04
5.94532E-01 3.24736E-04
6.03116E-01 3.06790E-04
6.09635E-01 2.93985E-04
6.19545E-01 2.75772E-04
6.29617E-01 2.58687E-04
6.38682E-01 2.44549E-04
6.46720E-01 2.32813E-04
6.53836E-01 2.23008E-04
6.66479E-01 2.06831E-04
