# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 5.00000E+00
2.47969E-05 5.00000E+00
4.95937E-05 4.99875E+00
9.91875E-05 4.99750E+00
1.23984E-04 4.99710E+00
2.16973E-04 4.99080E+00
2.47969E-04 4.98850E+00
3.71953E-04 4.97410E+00
4.95937E-04 4.95420E+00
6.19922E-04 4.92890E+00
6.27361E-04 4.92688E+00
7.43906E-04 4.89810E+00
8.67890E-04 4.86206E+00
9.29882E-04 4.84246E+00
9.91875E-04 4.82170E+00
1.17785E-03 4.75210E+00
1.23984E-03 4.72700E+00
1.36383E-03 4.67331E+00
1.48781E-03 4.61624E+00
1.54980E-03 4.58667E+00
1.73578E-03 4.49340E+00
1.95275E-03 4.37711E+00
1.98375E-03 4.35975E+00
2.23172E-03 4.21690E+00
2.41769E-03 4.10476E+00
2.47969E-03 4.06790E+00
2.63467E-03 3.97613E+00
2.78965E-03 3.88543E+00
2.86726E-03 3.83967E+00
3.02224E-03 3.74735E+00
3.09961E-03 3.70060E+00
3.40957E-03 3.51111E+00
3.64216E-03 3.37259E+00
3.71953E-03 3.32800E+00
3.99081E-03 3.17749E+00
4.18447E-03 3.07547E+00
4.33945E-03 2.99740E+00
4.64941E-03 2.84860E+00
4.95937E-03 2.71130E+00
5.26933E-03 2.58448E+00
5.49689E-03 2.49956E+00
5.73428E-03 2.41743E+00
5.96222E-03 2.34410E+00
6.19922E-03 2.27300E+00
6.46481E-03 2.20117E+00
6.74177E-03 2.13161E+00
6.81914E-03 2.11373E+00
7.12236E-03 2.04902E+00
7.43906E-03 1.98630E+00
8.05898E-03 1.88557E+00
8.45600E-03 1.83317E+00
8.87257E-03 1.78223E+00
9.45381E-03 1.72342E+00
9.91875E-03 1.68310E+00
1.05204E-02 1.63924E+00
1.11586E-02 1.59652E+00
1.23984E-02 1.52620E+00
1.36383E-02 1.46232E+00
1.48781E-02 1.40030E+00
1.61180E-02 1.33766E+00
1.73578E-02 1.27410E+00
1.85976E-02 1.20982E+00
1.98375E-02 1.14540E+00
2.10773E-02 1.08146E+00
2.23172E-02 1.01870E+00
2.35570E-02 9.57655E-01
2.47969E-02 8.98730E-01
2.55600E-02 8.62859E-01
2.63467E-02 8.28419E-01
2.75096E-02 7.78447E-01
2.78965E-02 7.62343E-01
2.85666E-02 7.34704E-01
2.92529E-02 7.08067E-01
3.01119E-02 6.74918E-01
