# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 9.90000E+01
2.47969E-05 9.90000E+01
4.95937E-05 9.89832E+01
9.91875E-05 9.89664E+01
1.23984E-04 9.89610E+01
2.47969E-04 9.89030E+01
3.40957E-04 9.88437E+01
3.71953E-04 9.88170E+01
4.64941E-04 9.87168E+01
4.95937E-04 9.86780E+01
5.88926E-04 9.85424E+01
6.19922E-04 9.85020E+01
6.27361E-04 9.84883E+01
7.12910E-04 9.83417E+01
7.43906E-04 9.82930E+01
8.52392E-04 9.80778E+01
9.45381E-04 9.78793E+01
9.91875E-04 9.77840E+01
1.11586E-03 9.75029E+01
1.20885E-03 9.72697E+01
1.23984E-03 9.71960E+01
1.36383E-03 9.68594E+01
1.45682E-03 9.65924E+01
1.59630E-03 9.61767E+01
1.73578E-03 9.57500E+01
1.98375E-03 9.49633E+01
2.23172E-03 9.41620E+01
2.47969E-03 9.33220E+01
3.09961E-03 9.11930E+01
3.71953E-03 8.89430E+01
4.33945E-03 8.66270E+01
4.95937E-03 8.42400E+01
5.57929E-03 8.17916E+01
6.19922E-03 7.93430E+01
6.64792E-03 7.75270E+01
7.12910E-03 7.57525E+01
7.43906E-03 7.45980E+01
7.96304E-03 7.26229E+01
8.52392E-03 7.07001E+01
9.19492E-03 6.83789E+01
9.91875E-03 6.61340E+01
1.05204E-02 6.42836E+01
1.11586E-02 6.24849E+01
1.17785E-02 6.07828E+01
1.23984E-02 5.91650E+01
1.32958E-02 5.68835E+01
1.42582E-02 5.46899E+01
1.48781E-02 5.33230E+01
1.57806E-02 5.13889E+01
1.67379E-02 4.95249E+01
1.73578E-02 4.83630E+01
1.85563E-02 4.62253E+01
1.98375E-02 4.41820E+01
2.10408E-02 4.23881E+01
2.23172E-02 4.06670E+01
2.35244E-02 3.91414E+01
2.47969E-02 3.76730E+01
2.63010E-02 3.60207E+01
2.78965E-02 3.44408E+01
2.94055E-02 3.29799E+01
3.09961E-02 3.15810E+01
3.23240E-02 3.04124E+01
3.37089E-02 2.92871E+01
3.56455E-02 2.77388E+01
3.60323E-02 2.74373E+01
3.71953E-02 2.65450E+01
3.86211E-02 2.54541E+01
4.01015E-02 2.44081E+01
4.17155E-02 2.32794E+01
4.33945E-02 2.22028E+01
4.34912E-02 2.21420E+01
4.54803E-02 2.09224E+01
4.75604E-02 1.97700E+01
4.95937E-02 1.87260E+01
5.22361E-02 1.75208E+01
5.50193E-02 1.63931E+01
5.80693E-02 1.53849E+01
6.06854E-02 1.46888E+01
6.19922E-02 1.43950E+01
6.50918E-02 1.38225E+01
6.79358E-02 1.33748E+01
7.09042E-02 1.29416E+01
7.43906E-02 1.24000E+01
7.74902E-02 1.18719E+01
7.97171E-02 1.14871E+01
8.31779E-02 1.09332E+01
8.67890E-02 1.04060E+01
9.05807E-02 9.95507E+00
9.45381E-02 9.52368E+00
9.76377E-02 9.18032E+00
9.91875E-02 9.00030E+00
1.02287E-01 8.61901E+00
1.05000E-01 8.27471E+00
1.08243E-01 7.85469E+00
1.11586E-01 7.45599E+00
1.14564E-01 7.11688E+00
1.19181E-01 6.63690E+00
1.23984E-01 6.18930E+00
1.27046E-01 5.95390E+00
1.30184E-01 5.72746E+00
1.34833E-01 5.43978E+00
1.38277E-01 5.25592E+00
1.41808E-01 5.07827E+00
1.48781E-01 4.77850E+00
1.54110E-01 4.58460E+00
1.59630E-01 4.39856E+00
1.68929E-01 4.13848E+00
1.73578E-01 4.02690E+00
1.81161E-01 3.86467E+00
1.89076E-01 3.70898E+00
1.98375E-01 3.52030E+00
2.07287E-01 3.32624E+00
2.14746E-01 3.16096E+00
2.20599E-01 3.03091E+00
2.26611E-01 2.90621E+00
2.35570E-01 2.72768E+00
2.41690E-01 2.61507E+00
2.47969E-01 2.50710E+00
2.55600E-01 2.38863E+00
2.63467E-01 2.27576E+00
2.73038E-01 2.15624E+00
2.82957E-01 2.04300E+00
2.91001E-01 1.96372E+00
2.99273E-01 1.88752E+00
3.09961E-01 1.80150E+00
3.17449E-01 1.74767E+00
3.26676E-01 1.68931E+00
3.36171E-01 1.63290E+00
3.48966E-01 1.56869E+00
3.64291E-01 1.50429E+00
3.71953E-01 1.47670E+00
3.87451E-01 1.42890E+00
4.14579E-01 1.36269E+00
4.48765E-01 1.29583E+00
4.85771E-01 1.23225E+00
4.95937E-01 1.21460E+00
5.30455E-01 1.15277E+00
5.63534E-01 1.09259E+00
5.84661E-01 1.05437E+00
6.04784E-01 1.01747E+00
6.25600E-01 9.81871E-01
6.44507E-01 9.48790E-01
6.63986E-01 9.16823E-01
