# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 3.00000E+00
2.47969E-05 3.00000E+00
4.95937E-05 2.99854E+00
9.91875E-05 2.99707E+00
1.23984E-04 2.99660E+00
1.78227E-04 2.99287E+00
2.24722E-04 2.98886E+00
2.47969E-04 2.98650E+00
3.71953E-04 2.96990E+00
4.49443E-04 2.95614E+00
4.95937E-04 2.94720E+00
6.19922E-04 2.91900E+00
6.27361E-04 2.91676E+00
7.43906E-04 2.88500E+00
8.05898E-04 2.86629E+00
8.98886E-04 2.83644E+00
9.29882E-04 2.82585E+00
9.91875E-04 2.80440E+00
1.10036E-03 2.76458E+00
1.17785E-03 2.73470E+00
1.19335E-03 2.72872E+00
1.23984E-03 2.71060E+00
1.30184E-03 2.68583E+00
1.41032E-03 2.64157E+00
1.45682E-03 2.62246E+00
1.49168E-03 2.60813E+00
1.61373E-03 2.55768E+00
1.64279E-03 2.54548E+00
1.73578E-03 2.50710E+00
1.85976E-03 2.45589E+00
1.95275E-03 2.41810E+00
1.98375E-03 2.40579E+00
2.09224E-03 2.36260E+00
2.23172E-03 2.30900E+00
2.41769E-03 2.24057E+00
2.47969E-03 2.21900E+00
2.78965E-03 2.12034E+00
2.94463E-03 2.07653E+00
3.09961E-03 2.03580E+00
3.25459E-03 1.99854E+00
3.56455E-03 1.93353E+00
3.71953E-03 1.90600E+00
4.02949E-03 1.85952E+00
4.33945E-03 1.81840E+00
4.95937E-03 1.74250E+00
5.57929E-03 1.68113E+00
6.19922E-03 1.62580E+00
6.81914E-03 1.56946E+00
7.43906E-03 1.51150E+00
8.05898E-03 1.45222E+00
8.52392E-03 1.40691E+00
9.22146E-03 1.33818E+00
9.29882E-03 1.33040E+00
9.91875E-03 1.26880E+00
1.05387E-02 1.20714E+00
1.11586E-02 1.14660E+00
1.13523E-02 1.12803E+00
1.20498E-02 1.06284E+00
1.23984E-02 1.03130E+00
1.28176E-02 9.93564E-01
1.32509E-02 9.57208E-01
1.36383E-02 9.24786E-01
1.41808E-02 8.80562E-01
1.48781E-02 8.25500E-01
1.54980E-02 7.78227E-01
1.59562E-02 7.44040E-01
1.64279E-02 7.11354E-01
1.67379E-02 6.90253E-01
1.73578E-02 6.50000E-01
1.79670E-02 6.12328E-01
1.85976E-02 5.76839E-01
1.92176E-02 5.43580E-01
1.98375E-02 5.12300E-01
2.04480E-02 4.82787E-01
2.10773E-02 4.54975E-01
2.16884E-02 4.28927E-01
2.23172E-02 4.04370E-01
2.29287E-02 3.81414E-01
2.35570E-02 3.59762E-01
2.41690E-02 3.39543E-01
2.47969E-02 3.20460E-01
2.55600E-02 2.98368E-01
2.63467E-02 2.77799E-01
2.69219E-02 2.63504E-01
2.75096E-02 2.49944E-01
2.79355E-02 2.40407E-01
2.85866E-02 2.26780E-01
2.92529E-02 2.13925E-01
2.94463E-02 2.10302E-01
3.02112E-02 1.96578E-01
3.09961E-02 1.83750E-01
3.17615E-02 1.72002E-01
3.25459E-02 1.61005E-01
3.31124E-02 1.53429E-01
3.39807E-02 1.42727E-01
3.48718E-02 1.32772E-01
3.54387E-02 1.26729E-01
3.63064E-02 1.18176E-01
3.71953E-02 1.10200E-01
3.79015E-02 1.04177E-01
3.84399E-02 9.98771E-02
3.92619E-02 9.37575E-02
4.01015E-02 8.80128E-02
4.06820E-02 8.42044E-02
4.15686E-02 7.87986E-02
4.24746E-02 7.37399E-02
4.30962E-02 7.04382E-02
4.40458E-02 6.57607E-02
4.50162E-02 6.13939E-02
4.57607E-02 5.82233E-02
4.63271E-02 5.59532E-02
4.71899E-02 5.27131E-02
4.80687E-02 4.96605E-02
