# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 2.00000E+01
2.47969E-05 2.00000E+01
4.95937E-05 1.99948E+01
9.91875E-05 1.99897E+01
1.23984E-04 1.99880E+01
1.85976E-04 1.99745E+01
2.47969E-04 1.99570E+01
3.09961E-04 1.99346E+01
3.71953E-04 1.99070E+01
4.64941E-04 1.98551E+01
4.95937E-04 1.98370E+01
5.88926E-04 1.97707E+01
6.19922E-04 1.97480E+01
6.27361E-04 1.97413E+01
7.12910E-04 1.96697E+01
7.43906E-04 1.96430E+01
8.52392E-04 1.95371E+01
9.45381E-04 1.94390E+01
9.91875E-04 1.93880E+01
1.10036E-03 1.92603E+01
1.19335E-03 1.91464E+01
1.23984E-03 1.90880E+01
1.36383E-03 1.89225E+01
1.45682E-03 1.87946E+01
1.48781E-03 1.87524E+01
1.59630E-03 1.85978E+01
1.73578E-03 1.83980E+01
1.85976E-03 1.82173E+01
2.02248E-03 1.79791E+01
2.10773E-03 1.78540E+01
2.23172E-03 1.76750E+01
2.47969E-03 1.73190E+01
2.94463E-03 1.66842E+01
3.09961E-03 1.64830E+01
3.39545E-03 1.60944E+01
3.71953E-03 1.57150E+01
4.01755E-03 1.53482E+01
4.33945E-03 1.49900E+01
4.63907E-03 1.46374E+01
4.95937E-03 1.42930E+01
5.26021E-03 1.39477E+01
5.57929E-03 1.36107E+01
5.88926E-03 1.32764E+01
6.19922E-03 1.29470E+01
6.81914E-03 1.23037E+01
7.12910E-03 1.19918E+01
7.43906E-03 1.16890E+01
8.05898E-03 1.11080E+01
8.52392E-03 1.06995E+01
8.97683E-03 1.03233E+01
9.45381E-03 9.96036E+00
9.91875E-03 9.62950E+00
1.05204E-02 9.23873E+00
1.11586E-02 8.86382E+00
1.17785E-02 8.54026E+00
1.23984E-02 8.25240E+00
1.30036E-02 8.00732E+00
1.36383E-02 7.76951E+00
1.42582E-02 7.56383E+00
1.48781E-02 7.37670E+00
1.60702E-02 7.05629E+00
1.73578E-02 6.74980E+00
1.82640E-02 6.54211E+00
1.92176E-02 6.34082E+00
1.98375E-02 6.20950E+00
2.07465E-02 6.01131E+00
2.16973E-02 5.81945E+00
2.23172E-02 5.69090E+00
2.35570E-02 5.43491E+00
2.47969E-02 5.18140E+00
2.63467E-02 4.86911E+00
2.75096E-02 4.63907E+00
2.83679E-02 4.46836E+00
2.92529E-02 4.30393E+00
2.94463E-02 4.26761E+00
3.02112E-02 4.12238E+00
3.09961E-02 3.98210E+00
3.17615E-02 3.84301E+00
3.25459E-02 3.70877E+00
3.36888E-02 3.51540E+00
3.48718E-02 3.33212E+00
3.56455E-02 3.21682E+00
3.71953E-02 3.00200E+00
3.84832E-02 2.83913E+00
3.94784E-02 2.72281E+00
4.10195E-02 2.55720E+00
4.26209E-02 2.40166E+00
4.37672E-02 2.30095E+00
4.49443E-02 2.20446E+00
4.64683E-02 2.09211E+00
4.80439E-02 1.98548E+00
4.95937E-02 1.89180E+00
5.11201E-02 1.81012E+00
5.26933E-02 1.73196E+00
5.42680E-02 1.66533E+00
5.58897E-02 1.60126E+00
