# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 1.80000E+01
2.47969E-05 1.80000E+01
4.95937E-05 1.79974E+01
9.91875E-05 1.79948E+01
1.23984E-04 1.79940E+01
2.16973E-04 1.79843E+01
2.47969E-04 1.79800E+01
3.71953E-04 1.79570E+01
4.95937E-04 1.79240E+01
6.19922E-04 1.78810E+01
6.27361E-04 1.78776E+01
7.43906E-04 1.78290E+01
9.29882E-04 1.77341E+01
9.91875E-04 1.76990E+01
1.17785E-03 1.75783E+01
1.23984E-03 1.75350E+01
1.48781E-03 1.73382E+01
1.67379E-03 1.71724E+01
1.73578E-03 1.71140E+01
1.98375E-03 1.68609E+01
2.10773E-03 1.67263E+01
2.23172E-03 1.65880E+01
2.47969E-03 1.62950E+01
2.75096E-03 1.59537E+01
2.78965E-03 1.59046E+01
2.98331E-03 1.56495E+01
3.09961E-03 1.54940E+01
3.40957E-03 1.50687E+01
3.71953E-03 1.46390E+01
4.02949E-03 1.42055E+01
4.18447E-03 1.39894E+01
4.33945E-03 1.37760E+01
4.80439E-03 1.31424E+01
4.95937E-03 1.29370E+01
5.22361E-03 1.25854E+01
5.50193E-03 1.22434E+01
5.57929E-03 1.21483E+01
5.96687E-03 1.16891E+01
6.19922E-03 1.14280E+01
6.50179E-03 1.10984E+01
6.81914E-03 1.07784E+01
7.43906E-03 1.02040E+01
8.05898E-03 9.70000E+00
8.45600E-03 9.41233E+00
8.87257E-03 9.13320E+00
9.29882E-03 8.87559E+00
9.57010E-03 8.72445E+00
9.91875E-03 8.54240E+00
1.04471E-02 8.29748E+00
1.10036E-02 8.05959E+00
1.11586E-02 7.99846E+00
1.17622E-02 7.77794E+00
1.23984E-02 7.56350E+00
1.35818E-02 7.20574E+00
1.48781E-02 6.86490E+00
1.61180E-02 6.54787E+00
1.73578E-02 6.23660E+00
1.85976E-02 5.92717E+00
1.98375E-02 5.61960E+00
2.10773E-02 5.31517E+00
2.23172E-02 5.01650E+00
