# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 1.10000E+01
2.47969E-05 1.10000E+01
4.95937E-05 1.09953E+01
9.91875E-05 1.09905E+01
1.23984E-04 1.09890E+01
1.85976E-04 1.09808E+01
2.32471E-04 1.09763E+01
2.47969E-04 1.09750E+01
3.09961E-04 1.09675E+01
3.71953E-04 1.09560E+01
4.64941E-04 1.09308E+01
4.95937E-04 1.09220E+01
5.88926E-04 1.08907E+01
6.19922E-04 1.08800E+01
6.27361E-04 1.08768E+01
7.12910E-04 1.08420E+01
7.43906E-04 1.08290E+01
8.05898E-04 1.08007E+01
8.98886E-04 1.07558E+01
9.91875E-04 1.07090E+01
1.10036E-03 1.06513E+01
1.19335E-03 1.05993E+01
1.23984E-03 1.05730E+01
1.35607E-03 1.05001E+01
1.45101E-03 1.04381E+01
1.48781E-03 1.04142E+01
1.55271E-03 1.03704E+01
1.67476E-03 1.02887E+01
1.73578E-03 1.02480E+01
1.85976E-03 1.01654E+01
2.04574E-03 1.00414E+01
2.10773E-03 1.00007E+01
2.23172E-03 9.91880E+00
2.47969E-03 9.75600E+00
2.77237E-03 9.56595E+00
3.09961E-03 9.37960E+00
3.56455E-03 9.10814E+00
3.71953E-03 9.02090E+00
4.18447E-03 8.76436E+00
4.33945E-03 8.68040E+00
4.80439E-03 8.42418E+00
4.95937E-03 8.33760E+00
5.50193E-03 8.02597E+00
5.96687E-03 7.75268E+00
6.19922E-03 7.61590E+00
6.81914E-03 7.24660E+00
7.12910E-03 7.06156E+00
7.43906E-03 6.87740E+00
8.05898E-03 6.50944E+00
8.52392E-03 6.23848E+00
8.98886E-03 5.97283E+00
9.22146E-03 5.84280E+00
9.56375E-03 5.65059E+00
9.91875E-03 5.46470E+00
1.05387E-02 5.14423E+00
1.10036E-02 4.91517E+00
1.14686E-02 4.69647E+00
1.19335E-02 4.48777E+00
1.23984E-02 4.28900E+00
1.29295E-02 4.07075E+00
1.34833E-02 3.86360E+00
1.36383E-02 3.80713E+00
1.42447E-02 3.59474E+00
1.48781E-02 3.39420E+00
1.54856E-02 3.21385E+00
1.61180E-02 3.04309E+00
1.67264E-02 2.89220E+00
1.73578E-02 2.74880E+00
1.78052E-02 2.65615E+00
1.84979E-02 2.52299E+00
1.92176E-02 2.39651E+00
1.98375E-02 2.29940E+00
2.04480E-02 2.21371E+00
2.10773E-02 2.13122E+00
2.16884E-02 2.06064E+00
2.23172E-02 1.99240E+00
2.35570E-02 1.87765E+00
2.47969E-02 1.78190E+00
2.63467E-02 1.68309E+00
