# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 7.20000E+01
2.47969E-05 7.20000E+01
4.95937E-05 7.19823E+01
9.91875E-05 7.19647E+01
1.23984E-04 7.19590E+01
2.47969E-04 7.19170E+01
3.71953E-04 7.18670E+01
4.64941E-04 7.17945E+01
4.95937E-04 7.17660E+01
5.88926E-04 7.16666E+01
6.19922E-04 7.16370E+01
6.27361E-04 7.16269E+01
7.12910E-04 7.15182E+01
7.43906E-04 7.14820E+01
8.52392E-04 7.13214E+01
9.45381E-04 7.11732E+01
9.91875E-04 7.11020E+01
1.11586E-03 7.08919E+01
1.23984E-03 7.06600E+01
1.36383E-03 7.04019E+01
1.45682E-03 7.01946E+01
1.59630E-03 6.98679E+01
1.61180E-03 6.98286E+01
1.73578E-03 6.95280E+01
1.85976E-03 6.92130E+01
2.04574E-03 6.87381E+01
2.23172E-03 6.82590E+01
2.47969E-03 6.76010E+01
2.78965E-03 6.67525E+01
3.09961E-03 6.58880E+01
3.71953E-03 6.41350E+01
4.33945E-03 6.24340E+01
4.95937E-03 6.07010E+01
5.57929E-03 5.89593E+01
5.88926E-03 5.80877E+01
6.19922E-03 5.72290E+01
6.64792E-03 5.59337E+01
7.12910E-03 5.46677E+01
7.43906E-03 5.38280E+01
7.96304E-03 5.23633E+01
8.52392E-03 5.09384E+01
8.67890E-03 5.05390E+01
9.45381E-03 4.85843E+01
9.91875E-03 4.74600E+01
1.05204E-02 4.60186E+01
1.11586E-02 4.46210E+01
1.17622E-02 4.32922E+01
1.23984E-02 4.20030E+01
1.30036E-02 4.07730E+01
1.36383E-02 3.95790E+01
1.42582E-02 3.84282E+01
1.48781E-02 3.73200E+01
1.54856E-02 3.62472E+01
1.61180E-02 3.52053E+01
1.73578E-02 3.32250E+01
1.82640E-02 3.18289E+01
1.92176E-02 3.04914E+01
1.98375E-02 2.96470E+01
2.10408E-02 2.80674E+01
2.23172E-02 2.65720E+01
2.35244E-02 2.52417E+01
2.47969E-02 2.39780E+01
2.58854E-02 2.29836E+01
2.67331E-02 2.22650E+01
2.80569E-02 2.12289E+01
2.94463E-02 2.02411E+01
3.09961E-02 1.92820E+01
3.25090E-02 1.84803E+01
3.40957E-02 1.77119E+01
3.56455E-02 1.70635E+01
3.71953E-02 1.64880E+01
3.98158E-02 1.56426E+01
4.26209E-02 1.48406E+01
4.33945E-02 1.46282E+01
4.64941E-02 1.37922E+01
4.72703E-02 1.35833E+01
4.88201E-02 1.31632E+01
4.95937E-02 1.29520E+01
5.10758E-02 1.25205E+01
5.33823E-02 1.19001E+01
5.57929E-02 1.13104E+01
5.88109E-02 1.06451E+01
6.19922E-02 1.00190E+01
6.50179E-02 9.53197E+00
6.81914E-02 9.06861E+00
