# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 2.50000E+01
2.47969E-05 2.50000E+01
4.95937E-05 2.49931E+01
9.91875E-05 2.49862E+01
1.23984E-04 2.49840E+01
2.47969E-04 2.49610E+01
3.40957E-04 2.49392E+01
3.71953E-04 2.49290E+01
4.64941E-04 2.48901E+01
4.95937E-04 2.48750E+01
6.19922E-04 2.48060E+01
6.27361E-04 2.48006E+01
7.43906E-04 2.47230E+01
8.67890E-04 2.46241E+01
9.91875E-04 2.45180E+01
1.11586E-03 2.44007E+01
1.23984E-03 2.42740E+01
1.36383E-03 2.41315E+01
1.45682E-03 2.40194E+01
1.59630E-03 2.38425E+01
1.61180E-03 2.38228E+01
1.73578E-03 2.36600E+01
1.85976E-03 2.34906E+01
2.04574E-03 2.32273E+01
2.10773E-03 2.31399E+01
2.23172E-03 2.29620E+01
2.41769E-03 2.26881E+01
2.47969E-03 2.25980E+01
2.75096E-03 2.21919E+01
2.94463E-03 2.18979E+01
3.09961E-03 2.16650E+01
3.56455E-03 2.09659E+01
3.71953E-03 2.07390E+01
4.01755E-03 2.02937E+01
4.33945E-03 1.98580E+01
4.95937E-03 1.90000E+01
5.57929E-03 1.81628E+01
6.19922E-03 1.73480E+01
6.81914E-03 1.65561E+01
7.12910E-03 1.61674E+01
7.43906E-03 1.57860E+01
8.05898E-03 1.50379E+01
8.67890E-03 1.43218E+01
8.98886E-03 1.39761E+01
9.44237E-03 1.34777E+01
9.91875E-03 1.29970E+01
1.05204E-02 1.23966E+01
1.11586E-02 1.18240E+01
1.17622E-02 1.13051E+01
1.23984E-02 1.08090E+01
1.28393E-02 1.04824E+01
1.35302E-02 1.00110E+01
1.42582E-02 9.56077E+00
1.48781E-02 9.21010E+00
1.57806E-02 8.76356E+00
1.67379E-02 8.33867E+00
1.73578E-02 8.09830E+00
1.82640E-02 7.79369E+00
1.92176E-02 7.50054E+00
1.98375E-02 7.33310E+00
2.10408E-02 7.05019E+00
2.23172E-02 6.77820E+00
2.35244E-02 6.55089E+00
2.47969E-02 6.33120E+00
2.61181E-02 6.10951E+00
2.75096E-02 5.89559E+00
2.94463E-02 5.59829E+00
2.98331E-02 5.53995E+00
3.09961E-02 5.36400E+00
3.25459E-02 5.13047E+00
3.36888E-02 4.95530E+00
3.48718E-02 4.78612E+00
3.60148E-02 4.61635E+00
3.71953E-02 4.45260E+00
3.82925E-02 4.29613E+00
3.94221E-02 4.14515E+00
4.12868E-02 3.89791E+00
4.23130E-02 3.76387E+00
4.33648E-02 3.63444E+00
4.33945E-02 3.63078E+00
4.44782E-02 3.49610E+00
4.55890E-02 3.36641E+00
4.69053E-02 3.21195E+00
4.82597E-02 3.06458E+00
4.95937E-02 2.92200E+00
5.10758E-02 2.76936E+00
5.22163E-02 2.66014E+00
5.39750E-02 2.50433E+00
5.57929E-02 2.35764E+00
5.73428E-02 2.24926E+00
5.96687E-02 2.11246E+00
6.14119E-02 2.02945E+00
6.19922E-02 2.00550E+00
6.35420E-02 1.94970E+00
6.62547E-02 1.87081E+00
7.03214E-02 1.76701E+00
7.23573E-02 1.71273E+00
7.43906E-02 1.65310E+00
7.59404E-02 1.60323E+00
7.75813E-02 1.54741E+00
8.01094E-02 1.46731E+00
8.27199E-02 1.39136E+00
8.47557E-02 1.34132E+00
8.67890E-02 1.30070E+00
8.83388E-02 1.27667E+00
9.10516E-02 1.24497E+00
9.91875E-02 1.18060E+00
1.02287E-01 1.15349E+00
1.05000E-01 1.12744E+00
1.09746E-01 1.07904E+00
1.13250E-01 1.04209E+00
1.16865E-01 1.00640E+00
1.20372E-01 9.72840E-01
1.23984E-01 9.40400E-01
1.30036E-01 8.90895E-01
