timestamp;name;monochromator_slit;psu_current
2025-02-19 10:47:52;03_osi_nd0.5.txt;2.5;
2025-02-19 10:56:46;03_eg.txt;2.5;
2025-02-19 11:42:24;01_eg.txt;2.5;
2025-02-19 11:48:18;01_osi_nd0.5.txt;2.5;
2025-02-19 11:54:46;02_eg.txt;2.5;
2025-02-19 12:00:56;02_osi_nd0.5.txt;2.5;
2025-02-19 12:09:20;04_eg.txt;2.5;
2025-02-19 12:15:16;04_osi_nd0.5.txt;2.5;
2025-02-19 12:21:36;05_eg.txt;2.5;
2025-02-19 12:27:56;05_osi_nd0.5.txt;2.5;
2025-02-19 12:34:22;06_eg.txt;2.5;
2025-02-19 12:40:20;06_osi_nd0.5.txt;2.5;
2025-02-19 12:55:44;07_eg.txt;2.5;
2025-02-19 13:01:44;07_osi_nd0.5.txt;2.5;
2025-02-19 13:07:46;08_eg.txt;2.5;
2025-02-19 13:13:42;08_osi_nd0.5.txt;2.5;
2025-02-19 13:19:52;09_eg.txt;2.5;
2025-02-19 13:25:52;09_osi_nd0.5.txt;2.5;
2025-02-19 13:32:18;10_eg.txt;2.5;
2025-02-19 13:38:06;10_osi_nd0.5.txt;2.5;
2025-02-26 10:43:00;11_osi_nd0.5.txt;;
2025-02-26 10:49:50;11_eg.txt;;
2025-02-26 10:55:50;12_osi_nd0.5.txt;;
2025-02-26 11:02:24;12_eg.txt;;
2025-02-26 11:08:12;13_osi_nd0.5.txt;;
2025-02-26 11:14:36;13_eg.txt;;
