# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 7.30000E+01
2.47969E-05 7.30000E+01
4.95937E-05 7.29823E+01
9.91875E-05 7.29647E+01
1.23984E-04 7.29590E+01
2.16973E-04 7.29251E+01
2.47969E-04 7.29170E+01
3.71953E-04 7.28700E+01
4.95937E-04 7.27700E+01
5.88926E-04 7.26729E+01
6.19922E-04 7.26440E+01
6.27361E-04 7.26340E+01
7.43906E-04 7.24920E+01
8.67890E-04 7.23129E+01
9.91875E-04 7.21170E+01
1.11586E-03 7.19085E+01
1.23984E-03 7.16780E+01
1.36383E-03 7.14215E+01
1.45682E-03 7.12151E+01
1.59630E-03 7.08885E+01
1.61180E-03 7.08491E+01
1.73578E-03 7.05470E+01
1.85976E-03 7.02289E+01
2.04574E-03 6.97482E+01
2.23172E-03 6.92630E+01
2.47969E-03 6.85950E+01
2.78965E-03 6.77234E+01
2.94463E-03 6.72798E+01
3.09961E-03 6.68310E+01
3.71953E-03 6.50240E+01
4.33945E-03 6.32710E+01
4.95937E-03 6.14910E+01
5.40435E-03 6.01509E+01
5.88926E-03 5.88401E+01
6.19922E-03 5.79710E+01
6.64792E-03 5.66676E+01
7.12910E-03 5.53936E+01
7.43906E-03 5.45540E+01
7.96304E-03 5.30875E+01
8.52392E-03 5.16604E+01
8.67890E-03 5.12608E+01
9.45381E-03 4.93049E+01
9.91875E-03 4.81830E+01
1.05204E-02 4.67435E+01
1.11586E-02 4.53471E+01
1.17622E-02 4.40196E+01
1.23984E-02 4.27310E+01
1.30036E-02 4.15007E+01
1.36383E-02 4.03059E+01
1.42447E-02 3.91581E+01
1.48781E-02 3.80430E+01
1.61180E-02 3.59212E+01
1.73578E-02 3.39300E+01
1.82640E-02 3.25216E+01
1.92176E-02 3.11717E+01
1.98375E-02 3.03170E+01
2.10408E-02 2.87099E+01
2.23172E-02 2.71880E+01
2.35244E-02 2.58201E+01
2.47969E-02 2.45210E+01
2.58854E-02 2.34851E+01
2.67331E-02 2.27369E+01
2.80569E-02 2.16592E+01
2.94463E-02 2.06325E+01
3.09961E-02 1.96280E+01
3.25090E-02 1.87869E+01
3.40957E-02 1.79818E+01
3.56455E-02 1.73040E+01
3.71953E-02 1.67050E+01
3.98158E-02 1.58373E+01
4.26209E-02 1.50147E+01
4.33945E-02 1.48046E+01
4.64941E-02 1.39687E+01
4.72703E-02 1.37613E+01
4.88201E-02 1.33458E+01
4.95937E-02 1.31380E+01
5.10758E-02 1.27151E+01
5.33823E-02 1.21061E+01
5.57929E-02 1.15263E+01
5.88109E-02 1.08657E+01
6.19922E-02 1.02430E+01
6.46481E-02 9.80929E+00
6.74177E-02 9.39395E+00
6.98131E-02 9.02262E+00
7.12910E-02 8.78076E+00
7.14472E-02 8.75460E+00
7.34086E-02 8.41117E+00
7.43906E-02 8.23040E+00
7.59404E-02 7.93230E+00
7.75813E-02 7.61004E+00
8.01094E-02 7.15102E+00
8.27199E-02 6.71969E+00
8.47557E-02 6.44150E+00
8.67890E-02 6.21740E+00
8.83388E-02 6.08459E+00
9.10516E-02 5.90783E+00
9.50325E-02 5.71388E+00
9.91875E-02 5.52630E+00
1.02287E-01 5.35769E+00
1.05000E-01 5.19555E+00
1.09454E-01 4.91000E+00
1.12919E-01 4.70618E+00
1.18322E-01 4.41621E+00
1.23984E-01 4.14410E+00
1.30184E-01 3.91610E+00
1.35872E-01 3.73519E+00
1.41808E-01 3.56263E+00
1.46458E-01 3.42281E+00
1.48781E-01 3.35050E+00
1.54980E-01 3.15081E+00
1.60688E-01 2.97403E+00
1.66605E-01 2.80717E+00
1.71255E-01 2.69510E+00
1.73578E-01 2.64570E+00
1.79777E-01 2.53490E+00
1.85499E-01 2.44356E+00
1.91402E-01 2.35552E+00
1.96051E-01 2.28039E+00
1.98375E-01 2.24040E+00
2.01475E-01 2.18391E+00
2.07287E-01 2.07226E+00
2.12373E-01 1.97292E+00
2.17729E-01 1.86933E+00
2.21834E-01 1.79523E+00
2.28138E-01 1.68954E+00
2.34621E-01 1.59008E+00
2.41293E-01 1.50271E+00
2.47969E-01 1.42980E+00
2.51837E-01 1.39421E+00
2.59350E-01 1.33694E+00
2.66393E-01 1.29448E+00
2.76088E-01 1.24952E+00
2.84966E-01 1.22173E+00
2.95851E-01 1.19789E+00
3.09787E-01 1.16926E+00
3.40957E-01 1.11180E+00
