# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 5.60000E+01
2.47969E-05 5.60000E+01
4.95937E-05 5.59871E+01
9.91875E-05 5.59742E+01
1.23984E-04 5.59700E+01
1.85976E-04 5.59400E+01
2.32471E-04 5.59200E+01
2.47969E-04 5.59120E+01
3.09961E-04 5.58677E+01
3.71953E-04 5.58220E+01
4.64941E-04 5.57252E+01
4.95937E-04 5.56880E+01
5.88926E-04 5.55641E+01
6.19922E-04 5.55190E+01
6.27361E-04 5.55065E+01
7.12910E-04 5.53727E+01
7.43906E-04 5.53200E+01
8.05898E-04 5.52087E+01
8.98886E-04 5.50300E+01
9.91875E-04 5.48410E+01
1.10036E-03 5.46099E+01
1.19335E-03 5.44003E+01
1.23984E-03 5.42910E+01
1.36383E-03 5.39850E+01
1.45682E-03 5.37473E+01
1.59630E-03 5.33794E+01
1.61180E-03 5.33382E+01
1.73578E-03 5.30130E+01
1.95275E-03 5.24347E+01
2.23172E-03 5.16790E+01
2.47969E-03 5.10000E+01
2.77237E-03 5.01713E+01
3.09961E-03 4.93560E+01
3.71953E-03 4.77150E+01
4.33945E-03 4.60680E+01
4.95937E-03 4.44390E+01
5.57929E-03 4.28314E+01
5.88926E-03 4.20428E+01
6.19922E-03 4.12770E+01
6.64792E-03 4.01685E+01
7.12910E-03 3.90897E+01
7.43906E-03 3.84070E+01
8.05898E-03 3.71041E+01
8.67890E-03 3.58869E+01
8.98886E-03 3.53040E+01
9.91875E-03 3.36510E+01
1.05204E-02 3.26270E+01
1.11586E-02 3.16341E+01
1.17622E-02 3.06905E+01
1.23984E-02 2.97750E+01
1.30036E-02 2.88950E+01
1.36383E-02 2.80411E+01
1.42447E-02 2.72241E+01
1.48781E-02 2.64310E+01
1.57806E-02 2.53176E+01
1.67379E-02 2.42511E+01
1.73578E-02 2.35900E+01
1.85563E-02 2.23995E+01
1.98375E-02 2.12690E+01
2.10408E-02 2.03256E+01
2.23172E-02 1.94240E+01
2.35244E-02 1.86745E+01
2.47969E-02 1.79540E+01
2.63010E-02 1.72017E+01
2.78965E-02 1.64810E+01
2.94463E-02 1.58291E+01
3.09961E-02 1.52100E+01
3.23240E-02 1.46812E+01
3.37089E-02 1.41707E+01
3.56455E-02 1.34554E+01
3.60323E-02 1.33139E+01
3.71953E-02 1.28940E+01
3.87451E-02 1.23425E+01
4.00785E-02 1.18657E+01
4.14579E-02 1.14074E+01
4.33945E-02 1.07685E+01
4.42550E-02 1.04931E+01
4.57546E-02 1.00157E+01
4.73050E-02 9.56004E+00
4.84358E-02 9.22681E+00
4.95937E-02 8.90520E+00
5.12525E-02 8.45833E+00
5.25329E-02 8.13795E+00
5.45136E-02 7.67999E+00
5.65691E-02 7.24781E+00
5.85057E-02 6.90810E+00
5.88926E-02 6.84673E+00
6.08292E-02 6.57272E+00
6.19922E-02 6.43360E+00
6.48832E-02 6.17745E+00
6.94744E-02 5.81223E+00
7.43906E-02 5.46860E+00
7.73134E-02 5.20951E+00
7.95806E-02 5.02328E+00
8.31067E-02 4.75635E+00
8.67890E-02 4.50360E+00
8.98886E-02 4.34466E+00
9.33112E-02 4.19895E+00
9.68640E-02 4.05813E+00
9.91875E-02 3.96420E+00
1.03643E-01 3.77022E+00
1.07373E-01 3.60058E+00
1.11526E-01 3.41124E+00
1.14613E-01 3.27078E+00
1.17785E-01 3.13610E+00
1.18646E-01 3.09992E+00
1.21286E-01 2.99074E+00
1.23984E-01 2.88540E+00
1.29295E-01 2.68878E+00
1.34833E-01 2.50555E+00
1.39405E-01 2.36174E+00
1.44132E-01 2.22618E+00
1.48781E-01 2.09900E+00
1.54110E-01 1.96412E+00
1.59630E-01 1.83790E+00
1.65732E-01 1.72200E+00
1.70962E-01 1.64293E+00
1.73578E-01 1.61060E+00
1.76678E-01 1.57831E+00
1.87212E-01 1.49922E+00
1.98375E-01 1.42410E+00
2.04574E-01 1.37656E+00
2.10000E-01 1.33183E+00
2.18909E-01 1.25533E+00
2.25838E-01 1.20085E+00
2.36645E-01 1.12354E+00
2.47969E-01 1.05120E+00
2.59350E-01 9.96276E-01
2.69790E-01 9.55858E-01
2.76609E-01 9.33085E-01
2.89140E-01 8.97571E-01
3.09010E-01 8.46819E-01
3.30245E-01 7.98936E-01
3.40957E-01 7.74613E-01
3.45148E-01 7.65023E-01
3.58538E-01 7.33617E-01
3.71953E-01 7.00830E-01
3.87451E-01 6.61384E-01
4.01015E-01 6.26540E-01
4.12868E-01 5.96330E-01
4.23130E-01 5.70171E-01
4.33648E-01 5.45160E-01
4.49220E-01 5.08876E-01
4.60751E-01 4.83044E-01
4.72579E-01 4.58523E-01
4.84117E-01 4.35346E-01
4.95937E-01 4.13340E-01
5.04350E-01 3.98104E-01
5.17238E-01 3.76297E-01
5.30455E-01 3.55685E-01
5.46744E-01 3.31624E-01
5.63534E-01 3.09190E-01
5.73812E-01 2.96070E-01
5.89583E-01 2.77427E-01
6.05787E-01 2.59958E-01
6.15460E-01 2.49946E-01
