# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 7.60000E+01
2.47969E-05 7.60000E+01
4.95937E-05 7.59849E+01
9.91875E-05 7.59699E+01
1.23984E-04 7.59650E+01
2.16973E-04 7.59335E+01
2.47969E-04 7.59260E+01
3.71953E-04 7.58780E+01
4.64941E-04 7.58051E+01
4.95937E-04 7.57840E+01
6.19922E-04 7.56650E+01
6.27361E-04 7.56555E+01
7.43906E-04 7.55200E+01
8.67890E-04 7.53508E+01
9.91875E-04 7.51630E+01
1.11586E-03 7.49593E+01
1.23984E-03 7.47340E+01
1.36383E-03 7.44851E+01
1.52654E-03 7.41219E+01
1.61180E-03 7.39275E+01
1.66603E-03 7.37945E+01
1.73578E-03 7.36300E+01
1.85976E-03 7.33130E+01
2.04574E-03 7.28335E+01
2.23172E-03 7.23380E+01
2.47969E-03 7.16530E+01
2.78965E-03 7.07462E+01
2.94463E-03 7.02816E+01
3.09961E-03 6.98100E+01
3.56455E-03 6.83691E+01
3.71953E-03 6.78930E+01
4.33945E-03 6.59990E+01
4.95937E-03 6.40830E+01
5.40435E-03 6.26502E+01
5.88926E-03 6.12494E+01
6.19922E-03 6.03310E+01
6.64792E-03 5.89607E+01
7.12910E-03 5.76216E+01
7.43906E-03 5.67440E+01
7.96304E-03 5.52305E+01
8.52392E-03 5.37574E+01
9.29882E-03 5.17460E+01
9.91875E-03 5.02130E+01
1.05204E-02 4.87602E+01
1.11586E-02 4.73495E+01
1.17622E-02 4.60185E+01
1.23984E-02 4.47250E+01
1.30036E-02 4.34974E+01
1.36383E-02 4.23035E+01
1.48781E-02 4.00490E+01
1.57806E-02 3.84554E+01
1.67379E-02 3.69252E+01
1.73578E-02 3.59470E+01
1.82640E-02 3.45323E+01
1.92176E-02 3.31732E+01
1.98375E-02 3.23060E+01
2.07465E-02 3.10521E+01
2.16973E-02 2.98468E+01
2.23172E-02 2.90790E+01
2.35244E-02 2.76252E+01
2.47969E-02 2.62440E+01
2.62195E-02 2.47592E+01
2.73398E-02 2.37009E+01
2.82113E-02 2.29371E+01
2.95709E-02 2.18372E+01
3.09961E-02 2.07900E+01
3.25090E-02 1.98175E+01
3.40957E-02 1.88905E+01
3.56118E-02 1.81414E+01
3.71953E-02 1.74220E+01
3.87141E-02 1.68410E+01
4.02949E-02 1.62794E+01
4.18160E-02 1.57941E+01
4.33945E-02 1.53232E+01
4.61073E-02 1.45688E+01
4.78188E-02 1.41030E+01
4.95937E-02 1.36520E+01
5.26933E-02 1.28543E+01
5.57929E-02 1.21244E+01
5.88109E-02 1.14885E+01
6.19922E-02 1.08860E+01
6.40880E-02 1.05338E+01
6.62547E-02 1.01930E+01
6.91609E-02 9.72269E+00
7.12910E-02 9.35693E+00
7.17745E-02 9.27016E+00
7.37360E-02 8.90444E+00
7.43906E-02 8.77690E+00
7.59404E-02 8.46501E+00
7.75813E-02 8.12890E+00
8.01094E-02 7.64959E+00
8.27199E-02 7.19855E+00
8.47557E-02 6.90578E+00
8.67890E-02 6.66780E+00
8.83388E-02 6.52480E+00
9.10516E-02 6.33789E+00
9.45442E-02 6.13470E+00
9.81708E-02 5.93803E+00
9.91875E-02 5.88530E+00
1.02287E-01 5.68668E+00
1.04777E-01 5.49466E+00
1.09280E-01 5.17409E+00
1.12784E-01 4.94600E+00
1.18251E-01 4.62257E+00
1.23984E-01 4.32030E+00
1.29766E-01 4.11007E+00
1.34279E-01 3.95914E+00
1.41344E-01 3.74308E+00
1.48781E-01 3.53880E+00
1.54627E-01 3.34941E+00
1.59161E-01 3.21404E+00
1.66213E-01 3.02119E+00
1.73578E-01 2.83990E+00
1.81161E-01 2.70007E+00
1.89076E-01 2.56712E+00
1.95275E-01 2.45939E+00
1.98375E-01 2.40140E+00
2.01475E-01 2.33980E+00
2.07287E-01 2.21860E+00
2.12373E-01 2.11113E+00
2.17729E-01 1.99926E+00
2.21834E-01 1.91927E+00
