Unique ID,size,Relative Time (s),Time Spent (s),Access Type
132,196.4,1823,0,2
133,121.4,1823,0,2
134,189.5,1823,0,2
135,157.1,1823,0,2
136,68.8,1823,0,2
137,152.2,1823,0,2
138,2.4,1823,0,2
139,48.6,1824,0,2
140,146.5,1824,0,2
141,70.5,1824,0,2
142,74.3,1824,0,2
143,133.8,2123,0,2
144,184.8,2123,0,2
145,188.6,2123,0,2
146,2.3,2123,0,2
147,124.4,2123,0,2
148,212.8,2123,0,2
149,124.6,2123,0,2
150,134.5,2123,0,2
151,227.0,2123,0,2
152,2.2,2123,0,2
153,2.2,2123,0,2
154,132.7,2123,0,2
155,192.3,2123,0,2
156,158.3,2123,0,2
157,67.8,2123,0,2
158,154.6,2123,0,2
159,2.5,2123,0,2
160,51.7,2123,0,2
161,50.3,2124,0,2
162,146.8,2124,0,2
163,67.1,2124,0,2
164,74.2,2124,0,2
165,67.4,2234,0,2
166,80.7,2246,0,2
167,139.4,2423,0,2
168,185.8,2423,0,2
169,185.6,2423,0,2
170,2.4,2423,0,2
171,132.2,2423,0,2
172,213.2,2423,0,2
173,116.1,2423,0,2
174,140.7,2423,0,2
175,236.7,2423,0,2
176,2.5,2423,0,2
177,2.3,2423,0,2
178,134.6,2423,0,2
179,184.0,2423,0,2
180,154.2,2423,0,2
181,73.8,2423,0,2
182,149.3,2423,0,2
183,2.4,2423,0,2
184,86.6,2424,0,2
185,128.8,2424,0,2
186,50.2,2424,0,2
187,149.6,2424,0,2
188,78.1,2424,0,2
189,58.3,2424,0,2
190,73.6,2424,0,2
191,139.1,2723,0,2
192,190.7,2723,0,2
193,2.4,2723,0,2
194,183.9,2723,0,2
195,2.2,2723,0,2
196,116.3,2723,0,2
197,214.3,2723,0,2
198,123.3,2723,0,2
199,138.0,2723,0,2
200,246.1,2723,0,2
201,2.4,2723,0,2
202,2.1,2723,0,2
203,132.4,2723,0,2
204,189.8,2723,0,2
205,159.7,2723,0,2
206,70.0,2723,0,2
207,144.7,2723,0,2
208,86.8,2724,0,2
209,133.8,2724,0,2
210,49.5,2724,0,2
211,146.0,2724,0,2
212,161.5,2724,0,2
213,56.3,2724,0,2
214,73.7,2724,0,2
215,140.7,3023,0,2
216,183.3,3023,0,2
217,2.3,3023,0,2
218,118.3,3023,0,2
219,212.6,3023,0,2
220,133.9,3023,0,2
221,146.1,3023,0,2
222,250.0,3023,0,2
223,2.5,3023,0,2
224,2.2,3023,0,2
225,133.5,3023,0,2
226,178.0,3023,0,2
227,181.3,3023,0,2
228,153.1,3023,0,2
229,69.0,3023,0,2
230,143.9,3023,0,2
231,2.4,3023,0,2
232,87.8,3024,0,2
233,127.1,3024,0,2
234,50.3,3024,0,2
235,149.4,3024,0,2
236,163.2,3024,0,2
237,65.1,3024,0,2
238,73.1,3024,0,2
239,2.4,3323,0,2
240,138.4,3323,0,2
241,183.7,3323,0,2
242,2.4,3323,0,2
243,130.1,3323,0,2
244,212.8,3323,0,2
245,128.6,3323,0,2
246,134.7,3323,0,2
247,245.8,3323,0,2
248,2.2,3323,0,2
249,135.1,3323,0,2
250,191.8,3323,0,2
251,182.6,3323,0,2
252,164.4,3323,0,2
253,66.1,3323,0,2
254,159.6,3323,0,2
255,2.4,3323,0,2
256,87.6,3324,0,2
257,134.0,3324,0,2
258,49.3,3324,0,2
259,147.9,3324,0,2
260,178.2,3324,0,2
261,63.2,3324,0,2
262,74.5,3324,0,2
263,135.4,3623,0,2
264,183.6,3623,0,2
265,2.5,3623,0,2
266,119.0,3623,0,2
267,206.5,3623,0,2
268,136.0,3623,0,2
269,149.2,3623,0,2
270,253.4,3623,0,2
271,2.7,3623,0,2
272,2.3,3623,0,2
273,131.4,3623,0,2
274,188.9,3623,0,2
275,179.9,3623,0,2
276,161.3,3623,0,2
277,65.4,3623,0,2
278,135.8,3623,0,2
279,2.3,3623,0,2
280,89.3,3624,0,2
281,135.3,3624,0,2
282,50.7,3624,0,2
283,152.9,3624,0,2
284,182.6,3624,0,2
285,65.4,3624,0,2
286,73.9,3624,0,2
287,184.9,3923,0,2
288,2.3,3923,0,2
289,124.9,3923,0,2
290,191.4,3923,0,2
291,127.5,3923,0,2
292,137.9,3923,0,2
293,245.6,3923,0,2
294,2.4,3923,0,2
295,2.1,3923,0,2
296,132.5,3923,0,2
297,199.7,3923,0,2
298,136.1,3923,0,2
299,183.4,3923,0,2
300,158.8,3923,0,2
301,69.4,3923,0,2
302,148.1,3923,0,2
303,2.3,3923,0,2
304,85.6,3924,0,2
305,127.8,3924,0,2
306,50.2,3924,0,2
307,154.8,3924,0,2
308,168.8,3924,0,2
309,64.3,3924,0,2
310,73.4,3924,0,2
311,189.6,4223,0,2
312,2.8,4223,0,2
313,122.6,4223,0,2
314,214.5,4223,0,2
315,134.5,4223,0,2
316,147.2,4223,0,2
317,256.6,4223,0,2
318,2.8,4223,0,2
319,2.3,4223,0,2
320,138.2,4223,0,2
321,188.5,4223,0,2
322,149.9,4223,0,2
323,190.2,4223,0,2
324,169.1,4223,0,2
325,80.6,4223,0,2
326,150.3,4223,0,2
327,2.6,4223,0,2
328,89.0,4224,0,2
329,133.0,4224,0,2
330,50.8,4224,0,2
331,172.3,4224,0,2
332,164.0,4224,0,2
333,66.1,4224,0,2
334,74.3,4224,0,2
335,189.8,4523,0,2
336,2.9,4523,0,2
337,117.2,4523,0,2
338,215.7,4523,0,2
339,135.8,4523,0,2
340,153.1,4523,0,2
341,258.5,4523,0,2
342,3.1,4523,0,2
343,2.5,4523,0,2
344,139.9,4523,0,2
345,195.0,4523,0,2
346,151.3,4523,0,2
347,185.2,4523,0,2
348,174.0,4523,0,2
349,83.9,4523,0,2
350,156.7,4523,0,2
351,2.8,4523,0,2
352,89.6,4524,0,2
353,133.1,4524,0,2
354,50.2,4524,0,2
355,170.8,4524,0,2
356,164.1,4524,0,2
357,63.7,4524,0,2
358,74.8,4524,0,2
359,2.8,4823,0,2
360,217.6,4823,0,2
361,181.8,4823,0,2
362,113.5,4823,0,2
363,144.1,4823,0,2
364,160.0,4823,0,2
365,252.7,4823,0,2
366,3.2,4823,0,2
367,2.5,4823,0,2
368,133.5,4823,0,2
369,183.2,4823,0,2
370,145.0,4823,0,2
371,193.0,4823,0,2
372,167.1,4823,0,2
373,75.9,4823,0,2
374,155.1,4823,0,2
375,2.6,4823,0,2
376,93.2,4824,0,2
377,114.2,4824,0,2
378,50.4,4824,0,2
379,155.6,4824,0,2
380,146.2,4824,0,2
381,60.8,4824,0,2
382,74.8,4824,0,2
383,178.8,5123,0,2
384,2.6,5123,0,2
385,118.6,5123,0,2
386,145.2,5123,0,2
387,153.2,5123,0,2
388,258.1,5123,0,2
389,3.1,5123,0,2
390,2.5,5123,0,2
391,127.2,5123,0,2
392,182.5,5123,0,2
393,129.1,5123,0,2
394,188.6,5123,0,2
395,165.1,5123,0,2
396,78.6,5123,0,2
397,147.2,5123,0,2
398,2.5,5123,0,2
399,213.0,5123,0,2
400,94.0,5124,0,2
401,124.1,5124,0,2
402,57.2,5124,0,2
403,157.9,5124,0,2
404,177.4,5124,0,2
405,61.6,5124,0,2
406,73.3,5124,0,2
407,133.8,5423,0,2
408,180.9,5423,0,2
409,2.3,5423,0,2
410,119.2,5423,0,2
411,114.8,5423,0,2
412,136.0,5423,0,2
413,243.3,5423,0,2
414,2.6,5423,0,2
415,2.2,5423,0,2
416,132.7,5423,0,2
417,207.6,5423,0,2
418,206.6,5423,0,2
419,170.1,5423,0,2
420,82.6,5423,0,2
421,172.8,5423,0,2
422,2.3,5423,0,2
423,88.7,5424,0,2
424,91.1,5424,0,2
425,124.3,5424,0,2
426,48.4,5424,0,2
427,139.0,5424,0,2
428,217.5,5424,0,2
429,66.9,5424,0,2
430,73.6,5424,0,2
431,2.2,5723,0,2
432,180.7,5723,0,2
433,2.2,5723,0,2
434,111.6,5723,0,2
435,45.0,5723,0,2
436,113.4,5723,0,2
437,135.2,5723,0,2
438,241.2,5723,0,2
439,2.5,5723,0,2
440,2.3,5723,0,2
441,136.2,5723,0,2
442,193.9,5723,0,2
443,132.4,5723,0,2
444,200.5,5723,0,2
445,158.9,5723,0,2
446,64.1,5723,0,2
447,166.8,5723,0,2
448,89.0,5724,0,2
449,130.1,5724,0,2
450,46.8,5724,0,2
451,141.1,5724,0,2
452,219.3,5724,0,2
453,64.8,5724,0,2
454,73.4,5724,0,2
455,180.9,6023,0,2
456,2.2,6023,0,2
457,121.5,6023,0,2
458,109.2,6023,0,2
459,135.7,6023,0,2
460,243.9,6023,0,2
461,2.4,6023,0,2
462,2.2,6023,0,2
463,136.1,6023,0,2
464,197.0,6023,0,2
465,141.2,6023,0,2
466,197.2,6023,0,2
467,149.8,6023,0,2
468,70.1,6023,0,2
469,160.9,6023,0,2
470,2.3,6023,0,2
471,44.6,6023,0,2
472,88.9,6024,0,2
473,127.7,6024,0,2
474,48.3,6024,0,2
475,138.8,6024,0,2
476,218.6,6024,0,2
477,64.7,6024,0,2
478,74.4,6024,0,2
479,182.1,6323,0,2
480,2.3,6323,0,2
481,132.0,6323,0,2
482,114.4,6323,0,2
483,137.8,6323,0,2
484,241.4,6323,0,2
485,2.5,6323,0,2
486,2.2,6323,0,2
487,133.6,6323,0,2
488,210.1,6323,0,2
489,134.3,6323,0,2
490,203.6,6323,0,2
491,166.7,6323,0,2
492,169.4,6323,0,2
493,2.3,6323,0,2
494,66.1,6323,0,2
495,89.5,6324,0,2
496,127.4,6324,0,2
497,47.6,6324,0,2
498,139.0,6324,0,2
499,44.1,6324,0,2
500,218.8,6324,0,2
501,63.3,6324,0,2
502,73.6,6324,0,2
503,179.0,6623,0,2
504,2.2,6623,0,2
505,133.6,6623,0,2
506,111.7,6623,0,2
507,136.9,6623,0,2
508,245.9,6623,0,2
509,2.4,6623,0,2
510,2.2,6623,0,2
511,132.3,6623,0,2
512,208.1,6623,0,2
513,134.6,6623,0,2
514,192.3,6623,0,2
515,162.9,6623,0,2
516,155.8,6623,0,2
517,2.3,6623,0,2
518,44.4,6624,0,2
519,92.3,6624,0,2
520,126.8,6624,0,2
521,48.2,6624,0,2
522,141.0,6624,0,2
523,219.1,6624,0,2
524,65.5,6624,0,2
525,63.0,6624,0,2
526,73.1,6624,0,2
527,178.9,6923,0,2
528,2.3,6923,0,2
529,137.9,6923,0,2
530,45.4,6923,0,2
531,114.5,6923,0,2
532,135.7,6923,0,2
533,254.0,6923,0,2
534,2.3,6923,0,2
535,2.2,6923,0,2
536,131.8,6923,0,2
537,219.2,6923,0,2
538,134.0,6923,0,2
539,211.1,6923,0,2
540,167.3,6923,0,2
541,174.3,6923,0,2
542,2.3,6923,0,2
543,140.5,6924,0,2
544,93.9,6924,0,2
545,132.7,6924,0,2
546,48.2,6924,0,2
547,212.0,6924,0,2
548,63.7,6924,0,2
549,88.4,12023,0,2
550,124.8,12023,0,2
551,180.7,12023,0,2
552,2.3,12023,0,2
553,131.9,12023,0,2
554,117.1,12023,0,2
555,117.7,12023,0,2
556,141.3,12023,0,2
557,243.9,12023,0,2
558,2.6,12023,0,2
559,2.4,12023,0,2
560,130.4,12023,0,2
561,228.4,12023,0,2
562,132.2,12023,0,2
563,206.3,12023,0,2
564,95.1,12023,0,2
565,75.2,12023,0,2
566,178.5,12023,0,2
567,2.4,12023,0,2
568,56.4,12024,0,2
569,169.4,12024,0,2
570,197.7,12024,0,2
571,114.8,12024,0,2
572,177.8,12024,0,2
573,78.1,12024,0,2
574,63.5,12024,0,2
575,89.2,12323,0,2
576,131.3,12323,0,2
577,183.9,12323,0,2
578,2.5,12323,0,2
579,144.0,12323,0,2
580,130.7,12323,0,2
581,115.3,12323,0,2
582,139.7,12323,0,2
583,244.7,12323,0,2
584,2.5,12323,0,2
585,2.3,12323,0,2
586,133.6,12323,0,2
587,210.6,12323,0,2
588,131.7,12323,0,2
589,199.1,12323,0,2
590,95.9,12323,0,2
591,75.0,12323,0,2
592,166.2,12323,0,2
593,2.4,12323,0,2
594,65.3,12324,0,2
595,170.1,12324,0,2
596,197.0,12324,0,2
597,107.9,12324,0,2
598,166.6,12324,0,2
599,80.1,12324,0,2
600,62.8,12324,0,2
601,90.8,12623,0,2
602,124.9,12623,0,2
603,184.0,12623,0,2
604,2.4,12623,0,2
605,140.5,12623,0,2
606,110.0,12623,0,2
607,136.8,12623,0,2
608,241.2,12623,0,2
609,2.5,12623,0,2
610,133.9,12623,0,2
611,231.3,12623,0,2
612,132.5,12623,0,2
613,199.8,12623,0,2
614,96.9,12623,0,2
615,75.1,12623,0,2
616,176.7,12623,0,2
617,2.4,12623,0,2
618,138.2,12624,0,2
619,2.3,12624,0,2
620,64.1,12624,0,2
621,176.4,12624,0,2
622,197.6,12624,0,2
623,116.7,12624,0,2
624,172.4,12624,0,2
625,78.9,12624,0,2
626,63.0,12624,0,2
627,121.9,15023,0,2
628,88.4,15023,0,2
629,145.4,15023,0,2
630,173.7,15023,0,2
631,2.1,15023,0,2
632,129.7,15023,0,2
633,45.5,15023,0,2
634,118.1,15023,0,2
635,134.1,15023,0,2
636,245.4,15023,0,2
637,2.2,15023,0,2
638,2.1,15023,0,2
639,139.9,15023,0,2
640,182.7,15023,0,2
641,141.2,15023,0,2
642,201.7,15023,0,2
643,67.4,15023,0,2
644,124.5,15023,0,2
645,73.5,15023,0,2
646,154.4,15023,0,2
647,2.2,15023,0,2
648,47.2,15024,0,2
649,219.5,15024,0,2
650,111.8,15024,0,2
651,152.7,15024,0,2
652,68.6,15024,0,2
653,123.6,15323,0,2
654,87.6,15323,0,2
655,142.1,15323,0,2
656,171.2,15323,0,2
657,2.0,15323,0,2
658,121.8,15323,0,2
659,129.3,15323,0,2
660,133.9,15323,0,2
661,236.0,15323,0,2
662,2.1,15323,0,2
663,2.2,15323,0,2
664,140.3,15323,0,2
665,209.1,15323,0,2
666,139.4,15323,0,2
667,200.6,15323,0,2
668,67.1,15323,0,2
669,117.6,15323,0,2
670,74.7,15323,0,2
671,159.6,15323,0,2
672,2.2,15323,0,2
673,44.7,15323,0,2
674,46.6,15324,0,2
675,216.8,15324,0,2
676,117.5,15324,0,2
677,167.9,15324,0,2
678,67.8,15324,0,2
679,91.2,15623,0,2
680,136.6,15623,0,2
681,172.6,15623,0,2
682,2.1,15623,0,2
683,128.9,15623,0,2
684,139.2,15623,0,2
685,135.3,15623,0,2
686,247.6,15623,0,2
687,2.2,15623,0,2
688,1.8,15623,0,2
689,140.4,15623,0,2
690,213.0,15623,0,2
691,139.3,15623,0,2
692,191.8,15623,0,2
693,67.7,15623,0,2
694,115.4,15623,0,2
695,74.8,15623,0,2
696,164.8,15623,0,2
697,2.2,15623,0,2
698,131.9,15623,0,2
699,44.7,15624,0,2
700,46.4,15624,0,2
701,219.0,15624,0,2
702,115.0,15624,0,2
703,164.6,15624,0,2
704,73.9,15624,0,2
705,1.4,170479,0,2
706,5.8,170488,0,2
707,151.4,170488,0,2
708,75.3,170488,0,2
709,5.5,170489,0,2
710,544.5,170498,0,2
711,136.5,170499,0,2
712,64.4,170500,0,2
713,104.1,170500,0,2
714,79.8,170508,0,2
715,47.2,170513,0,2
716,50.7,170514,0,2
717,109.9,170518,0,2
718,102.0,170520,0,2
719,2.4,170523,0,2
720,59.5,170531,0,2
721,141.0,170723,0,2
722,102.5,170723,0,2
723,136.3,170723,0,2
724,68.9,170723,0,2
725,1.6,170723,0,2
726,73.5,170724,0,2
727,99.2,170724,0,2
728,86.5,170724,0,2
729,216.4,170728,0,2
730,119.8,170728,0,2
731,202.9,170729,0,2
732,147.6,170730,0,2
733,150.0,171023,0,2
734,130.5,171023,0,2
735,145.9,171023,0,2
736,68.4,171023,0,2
737,1.6,171023,0,2
738,79.2,171024,0,2
739,114.2,171024,0,2
740,86.7,171024,0,2
741,220.6,171028,0,2
742,104.9,171028,0,2
743,234.9,171029,0,2
744,141.0,171030,0,2
745,157.4,171323,0,2
746,127.0,171323,0,2
747,152.6,171323,0,2
748,60.9,171323,0,2
749,1.8,171323,0,2
750,67.3,171324,0,2
751,116.0,171324,0,2
752,86.3,171324,0,2
753,219.5,171328,0,2
754,120.3,171328,0,2
755,215.4,171329,0,2
756,146.5,171330,0,2
757,161.0,171623,0,2
758,127.7,171623,0,2
759,150.5,171623,0,2
760,60.6,171623,0,2
761,1.7,171623,0,2
762,66.8,171624,0,2
763,118.1,171624,0,2
764,84.2,171624,0,2
765,213.3,171628,0,2
766,109.5,171628,0,2
767,231.0,171629,0,2
768,139.7,171630,0,2
769,155.0,171923,0,2
770,128.2,171923,0,2
771,155.1,171923,0,2
772,67.9,171923,0,2
773,1.9,171923,0,2
774,68.7,171924,0,2
775,113.4,171924,0,2
776,85.2,171924,0,2
777,213.3,171928,0,2
778,106.8,171928,0,2
779,230.3,171929,0,2
780,139.5,171930,0,2
781,161.7,172223,0,2
782,137.0,172223,0,2
783,161.1,172223,0,2
784,64.8,172223,0,2
785,2.0,172223,0,2
786,67.0,172224,0,2
787,119.6,172224,0,2
788,85.8,172224,0,2
789,219.7,172228,0,2
790,111.9,172228,0,2
791,226.0,172229,0,2
792,151.2,172230,0,2
793,52.3,172239,0,2
794,101.4,172246,0,2
795,1.6,172247,0,2
796,199.3,172248,0,2
797,126.8,172258,0,2
798,114.7,172259,0,2
799,118.1,172259,0,2
800,118.9,172523,0,2
801,53.0,172523,0,2
802,1.7,172523,0,2
803,96.6,172523,0,2
804,167.5,172523,0,2
805,130.0,172523,0,2
806,164.3,172523,0,2
807,65.6,172523,0,2
808,2.0,172523,0,2
809,139.4,172524,0,2
810,215.9,172524,0,2
811,69.6,172524,0,2
812,125.9,172524,0,2
813,85.7,172524,0,2
814,210.4,172528,0,2
815,115.0,172528,0,2
816,127.8,172529,0,2
817,229.7,172529,0,2
818,139.5,172530,0,2
819,55.9,172707,0,2
820,685.5,172708,0,2
821,638.6,172711,0,2
822,76.9,172713,0,2
823,45.6,172719,0,2
824,47.7,172823,0,2
825,1.6,172823,0,2
826,96.7,172823,0,2
827,265.0,172823,0,2
828,1.9,172823,0,2
829,1.7,172823,0,2
830,158.6,172823,0,2
831,122.7,172823,0,2
832,176.3,172823,0,2
833,64.2,172823,0,2
834,1.8,172823,0,2
835,107.9,172823,0,2
836,129.7,172824,0,2
837,224.1,172824,0,2
838,70.2,172824,0,2
839,109.9,172824,0,2
840,85.1,172824,0,2
841,167.4,172827,0,2
842,237.9,172828,0,2
843,143.0,172828,0,2
844,130.2,172829,0,2
845,123.6,172829,0,2
846,276.2,172829,0,2
847,146.1,172830,0,2
848,50.2,172988,0,2
849,61.4,172993,0,2
850,143.9,173123,0,2
851,49.1,173123,0,2
852,1.6,173123,0,2
853,95.3,173123,0,2
854,275.1,173123,0,2
855,1.9,173123,0,2
856,1.9,173123,0,2
857,160.5,173123,0,2
858,124.3,173123,0,2
859,177.4,173123,0,2
860,65.3,173123,0,2
861,1.8,173123,0,2
862,109.1,173124,0,2
863,131.0,173124,0,2
864,112.5,173124,0,2
865,198.8,173124,0,2
866,71.0,173124,0,2
867,109.1,173124,0,2
868,87.4,173124,0,2
869,175.9,173127,0,2
870,254.5,173128,0,2
871,156.5,173128,0,2
872,133.5,173129,0,2
873,167.7,173129,0,2
874,276.6,173129,0,2
875,158.0,173130,0,2
876,140.9,173423,0,2
877,50.5,173423,0,2
878,1.6,173423,0,2
879,95.7,173423,0,2
880,276.5,173423,0,2
881,2.0,173423,0,2
882,2.1,173423,0,2
883,180.1,173423,0,2
884,133.3,173423,0,2
885,184.7,173423,0,2
886,66.4,173423,0,2
887,1.8,173423,0,2
888,111.5,173424,0,2
889,144.1,173424,0,2
890,115.9,173424,0,2
891,220.7,173424,0,2
892,75.3,173424,0,2
893,111.8,173424,0,2
894,85.7,173424,0,2
895,192.6,173427,0,2
896,258.3,173428,0,2
897,196.9,173428,0,2
898,135.0,173429,0,2
899,197.0,173429,0,2
900,299.9,173429,0,2
901,159.0,173430,0,2
902,1.8,173723,0,2
903,142.1,173723,0,2
904,47.9,173723,0,2
905,1.6,173723,0,2
906,96.8,173723,0,2
907,272.9,173723,0,2
908,1.8,173723,0,2
909,167.4,173723,0,2
910,131.2,173723,0,2
911,193.1,173723,0,2
912,67.3,173723,0,2
913,1.9,173723,0,2
914,108.2,173724,0,2
915,141.1,173724,0,2
916,125.1,173724,0,2
917,220.2,173724,0,2
918,73.5,173724,0,2
919,113.5,173724,0,2
920,86.1,173724,0,2
921,160.3,173727,0,2
922,243.6,173728,0,2
923,146.8,173728,0,2
924,131.8,173729,0,2
925,170.5,173729,0,2
926,278.4,173729,0,2
927,144.0,173730,0,2
928,141.2,174023,0,2
929,54.3,174023,0,2
930,1.7,174023,0,2
931,96.2,174023,0,2
932,219.0,174023,0,2
933,1.8,174023,0,2
934,1.8,174023,0,2
935,182.6,174023,0,2
936,201.8,174023,0,2
937,65.3,174023,0,2
938,1.9,174023,0,2
939,125.6,174023,0,2
940,110.8,174024,0,2
941,134.3,174024,0,2
942,131.8,174024,0,2
943,209.1,174024,0,2
944,74.5,174024,0,2
945,109.9,174024,0,2
946,84.1,174024,0,2
947,151.7,174027,0,2
948,245.1,174028,0,2
949,142.2,174028,0,2
950,130.4,174029,0,2
951,145.9,174029,0,2
952,272.1,174029,0,2
953,144.1,174030,0,2
954,1.7,174323,0,2
955,140.3,174323,0,2
956,75.4,174323,0,2
957,96.2,174323,0,2
958,219.0,174323,0,2
959,1.8,174323,0,2
960,1.7,174323,0,2
961,172.8,174323,0,2
962,197.3,174323,0,2
963,71.5,174323,0,2
964,1.9,174323,0,2
965,108.7,174324,0,2
966,144.8,174324,0,2
967,113.4,174324,0,2
968,219.7,174324,0,2
969,119.0,174324,0,2
970,78.5,174324,0,2
971,131.8,174324,0,2
972,85.6,174324,0,2
973,147.1,174327,0,2
974,219.0,174328,0,2
975,110.2,174328,0,2
976,127.9,174329,0,2
977,129.4,174329,0,2
978,243.9,174329,0,2
979,136.0,174330,0,2
980,133.9,174623,0,2
981,73.5,174623,0,2
982,1.7,174623,0,2
983,95.6,174623,0,2
984,278.2,174623,0,2
985,1.9,174623,0,2
986,2.0,174623,0,2
987,171.7,174623,0,2
988,189.6,174623,0,2
989,70.4,174623,0,2
990,1.9,174623,0,2
991,104.7,174624,0,2
992,139.1,174624,0,2
993,124.5,174624,0,2
994,219.5,174624,0,2
995,128.6,174624,0,2
996,76.7,174624,0,2
997,128.7,174624,0,2
998,84.5,174624,0,2
999,174.9,174627,0,2
1000,237.8,174628,0,2
1001,130.2,174628,0,2
1002,135.9,174629,0,2
1003,273.0,174629,0,2
1004,170.3,174630,0,2
1005,143.2,174630,0,2
1006,135.7,174923,0,2
1007,71.0,174923,0,2
1008,2.3,174923,0,2
1009,99.0,174923,0,2
1010,259.6,174923,0,2
1011,1.9,174923,0,2
1012,1.8,174923,0,2
1013,180.3,174923,0,2
1014,189.1,174923,0,2
1015,71.8,174923,0,2
1016,2.3,174923,0,2
1017,85.1,174924,0,2
1018,99.5,174924,0,2
1019,147.9,174924,0,2
1020,120.1,174924,0,2
1021,220.7,174924,0,2
1022,134.0,174924,0,2
1023,83.8,174924,0,2
1024,144.3,174924,0,2
1025,161.9,174927,0,2
1026,227.1,174928,0,2
1027,120.3,174928,0,2
1028,140.4,174929,0,2
1029,151.6,174929,0,2
1030,260.9,174929,0,2
1031,146.7,174930,0,2
1032,135.1,175223,0,2
1033,67.4,175223,0,2
1034,2.1,175223,0,2
1035,104.7,175223,0,2
1036,242.5,175223,0,2
1037,1.9,175223,0,2
1038,1.8,175223,0,2
1039,186.8,175223,0,2
1040,190.0,175223,0,2
1041,74.5,175223,0,2
1042,2.3,175223,0,2
1043,96.8,175224,0,2
1044,149.3,175224,0,2
1045,118.3,175224,0,2
1046,224.3,175224,0,2
1047,121.6,175224,0,2
1048,90.0,175224,0,2
1049,133.7,175224,0,2
1050,87.1,175224,0,2
1051,148.7,175227,0,2
1052,206.1,175228,0,2
1053,149.6,175228,0,2
1054,119.9,175229,0,2
1055,126.4,175229,0,2
1056,260.3,175229,0,2
1057,137.6,175230,0,2
1058,135.0,175523,0,2
1059,68.4,175523,0,2
1060,2.2,175523,0,2
1061,102.6,175523,0,2
1062,256.1,175523,0,2
1063,2.1,175523,0,2
1064,2.2,175523,0,2
1065,173.5,175523,0,2
1066,185.4,175523,0,2
1067,77.0,175523,0,2
1068,2.2,175523,0,2
1069,98.8,175524,0,2
1070,139.5,175524,0,2
1071,117.1,175524,0,2
1072,223.7,175524,0,2
