# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 6.30000E+01
2.47969E-05 6.30000E+01
4.95937E-05 6.29854E+01
9.91875E-05 6.29707E+01
1.23984E-04 6.29660E+01
1.85976E-04 6.29367E+01
2.47969E-04 6.29160E+01
3.09961E-04 6.28825E+01
3.71953E-04 6.28460E+01
4.64941E-04 6.27617E+01
4.95937E-04 6.27290E+01
5.88926E-04 6.26206E+01
6.19922E-04 6.25810E+01
6.27361E-04 6.25700E+01
7.12910E-04 6.24518E+01
7.43906E-04 6.24050E+01
8.05898E-04 6.23006E+01
8.98886E-04 6.21407E+01
9.91875E-04 6.19800E+01
1.10036E-03 6.17746E+01
1.19335E-03 6.15891E+01
1.23984E-03 6.14930E+01
1.36383E-03 6.12149E+01
1.45682E-03 6.09950E+01
1.59630E-03 6.06543E+01
1.61180E-03 6.06142E+01
1.73578E-03 6.03070E+01
1.85976E-03 5.99910E+01
2.04574E-03 5.95198E+01
2.23172E-03 5.90370E+01
2.47969E-03 5.83790E+01
3.09961E-03 5.67560E+01
3.71953E-03 5.50910E+01
4.33945E-03 5.34210E+01
4.95937E-03 5.17250E+01
5.57929E-03 4.99983E+01
6.19922E-03 4.82850E+01
6.64792E-03 4.70255E+01
7.12910E-03 4.57988E+01
7.43906E-03 4.50050E+01
7.96304E-03 4.36545E+01
8.52392E-03 4.23445E+01
9.45381E-03 4.02463E+01
9.91875E-03 3.92640E+01
1.05204E-02 3.80250E+01
1.11586E-02 3.68251E+01
1.17622E-02 3.56999E+01
1.23984E-02 3.46090E+01
1.30036E-02 3.35742E+01
1.36383E-02 3.25704E+01
1.42447E-02 3.16111E+01
1.48781E-02 3.06800E+01
1.57806E-02 2.93566E+01
1.67379E-02 2.80902E+01
1.73578E-02 2.72920E+01
1.85563E-02 2.58177E+01
1.98375E-02 2.44230E+01
2.10408E-02 2.32146E+01
2.23172E-02 2.20660E+01
2.35244E-02 2.10967E+01
