# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 5.00000E+01
2.47969E-05 5.00000E+01
4.95937E-05 4.99918E+01
9.91875E-05 4.99836E+01
1.23984E-04 4.99810E+01
2.47969E-04 4.99460E+01
3.40957E-04 4.99107E+01
3.71953E-04 4.98950E+01
4.95937E-04 4.98140E+01
6.19922E-04 4.97110E+01
6.27361E-04 4.97029E+01
7.43906E-04 4.95880E+01
8.67890E-04 4.94414E+01
9.91875E-04 4.92800E+01
1.11586E-03 4.91018E+01
1.23984E-03 4.89060E+01
1.41032E-03 4.86031E+01
1.59630E-03 4.82459E+01
1.61180E-03 4.82162E+01
1.73578E-03 4.79640E+01
1.85976E-03 4.77000E+01
2.04574E-03 4.72851E+01
2.10773E-03 4.71465E+01
2.23172E-03 4.68620E+01
2.47969E-03 4.62740E+01
2.75096E-03 4.56118E+01
2.94463E-03 4.51293E+01
2.98331E-03 4.50307E+01
3.09961E-03 4.47430E+01
3.40957E-03 4.39613E+01
3.71953E-03 4.31920E+01
4.18447E-03 4.20555E+01
4.33945E-03 4.16830E+01
4.95937E-03 4.02120E+01
5.57929E-03 3.87801E+01
6.19922E-03 3.73880E+01
6.64792E-03 3.63657E+01
7.12910E-03 3.53714E+01
7.43906E-03 3.47190E+01
8.05898E-03 3.34397E+01
8.67890E-03 3.22050E+01
8.98886E-03 3.16076E+01
9.44237E-03 3.07389E+01
9.91875E-03 2.98940E+01
1.05204E-02 2.88255E+01
1.11586E-02 2.77952E+01
1.17622E-02 2.68474E+01
1.23984E-02 2.59320E+01
1.29766E-02 2.51328E+01
1.38949E-02 2.39800E+01
1.48781E-02 2.28800E+01
1.57806E-02 2.19816E+01
1.67379E-02 2.11184E+01
1.73578E-02 2.06110E+01
1.82640E-02 1.99343E+01
1.92176E-02 1.92799E+01
1.98375E-02 1.88850E+01
2.07465E-02 1.83360E+01
2.16973E-02 1.78029E+01
2.23172E-02 1.74690E+01
2.35244E-02 1.68251E+01
2.47969E-02 1.62050E+01
2.58400E-02 1.56835E+01
2.69269E-02 1.51788E+01
2.78965E-02 1.47230E+01
2.83800E-02 1.44982E+01
3.01232E-02 1.36982E+01
3.09961E-02 1.33040E+01
3.25459E-02 1.26136E+01
3.36888E-02 1.21077E+01
3.48718E-02 1.16221E+01
3.60148E-02 1.11510E+01
3.71953E-02 1.06990E+01
3.86567E-02 1.01394E+01
3.97903E-02 9.73891E+00
4.15534E-02 9.16771E+00
4.33945E-02 8.63001E+00
4.48676E-02 8.23524E+00
4.60051E-02 7.95105E+00
4.77657E-02 7.54306E+00
4.95937E-02 7.15600E+00
5.11201E-02 6.87528E+00
5.26933E-02 6.60558E+00
5.42680E-02 6.37222E+00
5.58897E-02 6.14710E+00
