# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 5.50000E+01
2.47969E-05 5.50000E+01
4.95937E-05 5.49875E+01
9.91875E-05 5.49750E+01
1.23984E-04 5.49710E+01
2.47969E-04 5.49200E+01
3.09961E-04 5.48815E+01
3.71953E-04 5.48410E+01
4.33945E-04 5.47804E+01
4.95937E-04 5.47200E+01
5.57929E-04 5.46446E+01
6.19922E-04 5.45700E+01
6.27361E-04 5.45589E+01
7.12910E-04 5.44399E+01
7.43906E-04 5.43930E+01
8.05898E-04 5.42889E+01
8.98886E-04 5.41327E+01
9.91875E-04 5.39700E+01
1.10036E-03 5.37666E+01
1.19335E-03 5.35846E+01
1.23984E-03 5.34910E+01
1.36383E-03 5.32220E+01
1.54980E-03 5.27949E+01
1.61180E-03 5.26532E+01
1.73578E-03 5.23610E+01
2.10773E-03 5.14590E+01
2.23172E-03 5.11460E+01
2.47969E-03 5.04990E+01
2.94463E-03 4.92838E+01
3.09961E-03 4.88740E+01
3.56455E-03 4.76027E+01
3.71953E-03 4.71720E+01
4.18447E-03 4.58633E+01
4.33945E-03 4.54340E+01
4.95937E-03 4.37410E+01
5.57929E-03 4.21004E+01
6.19922E-03 4.05420E+01
6.81914E-03 3.90810E+01
7.43906E-03 3.77270E+01
8.05898E-03 3.64650E+01
8.67890E-03 3.52857E+01
8.98886E-03 3.47166E+01
9.91875E-03 3.30990E+01
1.05204E-02 3.20789E+01
1.11586E-02 3.10902E+01
1.17785E-02 3.01377E+01
1.23984E-02 2.92180E+01
1.30036E-02 2.83287E+01
1.36383E-02 2.74665E+01
1.42447E-02 2.66455E+01
1.48781E-02 2.58490E+01
1.60702E-02 2.44057E+01
1.73578E-02 2.30430E+01
1.85563E-02 2.18960E+01
1.98375E-02 2.08060E+01
2.10408E-02 1.99092E+01
2.23172E-02 1.90510E+01
2.35244E-02 1.83376E+01
2.47969E-02 1.76510E+01
2.63010E-02 1.69174E+01
2.78965E-02 1.62143E+01
2.86726E-02 1.58856E+01
2.98117E-02 1.54061E+01
3.09961E-02 1.49410E+01
3.25459E-02 1.43317E+01
3.36888E-02 1.38785E+01
3.48718E-02 1.34397E+01
3.56455E-02 1.31486E+01
3.71953E-02 1.25740E+01
3.87451E-02 1.20095E+01
4.00785E-02 1.15245E+01
4.14579E-02 1.10590E+01
4.33945E-02 1.04168E+01
4.34912E-02 1.03855E+01
4.49916E-02 9.90352E+00
4.65437E-02 9.44391E+00
4.80445E-02 9.00611E+00
4.95937E-02 8.58860E+00
5.10758E-02 8.20667E+00
5.33823E-02 7.66539E+00
5.57929E-02 7.15981E+00
5.85057E-02 6.69718E+00
5.88926E-02 6.64004E+00
6.08292E-02 6.38187E+00
6.19922E-02 6.25080E+00
6.48832E-02 6.00917E+00
6.94744E-02 5.66413E+00
7.43906E-02 5.33890E+00
7.73134E-02 5.09470E+00
7.95806E-02 4.91891E+00
8.31067E-02 4.66653E+00
