# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 5.10000E+01
2.47969E-05 5.10000E+01
4.95937E-05 5.09927E+01
9.91875E-05 5.09854E+01
1.23984E-04 5.09830E+01
1.85976E-04 5.09625E+01
2.47969E-04 5.09480E+01
3.71953E-04 5.08940E+01
4.95937E-04 5.08120E+01
6.19922E-04 5.07090E+01
6.27361E-04 5.07007E+01
7.43906E-04 5.05830E+01
8.67890E-04 5.04343E+01
9.91875E-04 5.02700E+01
1.11586E-03 5.00870E+01
1.23984E-03 4.98860E+01
1.36383E-03 4.96672E+01
1.54980E-03 4.93070E+01
1.61180E-03 4.91797E+01
1.73578E-03 4.89200E+01
1.85976E-03 4.86468E+01
2.04574E-03 4.82157E+01
2.10773E-03 4.80715E+01
2.23172E-03 4.77750E+01
2.47969E-03 4.71610E+01
2.75096E-03 4.64636E+01
2.94463E-03 4.59600E+01
3.09961E-03 4.55550E+01
3.40957E-03 4.47355E+01
3.71953E-03 4.39300E+01
4.18447E-03 4.27412E+01
4.33945E-03 4.23570E+01
4.80439E-03 4.12127E+01
4.95937E-03 4.08430E+01
5.57929E-03 3.93908E+01
5.88926E-03 3.86912E+01
6.19922E-03 3.80050E+01
6.64792E-03 3.69975E+01
7.12910E-03 3.60168E+01
7.43906E-03 3.53780E+01
8.05898E-03 3.41249E+01
8.67890E-03 3.29152E+01
8.98886E-03 3.23269E+01
9.44237E-03 3.14655E+01
9.91875E-03 3.06270E+01
1.05204E-02 2.95545E+01
1.11586E-02 2.85195E+01
1.17622E-02 2.75529E+01
1.23984E-02 2.66190E+01
1.29766E-02 2.57857E+01
1.38949E-02 2.45844E+01
1.48781E-02 2.34390E+01
1.60702E-02 2.22050E+01
1.73578E-02 2.10360E+01
1.82640E-02 2.03219E+01
1.92176E-02 1.96321E+01
1.98375E-02 1.92180E+01
2.10408E-02 1.84777E+01
2.23172E-02 1.77660E+01
2.35244E-02 1.71249E+01
2.47969E-02 1.65070E+01
2.58400E-02 1.59972E+01
2.69269E-02 1.55031E+01
2.78965E-02 1.50594E+01
2.83800E-02 1.48408E+01
3.01232E-02 1.40630E+01
3.09961E-02 1.36780E+01
3.25459E-02 1.30024E+01
3.36888E-02 1.25034E+01
3.48718E-02 1.20236E+01
3.60148E-02 1.15526E+01
3.71953E-02 1.11000E+01
3.87141E-02 1.05195E+01
4.02949E-02 9.96933E+00
4.18160E-02 9.46105E+00
4.33945E-02 8.97869E+00
4.48676E-02 8.55920E+00
4.60051E-02 8.25749E+00
4.77657E-02 7.82476E+00
4.95937E-02 7.41470E+00
5.16811E-02 7.00802E+00
5.38563E-02 6.62365E+00
5.67625E-02 6.20054E+00
5.88926E-02 5.94544E+00
5.93761E-02 5.89295E+00
6.19922E-02 5.64710E+00
6.50918E-02 5.42211E+00
6.79358E-02 5.24781E+00
7.09042E-02 5.07912E+00
7.43906E-02 4.86910E+00
7.74902E-02 4.66444E+00
7.97171E-02 4.51398E+00
8.31779E-02 4.29734E+00
8.67890E-02 4.09110E+00
9.13202E-02 3.87577E+00
9.60879E-02 3.67177E+00
9.91875E-02 3.53290E+00
1.02287E-01 3.38511E+00
1.05000E-01 3.25212E+00
1.07347E-01 3.13411E+00
1.09746E-01 3.02038E+00
1.13250E-01 2.85349E+00
1.16865E-01 2.69583E+00
1.17785E-01 2.65701E+00
1.20845E-01 2.53390E+00
1.23984E-01 2.41650E+00
1.26612E-01 2.32732E+00
1.30658E-01 2.19969E+00
1.34833E-01 2.07905E+00
1.38192E-01 1.99228E+00
1.43389E-01 1.86887E+00
1.48781E-01 1.75310E+00
1.52984E-01 1.67286E+00
1.57306E-01 1.59629E+00
1.63116E-01 1.50855E+00
1.68348E-01 1.44375E+00
