# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 9.60000E+01
2.47969E-05 9.60000E+01
4.95937E-05 9.59810E+01
9.91875E-05 9.59621E+01
1.23984E-04 9.59560E+01
2.47969E-04 9.58950E+01
3.40957E-04 9.58363E+01
3.71953E-04 9.58090E+01
4.64941E-04 9.57046E+01
4.95937E-04 9.56640E+01
5.88926E-04 9.55223E+01
6.19922E-04 9.54800E+01
6.27361E-04 9.54663E+01
7.12910E-04 9.53195E+01
7.43906E-04 9.52610E+01
8.52392E-04 9.50346E+01
9.45381E-04 9.48261E+01
9.91875E-04 9.47260E+01
1.11586E-03 9.44317E+01
1.20885E-03 9.41864E+01
1.23984E-03 9.41090E+01
1.36383E-03 9.37529E+01
1.45682E-03 9.34694E+01
1.59630E-03 9.30273E+01
1.61180E-03 9.29748E+01
1.73578E-03 9.25730E+01
1.95275E-03 9.18473E+01
2.23172E-03 9.08860E+01
2.47969E-03 8.99980E+01
3.09961E-03 8.77610E+01
3.71953E-03 8.54420E+01
4.33945E-03 8.31170E+01
4.95937E-03 8.07660E+01
5.57929E-03 7.83895E+01
6.19922E-03 7.60410E+01
6.64792E-03 7.43223E+01
7.12910E-03 7.26424E+01
7.43906E-03 7.15550E+01
8.03510E-03 6.94590E+01
8.67890E-03 6.74244E+01
9.27814E-03 6.55306E+01
9.91875E-03 6.36900E+01
1.05204E-02 6.19771E+01
1.11586E-02 6.03102E+01
1.17785E-02 5.87271E+01
1.23984E-02 5.72170E+01
1.32958E-02 5.50685E+01
1.42582E-02 5.30007E+01
1.48781E-02 5.17010E+01
1.57806E-02 4.98491E+01
1.67379E-02 4.80636E+01
1.73578E-02 4.69430E+01
1.85563E-02 4.48645E+01
1.98375E-02 4.28780E+01
2.10408E-02 4.11132E+01
2.23172E-02 3.94210E+01
2.35244E-02 3.79012E+01
2.47969E-02 3.64400E+01
2.63010E-02 3.47776E+01
2.78965E-02 3.31911E+01
2.90362E-02 3.20737E+01
3.02224E-02 3.09939E+01
3.09961E-02 3.02980E+01
3.23240E-02 2.91121E+01
3.37089E-02 2.79727E+01
3.56455E-02 2.64129E+01
