# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 8.40000E+01
2.47969E-05 8.40000E+01
4.95937E-05 8.39914E+01
9.91875E-05 8.39828E+01
1.23984E-04 8.39800E+01
2.16973E-04 8.39445E+01
2.47969E-04 8.39360E+01
3.71953E-04 8.38650E+01
4.95937E-04 8.37610E+01
6.19922E-04 8.36290E+01
6.27361E-04 8.36185E+01
7.43906E-04 8.34690E+01
8.67890E-04 8.32816E+01
9.91875E-04 8.30690E+01
1.17785E-03 8.27009E+01
1.23984E-03 8.25750E+01
1.36383E-03 8.22933E+01
1.54980E-03 8.18248E+01
1.61180E-03 8.16649E+01
1.73578E-03 8.13280E+01
1.95275E-03 8.06904E+01
2.13873E-03 8.01250E+01
2.23172E-03 7.98340E+01
2.47969E-03 7.90250E+01
2.75096E-03 7.81055E+01
2.94463E-03 7.74314E+01
3.09961E-03 7.68900E+01
3.40957E-03 7.57864E+01
3.71953E-03 7.47000E+01
4.18447E-03 7.30759E+01
4.33945E-03 7.25480E+01
4.80439E-03 7.09698E+01
4.95937E-03 7.04560E+01
5.57929E-03 6.84334E+01
5.88926E-03 6.74486E+01
6.19922E-03 6.64880E+01
7.12910E-03 6.36738E+01
7.43906E-03 6.27650E+01
7.96304E-03 6.11930E+01
8.52392E-03 5.96603E+01
9.45381E-03 5.71189E+01
9.91875E-03 5.58930E+01
1.05204E-02 5.43034E+01
1.11586E-02 5.27591E+01
1.17622E-02 5.12865E+01
1.23984E-02 4.98550E+01
1.32958E-02 4.78571E+01
1.42582E-02 4.59393E+01
1.48781E-02 4.47500E+01
1.57806E-02 4.30908E+01
1.67379E-02 4.14932E+01
1.73578E-02 4.05010E+01
1.82640E-02 3.90974E+01
1.92176E-02 3.77424E+01
1.98375E-02 3.68890E+01
2.07465E-02 3.56568E+01
2.16973E-02 3.44658E+01
2.23172E-02 3.37010E+01
2.32285E-02 3.25839E+01
2.41769E-02 3.15039E+01
2.47969E-02 3.08040E+01
2.63467E-02 2.91131E+01
2.74851E-02 2.79097E+01
2.86726E-02 2.67561E+01
2.94463E-02 2.60192E+01
3.09961E-02 2.46150E+01
3.24416E-02 2.33737E+01
3.35698E-02 2.24840E+01
3.53361E-02 2.12126E+01
3.71953E-02 2.00130E+01
3.92688E-02 1.88723E+01
4.14579E-02 1.77966E+01
4.37208E-02 1.68684E+01
4.61073E-02 1.59886E+01
4.64941E-02 1.58600E+01
4.95937E-02 1.49230E+01
5.26021E-02 1.41649E+01
5.57929E-02 1.34453E+01
5.88109E-02 1.28552E+01
6.19922E-02 1.22910E+01
6.62547E-02 1.15951E+01
6.91609E-02 1.11149E+01
7.12910E-02 1.07439E+01
7.17745E-02 1.06569E+01
7.43906E-02 1.01680E+01
7.74902E-02 9.55707E+00
8.03439E-02 9.02309E+00
8.33026E-02 8.51895E+00
8.36894E-02 8.45976E+00
8.56261E-02 8.18827E+00
8.67890E-02 8.04520E+00
8.97352E-02 7.76130E+00
9.43430E-02 7.35412E+00
9.91875E-02 6.96830E+00
1.02287E-01 6.67173E+00
1.05000E-01 6.39811E+00
1.07347E-01 6.15554E+00
1.09746E-01 5.92217E+00
1.13250E-01 5.59772E+00
1.16865E-01 5.29104E+00
1.17785E-01 5.21988E+00
1.20424E-01 5.03166E+00
1.23984E-01 4.81440E+00
1.28440E-01 4.60115E+00
1.32170E-01 4.45786E+00
1.40230E-01 4.20851E+00
1.48781E-01 3.97310E+00
1.54980E-01 3.79575E+00
1.59434E-01 3.66900E+00
1.66356E-01 3.48678E+00
1.73578E-01 3.31360E+00
1.81161E-01 3.15810E+00
1.89076E-01 3.00989E+00
1.95275E-01 2.88577E+00
1.98375E-01 2.81960E+00
2.04574E-01 2.67404E+00
2.10000E-01 2.53986E+00
2.14693E-01 2.43181E+00
2.19492E-01 2.32835E+00
2.23812E-01 2.24079E+00
2.30452E-01 2.11558E+00
2.37289E-01 1.99737E+00
2.44408E-01 1.88455E+00
2.47969E-01 1.83170E+00
2.55730E-01 1.74172E+00
2.62971E-01 1.67271E+00
2.72989E-01 1.59543E+00
2.82164E-01 1.53884E+00
2.93397E-01 1.48315E+00
3.07804E-01 1.42708E+00
3.09961E-01 1.41972E+00
3.16954E-01 1.39739E+00
3.43354E-01 1.32581E+00
3.71953E-01 1.25790E+00
3.94221E-01 1.20224E+00
4.12868E-01 1.15460E+00
4.33648E-01 1.10142E+00
4.55890E-01 1.04524E+00
4.82597E-01 9.79992E-01
4.95937E-01 9.48590E-01
5.12906E-01 9.09014E-01
5.30455E-01 8.71090E-01
5.46744E-01 8.36013E-01
5.63534E-01 8.02348E-01
5.84279E-01 7.61287E-01
6.05787E-01 7.22327E-01
6.25286E-01 6.87815E-01
6.45413E-01 6.54952E-01
6.63412E-01 6.26347E-01
6.81914E-01 5.98991E-01
6.99991E-01 5.73227E-01
7.24591E-01 5.39816E-01
7.50056E-01 5.08352E-01
7.80067E-01 4.73094E-01
8.11279E-01 4.40282E-01
8.37632E-01 4.14104E-01
8.64840E-01 3.89482E-01
8.81219E-01 3.75130E-01
9.06370E-01 3.54588E-01
9.32238E-01 3.35171E-01
9.60018E-01 3.15339E-01
9.88626E-01 2.96680E-01
1.01033E+00 2.83098E-01
1.04378E+00 2.63882E-01
