# Coherent scattering form factor
# (Excerpt from EPICS2017 / EPDL)
#
# Momentum  Form-factor
#  (MeV)
#
0.00000E+00 8.70000E+01
2.47969E-05 8.70000E+01
4.95937E-05 8.69866E+01
9.91875E-05 8.69733E+01
1.23984E-04 8.69690E+01
2.16973E-04 8.69173E+01
2.47969E-04 8.69050E+01
3.09961E-04 8.68551E+01
3.71953E-04 8.68040E+01
4.33945E-04 8.67304E+01
4.95937E-04 8.66570E+01
5.57929E-04 8.65646E+01
6.19922E-04 8.64730E+01
6.27361E-04 8.64593E+01
7.12910E-04 8.63127E+01
7.43906E-04 8.62550E+01
8.05898E-04 8.61256E+01
8.98886E-04 8.59347E+01
9.91875E-04 8.57350E+01
1.10036E-03 8.54812E+01
1.23984E-03 8.51380E+01
1.36383E-03 8.48069E+01
1.54980E-03 8.42757E+01
1.61180E-03 8.40986E+01
1.73578E-03 8.37350E+01
2.23172E-03 8.21970E+01
2.47969E-03 8.13740E+01
2.94463E-03 7.97977E+01
3.09961E-03 7.92630E+01
3.56455E-03 7.76041E+01
3.71953E-03 7.70460E+01
4.33945E-03 7.47750E+01
4.95937E-03 7.25510E+01
5.57929E-03 7.03918E+01
5.88926E-03 6.93460E+01
6.19922E-03 6.83320E+01
6.81914E-03 6.63678E+01
7.43906E-03 6.45120E+01
8.05898E-03 6.27410E+01
8.67890E-03 6.10524E+01
9.45381E-03 5.90135E+01
9.91875E-03 5.78290E+01
1.05204E-02 5.62834E+01
1.11586E-02 5.47792E+01
1.17622E-02 5.33191E+01
1.23984E-02 5.18980E+01
1.36383E-02 4.91893E+01
1.48781E-02 4.66710E+01
1.57806E-02 4.49303E+01
1.67379E-02 4.32545E+01
1.73578E-02 4.22100E+01
1.85563E-02 4.02773E+01
1.98375E-02 3.84330E+01
2.10408E-02 3.67679E+01
2.23172E-02 3.51750E+01
2.35244E-02 3.36975E+01
2.47969E-02 3.22820E+01
2.63467E-02 3.06115E+01
2.78965E-02 2.90306E+01
2.86726E-02 2.82701E+01
2.98117E-02 2.71681E+01
3.09961E-02 2.61090E+01
3.25090E-02 2.47652E+01
3.40957E-02 2.34905E+01
3.56118E-02 2.23390E+01
3.71953E-02 2.12440E+01
3.84832E-02 2.04311E+01
4.04992E-02 1.92696E+01
4.26209E-02 1.81742E+01
4.43298E-02 1.74115E+01
4.61073E-02 1.66808E+01
4.64941E-02 1.65336E+01
4.80189E-02 1.59992E+01
4.95937E-02 1.54820E+01
5.26933E-02 1.46177E+01
5.49689E-02 1.40819E+01
5.73428E-02 1.35657E+01
5.88926E-02 1.32632E+01
6.19922E-02 1.27090E+01
6.46481E-02 1.22639E+01
6.74177E-02 1.18344E+01
7.09042E-02 1.12619E+01
7.12910E-02 1.11960E+01
7.35178E-02 1.08050E+01
7.43906E-02 1.06460E+01
7.74902E-02 1.00637E+01
